Time(s)	X	Y	Z
78,51	-1,710	1,504	-1,425
79,03	-1,718	1,501	-1,433
79,53	-1,702	1,504	-1,446
80,03	-1,661	1,505	-1,431
80,54	-1,663	1,504	-1,433
81,05	-1,665	1,507	-1,454
81,55	-1,670	1,504	-1,445
82,06	-1,676	1,503	-1,441
82,56	-1,681	1,505	-1,442
83,06	-1,686	1,505	-1,440
83,58	-1,688	1,504	-1,439
84,08	-1,698	1,502	-1,441
84,59	-1,696	1,502	-1,435
85,09	-1,700	1,502	-1,436
85,59	-1,702	1,501	-1,437
86,10	-1,697	1,505	-1,433
86,61	-1,698	1,507	-1,430
87,12	-1,715	1,511	-1,442
87,63	-1,704	1,507	-1,421
88,15	-1,697	1,505	-1,424
88,66	-1,713	1,504	-1,453
89,16	-1,726	1,505	-1,447
89,67	-1,731	1,502	-1,447
90,19	-1,728	1,502	-1,449
90,70	-1,727	1,503	-1,451
91,21	-1,732	1,503	-1,449
91,72	-1,738	1,501	-1,439
92,22	-1,750	1,500	-1,437
92,72	-1,753	1,499	-1,439
93,24	-1,746	1,499	-1,429
93,75	-1,736	1,495	-1,374
94,26	-1,677	1,493	-1,250
94,76	-1,694	1,507	-1,338
95,26	-1,716	1,500	-1,424
95,76	-1,710	1,500	-1,444
96,26	-1,702	1,499	-1,442
96,76	-1,624	1,496	-1,452
97,26	-1,702	1,494	-1,435
97,78	-1,726	1,502	-1,452
98,28	-1,732	1,503	-1,460
98,79	-1,733	1,502	-1,464
99,31	-1,727	1,499	-1,476
99,81	-1,719	1,501	-1,483
100,32	-1,725	1,502	-1,489
100,83	-1,735	1,501	-1,490
101,33	-1,758	1,502	-1,503
101,85	-1,773	1,494	-1,518
102,36	-1,744	1,497	-1,487
102,86	-1,721	1,500	-1,491
103,38	-1,671	1,494	-1,468
103,88	-1,685	1,506	-1,477
104,39	-1,699	1,507	-1,496
104,90	-1,707	1,507	-1,499
105,40	-1,702	1,506	-1,495
105,90	-1,694	1,509	-1,497
106,42	-1,657	1,515	-1,483
106,93	-1,676	1,524	-1,490
107,43	-1,676	1,529	-1,480
107,94	-1,672	1,520	-1,476
108,46	-1,653	1,521	-1,489
108,96	-1,637	1,522	-1,494
109,47	-1,681	1,524	-1,537
109,97	-1,686	1,524	-1,548
110,49	-1,657	1,517	-1,501
111,00	-1,691	1,523	-1,534
111,50	-1,693	1,522	-1,554
112,00	-1,653	1,517	-1,507
112,51	-1,660	1,517	-1,511
113,02	-1,704	1,521	-1,544
113,53	-1,690	1,521	-1,519
114,03	-1,687	1,515	-1,514
114,54	-1,686	1,513	-1,521
115,06	-1,685	1,518	-1,521
115,57	-1,683	1,519	-1,515
116,07	-1,688	1,520	-1,499
116,58	-1,701	1,522	-1,500
117,10	-1,699	1,524	-1,498
117,60	-1,697	1,520	-1,476
118,11	-1,653	1,518	-1,368
118,61	-1,625	1,519	-1,387
119,13	-1,649	1,524	-1,451
119,63	-1,632	1,517	-1,449
120,13	-1,602	1,517	-1,420
120,65	-1,620	1,514	-1,418
121,15	-1,652	1,511	-1,421
121,66	-1,670	1,508	-1,433
122,17	-1,652	1,509	-1,425
122,67	-1,645	1,505	-1,413
123,17	-1,644	1,511	-1,420
123,67	-1,655	1,509	-1,412
124,19	-1,667	1,511	-1,428
124,70	-1,667	1,515	-1,452
125,20	-1,657	1,510	-1,441
125,71	-1,656	1,510	-1,439
126,22	-1,660	1,509	-1,443
126,72	-1,674	1,510	-1,445
127,22	-1,684	1,509	-1,447
127,74	-1,682	1,506	-1,439
128,24	-1,683	1,504	-1,439
128,74	-1,693	1,502	-1,440
129,24	-1,748	1,440	-1,402
129,74	-1,814	1,383	-1,415
130,25	-1,750	1,388	-1,365
130,77	-1,607	1,363	-1,318
131,27	-1,622	1,370	-1,288
131,78	-1,728	1,391	-1,325
132,29	-1,714	1,387	-1,328
132,81	-1,619	1,401	-1,321
133,31	-1,599	1,426	-1,339
133,81	-1,637	1,456	-1,359
134,32	-1,690	1,500	-1,398
134,83	-1,700	1,504	-1,446
135,33	-1,748	1,488	-1,509
135,85	-1,746	1,480	-1,524
136,35	-1,790	1,417	-1,520
136,85	-1,800	1,402	-1,484
137,35	-1,820	1,387	-1,437
137,85	-1,811	1,393	-1,425
138,36	-1,767	1,436	-1,426
138,86	-1,698	1,469	-1,433
139,38	-1,637	1,467	-1,403
139,89	-1,645	1,475	-1,400
140,39	-1,658	1,460	-1,401
140,90	-1,750	1,411	-1,405
141,40	-1,795	1,394	-1,440
141,90	-1,810	1,386	-1,439
142,42	-1,813	1,394	-1,446
142,93	-1,817	1,400	-1,473
143,43	-1,804	1,408	-1,458
143,93	-1,770	1,406	-1,414
144,45	-1,768	1,403	-1,400
144,96	-1,816	1,437	-1,507
145,46	-1,827	1,416	-1,533
145,96	-1,829	1,404	-1,550
146,46	-1,875	1,385	-1,577
146,96	-1,869	1,387	-1,570
147,46	-1,836	1,416	-1,567
147,97	-1,818	1,429	-1,581
148,47	-1,780	1,481	-1,580
148,97	-1,664	1,539	-1,578
149,47	-1,577	1,554	-1,575
149,99	-1,482	1,517	-1,549
150,50	-1,506	1,484	-1,593
151,00	-1,596	1,532	-1,605
151,50	-1,635	1,535	-1,577
152,01	-1,582	1,520	-1,594
152,53	-1,563	1,517	-1,571
153,03	-1,574	1,484	-1,498
153,53	-1,671	1,469	-1,441
154,04	-1,737	1,456	-1,464
154,55	-1,793	1,399	-1,512
155,06	-1,798	1,422	-1,546
155,57	-1,772	1,403	-1,569
156,07	-1,829	1,382	-1,574
156,57	-1,697	1,409	-1,493
157,08	-1,461	1,405	-1,580
157,60	-1,557	1,375	-1,701
158,10	-1,592	1,369	-1,735
158,61	-1,542	1,432	-1,604
159,13	-1,674	1,419	-1,429
159,64	-1,692	1,419	-1,514
160,15	-1,834	1,371	-1,348
160,67	-1,983	1,223	-1,116
161,17	-1,959	1,238	-1,153
161,68	-1,816	1,232	-1,357
162,18	-1,852	1,123	-1,447
162,68	-1,874	1,096	-1,491
163,19	-1,856	1,200	-1,525
163,69	-1,920	1,236	-1,538
164,20	-1,974	1,237	-1,529
164,71	-1,967	1,255	-1,555
165,21	-1,973	1,192	-1,595
165,71	-1,949	1,249	-1,575
166,21	-1,795	1,415	-1,508
166,72	-1,546	1,501	-1,537
167,24	-1,573	1,525	-1,583
167,74	-1,713	1,499	-1,576
168,25	-1,627	1,491	-1,494
168,75	-1,647	1,489	-1,489
169,25	-1,751	1,418	-1,455
169,76	-1,762	1,417	-1,483
170,28	-1,765	1,426	-1,502
170,78	-1,736	1,471	-1,508
171,29	-1,685	1,482	-1,499
171,81	-1,688	1,478	-1,502
172,31	-1,793	1,396	-1,514
172,82	-1,823	1,387	-1,575
173,32	-1,825	1,393	-1,585
173,83	-1,820	1,396	-1,569
174,35	-1,812	1,387	-1,571
174,86	-1,799	1,418	-1,538
175,36	-1,680	1,495	-1,528
175,86	-1,639	1,500	-1,552
176,38	-1,622	1,504	-1,571
176,89	-1,600	1,505	-1,570
177,40	-1,609	1,503	-1,571
177,90	-1,606	1,504	-1,570
178,42	-1,603	1,503	-1,568
178,93	-1,607	1,500	-1,566
179,43	-1,613	1,500	-1,564
179,93	-1,620	1,498	-1,558
180,44	-1,619	1,498	-1,554
180,94	-1,617	1,498	-1,547
181,46	-1,611	1,496	-1,545
181,97	-1,611	1,500	-1,556
182,47	-1,598	1,500	-1,562
182,97	-1,595	1,502	-1,569
183,47	-1,609	1,506	-1,576
183,99	-1,592	1,505	-1,559
184,49	-1,609	1,511	-1,568
185,00	-1,617	1,511	-1,566
185,51	-1,615	1,508	-1,566
186,01	-1,607	1,506	-1,569
186,53	-1,608	1,507	-1,586
187,04	-1,600	1,507	-1,593
187,54	-1,594	1,505	-1,597
188,04	-1,609	1,502	-1,582
188,56	-1,644	1,494	-1,539
189,06	-1,573	1,512	-1,472
189,57	-1,592	1,502	-1,509
190,08	-1,620	1,502	-1,450
190,60	-1,618	1,497	-1,447
191,10	-1,616	1,499	-1,439
191,61	-1,615	1,501	-1,439
192,11	-1,611	1,502	-1,436
192,61	-1,622	1,499	-1,446
193,13	-1,631	1,503	-1,483
193,64	-1,650	1,511	-1,435
194,15	-1,669	1,504	-1,414
194,67	-1,669	1,508	-1,463
195,17	-1,671	1,505	-1,502
195,68	-1,735	1,426	-1,475
196,18	-1,782	1,404	-1,479
196,69	-1,802	1,397	-1,542
197,19	-1,713	1,485	-1,492
197,69	-1,646	1,510	-1,505
198,19	-1,642	1,514	-1,539
198,71	-1,642	1,512	-1,523
199,21	-1,647	1,510	-1,524
199,72	-1,653	1,508	-1,523
200,22	-1,654	1,507	-1,518
200,74	-1,653	1,508	-1,520
201,25	-1,659	1,511	-1,516
201,75	-1,674	1,512	-1,482
202,25	-1,680	1,500	-1,430
202,76	-1,684	1,490	-1,406
203,26	-1,710	1,512	-1,502
203,78	-1,683	1,497	-1,508
204,28	-1,637	1,503	-1,387
204,78	-1,609	1,504	-1,433
205,29	-1,596	1,489	-1,499
205,79	-1,626	1,468	-1,553
206,31	-1,627	1,479	-1,516
206,82	-1,637	1,484	-1,515
207,33	-1,651	1,485	-1,525
207,85	-1,661	1,494	-1,517
208,36	-1,666	1,504	-1,498
208,87	-1,665	1,505	-1,481
209,39	-1,656	1,506	-1,474
209,89	-1,644	1,501	-1,479
210,40	-1,639	1,500	-1,486
210,92	-1,640	1,501	-1,493
211,42	-1,639	1,500	-1,496
211,93	-1,637	1,499	-1,499
212,44	-1,632	1,503	-1,510
212,94	-1,635	1,505	-1,516
213,45	-1,644	1,511	-1,562
213,95	-1,616	1,510	-1,524
214,45	-1,596	1,482	-1,391
214,97	-1,745	1,431	-1,420
215,48	-1,769	1,421	-1,432
215,99	-1,753	1,431	-1,423
216,49	-1,704	1,483	-1,407
216,99	-1,622	1,505	-1,402
217,51	-1,629	1,508	-1,429
218,02	-1,630	1,511	-1,444
218,53	-1,629	1,504	-1,420
219,05	-1,597	1,496	-1,384
219,56	-1,539	1,510	-1,355
220,08	-1,610	1,505	-1,470
220,59	-1,647	1,510	-1,512
221,10	-1,640	1,510	-1,519
221,62	-1,636	1,510	-1,532
222,12	-1,646	1,506	-1,531
222,62	-1,653	1,506	-1,538
223,13	-1,646	1,505	-1,541
223,64	-1,644	1,499	-1,537
224,14	-1,648	1,490	-1,542
224,65	-1,641	1,499	-1,550
225,15	-1,624	1,502	-1,560
225,65	-1,633	1,499	-1,560
226,17	-1,648	1,500	-1,555
226,67	-1,653	1,505	-1,551
227,18	-1,675	1,503	-1,547
227,69	-1,681	1,502	-1,546
228,21	-1,687	1,503	-1,554
228,71	-1,686	1,502	-1,562
229,21	-1,684	1,502	-1,556
229,71	-1,684	1,501	-1,546
230,22	-1,687	1,495	-1,529
230,74	-1,680	1,494	-1,535
231,25	-1,623	1,507	-1,541
231,76	-1,562	1,515	-1,440
232,28	-1,537	1,508	-1,382
232,78	-1,547	1,512	-1,375
233,29	-1,534	1,514	-1,376
233,81	-1,528	1,511	-1,392
234,31	-1,511	1,510	-1,402
234,82	-1,517	1,511	-1,405
235,32	-1,512	1,512	-1,406
235,82	-1,516	1,516	-1,412
236,33	-1,520	1,516	-1,415
236,84	-1,514	1,512	-1,402
237,35	-1,514	1,506	-1,393
237,86	-1,527	1,503	-1,390
238,37	-1,531	1,505	-1,383
238,87	-1,529	1,505	-1,381
239,38	-1,524	1,507	-1,390
239,90	-1,525	1,505	-1,388
240,40	-1,528	1,505	-1,386
240,91	-1,523	1,511	-1,382
241,41	-1,545	1,519	-1,389
241,92	-1,554	1,511	-1,375
242,44	-1,545	1,507	-1,376
242,95	-1,531	1,510	-1,382
243,45	-1,530	1,510	-1,377
243,95	-1,523	1,507	-1,372
244,46	-1,520	1,505	-1,366
244,97	-1,524	1,506	-1,366
245,47	-1,526	1,505	-1,365
245,97	-1,530	1,503	-1,361
246,47	-1,534	1,501	-1,354
246,97	-1,534	1,499	-1,353
247,47	-1,534	1,499	-1,358
247,97	-1,531	1,498	-1,364
248,49	-1,528	1,499	-1,367
249,00	-1,531	1,498	-1,366
249,51	-1,531	1,496	-1,372
250,01	-1,536	1,486	-1,380
250,51	-1,633	1,424	-1,430
251,03	-1,646	1,428	-1,447
251,53	-1,604	1,441	-1,407
252,03	-1,595	1,443	-1,394
252,53	-1,658	1,442	-1,432
253,03	-1,724	1,428	-1,494
253,53	-1,743	1,417	-1,509
254,03	-1,739	1,418	-1,535
254,54	-1,740	1,419	-1,542
255,04	-1,714	1,426	-1,513
255,54	-1,699	1,434	-1,504
256,06	-1,693	1,440	-1,509
256,56	-1,682	1,459	-1,508
257,06	-1,650	1,490	-1,527
257,57	-1,630	1,503	-1,549
258,08	-1,633	1,491	-1,552
258,58	-1,642	1,492	-1,550
259,10	-1,596	1,502	-1,553
259,60	-1,572	1,511	-1,530
260,11	-1,578	1,514	-1,543
260,61	-1,574	1,519	-1,538
261,13	-1,587	1,519	-1,514
261,63	-1,595	1,518	-1,499
262,13	-1,594	1,517	-1,495
262,65	-1,599	1,513	-1,516
263,16	-1,595	1,514	-1,523
263,67	-1,592	1,515	-1,525
264,19	-1,618	1,516	-1,541
264,70	-1,598	1,508	-1,539
265,20	-1,591	1,508	-1,541
265,71	-1,590	1,513	-1,548
266,22	-1,586	1,511	-1,549
266,73	-1,591	1,508	-1,551
267,23	-1,601	1,509	-1,555
267,74	-1,613	1,508	-1,553
268,25	-1,623	1,508	-1,554
268,76	-1,620	1,504	-1,548
269,26	-1,614	1,502	-1,549
269,78	-1,615	1,503	-1,554
270,28	-1,614	1,502	-1,555
270,79	-1,609	1,501	-1,555
271,29	-1,601	1,498	-1,553
271,79	-1,692	1,433	-1,575
272,29	-1,730	1,414	-1,571
272,81	-1,722	1,412	-1,531
273,31	-1,725	1,393	-1,439
273,82	-1,774	1,315	-1,238
274,33	-1,776	1,291	-1,168
274,83	-1,744	1,347	-1,223
275,35	-1,735	1,392	-1,316
275,85	-1,727	1,417	-1,357
276,36	-1,681	1,445	-1,384
276,87	-1,613	1,462	-1,427
277,38	-1,571	1,464	-1,452
277,88	-1,565	1,461	-1,455
278,39	-1,581	1,458	-1,458
278,90	-1,577	1,455	-1,455
279,40	-1,562	1,458	-1,454
279,90	-1,551	1,454	-1,451
280,42	-1,561	1,455	-1,454
280,93	-1,568	1,453	-1,448
281,44	-1,568	1,452	-1,448
281,96	-1,569	1,452	-1,450
282,46	-1,574	1,452	-1,453
282,97	-1,580	1,449	-1,458
283,47	-1,583	1,453	-1,460
283,97	-1,584	1,453	-1,461
284,47	-1,592	1,445	-1,468
284,99	-1,599	1,446	-1,467
285,49	-1,601	1,453	-1,468
285,99	-1,617	1,458	-1,490
286,50	-1,613	1,461	-1,502
287,00	-1,608	1,462	-1,497
287,51	-1,611	1,461	-1,494
288,03	-1,605	1,461	-1,494
288,53	-1,606	1,462	-1,494
289,03	-1,614	1,453	-1,488
289,54	-1,628	1,446	-1,479
290,05	-1,643	1,442	-1,466
290,56	-1,656	1,440	-1,460
291,07	-1,669	1,438	-1,477
291,58	-1,651	1,428	-1,493
292,08	-1,537	1,410	-1,441
292,60	-1,491	1,398	-1,431
293,10	-1,647	1,383	-1,393
293,60	-1,767	1,300	-1,246
294,11	-1,865	1,185	-1,221
294,61	-1,870	1,174	-1,201
295,13	-1,817	1,282	-1,222
295,64	-1,690	1,449	-1,371
296,15	-1,608	1,502	-1,549
296,67	-1,486	1,511	-1,488
297,18	-1,494	1,502	-1,444
297,69	-1,580	1,497	-1,463
298,19	-1,538	1,479	-1,436
298,69	-1,526	1,504	-1,480
299,21	-1,540	1,504	-1,477
299,71	-1,538	1,499	-1,461
300,22	-1,559	1,488	-1,458
300,72	-1,565	1,485	-1,453
301,24	-1,559	1,486	-1,459
301,75	-1,549	1,494	-1,474
302,25	-1,504	1,492	-1,498
302,75	-1,484	1,499	-1,510
303,26	-1,480	1,505	-1,532
303,77	-1,480	1,506	-1,537
304,28	-1,489	1,507	-1,538
304,79	-1,505	1,507	-1,498
305,30	-1,488	1,491	-1,486
305,81	-1,600	1,447	-1,476
306,31	-1,536	1,492	-1,475
306,83	-1,503	1,501	-1,467
307,34	-1,507	1,504	-1,469
307,84	-1,508	1,505	-1,477
308,35	-1,514	1,502	-1,479
308,86	-1,507	1,504	-1,478
309,36	-1,506	1,502	-1,476
309,87	-1,516	1,500	-1,481
310,37	-1,516	1,499	-1,477
310,87	-1,516	1,498	-1,468
311,37	-1,510	1,501	-1,471
311,88	-1,519	1,498	-1,470
312,39	-1,498	1,500	-1,473
312,89	-1,512	1,501	-1,480
313,40	-1,520	1,498	-1,482
313,92	-1,501	1,492	-1,463
314,42	-1,513	1,500	-1,476
314,93	-1,513	1,497	-1,482
315,43	-1,506	1,501	-1,492
315,93	-1,588	1,437	-1,522
316,43	-1,634	1,416	-1,563
316,93	-1,635	1,418	-1,521
317,44	-1,651	1,408	-1,499
317,96	-1,863	1,378	-1,574
318,46	-1,991	1,345	-1,647
318,96	-1,960	1,342	-1,605
319,47	-1,766	1,357	-1,480
319,97	-1,610	1,365	-1,377
320,47	-1,627	1,383	-1,378
320,97	-1,555	1,512	-1,457
321,49	-1,546	1,487	-1,449
322,00	-1,533	1,482	-1,468
322,50	-1,526	1,484	-1,480
323,01	-1,524	1,489	-1,501
323,51	-1,489	1,524	-1,528
324,03	-1,471	1,532	-1,561
324,54	-1,489	1,512	-1,543
325,04	-1,488	1,510	-1,558
325,54	-1,495	1,512	-1,588
326,04	-1,497	1,524	-1,594
326,55	-1,499	1,525	-1,594
327,07	-1,492	1,525	-1,602
327,57	-1,489	1,528	-1,607
328,07	-1,492	1,529	-1,601
328,57	-1,499	1,530	-1,556
329,08	-1,488	1,530	-1,549
329,60	-1,515	1,504	-1,517
330,11	-1,519	1,486	-1,489
330,61	-1,537	1,450	-1,471
331,12	-1,556	1,438	-1,457
331,62	-1,557	1,475	-1,461
332,12	-1,539	1,487	-1,462
332,64	-1,535	1,493	-1,460
333,15	-1,541	1,493	-1,457
333,65	-1,571	1,489	-1,459
334,17	-1,578	1,485	-1,451
334,67	-1,578	1,481	-1,443
335,18	-1,574	1,480	-1,448
335,69	-1,560	1,500	-1,465
336,21	-1,552	1,498	-1,455
336,72	-1,556	1,500	-1,469
337,23	-1,547	1,500	-1,478
337,73	-1,542	1,497	-1,495
338,24	-1,542	1,475	-1,501
338,75	-1,531	1,473	-1,521
339,25	-1,531	1,481	-1,539
339,76	-1,521	1,485	-1,533
340,28	-1,526	1,492	-1,542
340,78	-1,535	1,491	-1,537
341,28	-1,566	1,491	-1,529
341,79	-1,662	1,489	-1,539
342,29	-1,559	1,504	-1,522
342,81	-1,467	1,498	-1,483
343,32	-1,459	1,497	-1,503
343,83	-1,480	1,498	-1,515
344,35	-1,521	1,494	-1,536
344,86	-1,572	1,449	-1,539
345,36	-1,572	1,439	-1,527
345,86	-1,574	1,442	-1,544
346,37	-1,567	1,443	-1,541
346,88	-1,559	1,437	-1,540
347,39	-1,558	1,432	-1,533
347,89	-1,567	1,431	-1,532
348,39	-1,574	1,428	-1,549
348,90	-1,561	1,446	-1,532
349,40	-1,502	1,487	-1,537
349,92	-1,453	1,500	-1,566
350,43	-1,433	1,506	-1,565
350,93	-1,435	1,507	-1,568
351,44	-1,425	1,512	-1,562
351,96	-1,423	1,515	-1,559
352,46	-1,424	1,513	-1,547
352,97	-1,423	1,509	-1,553
353,47	-1,421	1,508	-1,554
353,99	-1,413	1,510	-1,548
354,49	-1,418	1,506	-1,563
355,01	-1,422	1,507	-1,577
355,52	-1,431	1,509	-1,589
356,03	-1,439	1,509	-1,590
356,57	-1,468	1,514	-1,558
357,07	-1,444	1,515	-1,553
357,58	-1,438	1,511	-1,550
358,09	-1,441	1,506	-1,547
358,59	-1,440	1,504	-1,550
359,10	-1,442	1,504	-1,541
359,60	-1,441	1,504	-1,533
360,12	-1,442	1,505	-1,528
360,62	-1,450	1,502	-1,519
361,12	-1,455	1,501	-1,507
361,62	-1,452	1,501	-1,503
362,14	-1,451	1,501	-1,510
362,64	-1,449	1,505	-1,522
363,15	-1,455	1,504	-1,534
363,67	-1,454	1,506	-1,531
364,17	-1,450	1,498	-1,516
364,68	-1,458	1,503	-1,512
365,19	-1,490	1,498	-1,508
365,71	-1,581	1,503	-1,544
366,22	-1,579	1,519	-1,577
366,73	-1,437	1,504	-1,472
367,23	-1,507	1,494	-1,500
367,75	-1,564	1,492	-1,505
368,26	-1,527	1,500	-1,491
368,76	-1,536	1,500	-1,491
369,28	-1,527	1,496	-1,482
369,78	-1,617	1,426	-1,479
370,28	-1,655	1,410	-1,520
370,78	-1,669	1,406	-1,533
371,28	-1,665	1,403	-1,535
371,78	-1,658	1,407	-1,543
372,28	-1,623	1,441	-1,521
372,78	-1,631	1,423	-1,544
373,29	-1,625	1,429	-1,554
373,81	-1,545	1,426	-1,492
374,32	-1,517	1,412	-1,389
374,82	-1,768	1,350	-1,222
375,33	-1,928	1,225	-1,073
375,85	-1,950	1,236	-1,034
376,35	-1,875	1,402	-1,129
376,86	-1,775	1,453	-1,193
377,38	-1,623	1,441	-1,025
377,89	-1,599	1,404	-0,881
378,39	-1,603	1,414	-0,834
378,89	-1,600	1,435	-0,908
379,40	-1,536	1,393	-1,100
379,90	-1,582	1,399	-1,291
380,42	-1,566	1,396	-1,316
380,93	-1,598	1,399	-1,298
381,43	-1,627	1,404	-1,286
381,93	-1,649	1,407	-1,302
382,44	-1,641	1,408	-1,329
382,96	-1,643	1,412	-1,333
383,46	-1,655	1,409	-1,334
383,97	-1,654	1,406	-1,331
384,49	-1,662	1,404	-1,327
385,00	-1,662	1,402	-1,328
385,50	-1,666	1,401	-1,329
386,00	-1,672	1,400	-1,328
386,51	-1,674	1,400	-1,328
387,03	-1,704	1,398	-1,321
387,53	-1,826	1,385	-1,323
388,04	-1,862	1,349	-1,295
388,56	-1,873	1,311	-1,233
389,07	-1,874	1,319	-1,238
389,58	-1,893	1,332	-1,277
390,10	-1,846	1,384	-1,336
390,60	-1,609	1,443	-1,352
391,11	-1,456	1,484	-1,383
391,63	-1,428	1,488	-1,410
392,13	-1,437	1,480	-1,432
392,64	-1,460	1,493	-1,448
393,15	-1,492	1,497	-1,461
393,65	-1,432	1,497	-1,445
394,17	-1,393	1,507	-1,446
394,67	-1,393	1,507	-1,446
395,17	-1,394	1,510	-1,448
395,68	-1,417	1,501	-1,441
396,19	-1,533	1,446	-1,443
396,69	-1,478	1,479	-1,388
