Time(s)	X	Y	Z
60,45	-0,826	1,672	-1,213
60,96	-0,828	1,672	-1,210
61,47	-0,831	1,675	-1,212
61,98	-0,828	1,677	-1,206
62,48	-0,823	1,677	-1,201
62,98	-0,821	1,676	-1,199
63,49	-0,820	1,676	-1,202
64,00	-0,818	1,677	-1,208
64,50	-0,817	1,678	-1,209
65,01	-0,818	1,677	-1,214
65,51	-0,818	1,674	-1,212
66,02	-0,820	1,671	-1,212
66,53	-0,826	1,677	-1,225
67,04	-0,829	1,673	-1,225
67,54	-0,829	1,671	-1,215
68,06	-0,831	1,670	-1,207
68,56	-0,833	1,670	-1,196
69,06	-0,832	1,669	-1,188
69,57	-0,830	1,670	-1,188
70,07	-0,832	1,670	-1,192
70,57	-0,834	1,670	-1,195
71,08	-0,834	1,670	-1,192
71,60	-0,832	1,670	-1,190
72,11	-0,834	1,669	-1,187
72,62	-0,834	1,668	-1,191
73,12	-0,834	1,669	-1,194
73,64	-0,834	1,669	-1,194
74,15	-0,835	1,668	-1,197
74,67	-0,834	1,668	-1,199
75,17	-0,832	1,669	-1,206
75,68	-0,830	1,669	-1,214
76,19	-0,834	1,668	-1,222
76,69	-0,834	1,668	-1,224
77,21	-0,837	1,667	-1,222
77,72	-0,840	1,666	-1,218
78,22	-0,842	1,666	-1,216
78,74	-0,843	1,666	-1,218
79,24	-0,846	1,664	-1,217
79,75	-0,842	1,671	-1,222
80,26	-0,843	1,666	-1,219
80,76	-0,838	1,667	-1,217
81,28	-0,835	1,667	-1,214
81,79	-0,835	1,665	-1,211
82,29	-0,836	1,665	-1,207
82,80	-0,842	1,663	-1,204
83,32	-0,849	1,663	-1,208
83,82	-0,869	1,656	-1,228
84,32	-0,890	1,648	-1,246
84,83	-0,895	1,640	-1,248
85,35	-0,897	1,642	-1,246
85,86	-0,900	1,641	-1,237
86,36	-0,894	1,642	-1,229
86,86	-0,888	1,649	-1,227
87,37	-0,882	1,647	-1,228
87,89	-0,876	1,643	-1,235
88,39	-0,870	1,644	-1,240
88,89	-0,871	1,644	-1,246
89,40	-0,878	1,646	-1,248
89,90	-0,891	1,643	-1,248
90,40	-0,894	1,643	-1,243
90,92	-0,891	1,643	-1,237
91,42	-0,895	1,642	-1,239
91,93	-0,898	1,642	-1,237
92,43	-0,898	1,641	-1,234
92,94	-0,896	1,640	-1,234
93,46	-0,895	1,640	-1,230
93,96	-0,894	1,639	-1,228
94,47	-0,892	1,639	-1,223
94,99	-0,891	1,639	-1,222
95,49	-0,888	1,640	-1,228
96,00	-0,883	1,640	-1,231
96,51	-0,881	1,640	-1,228
97,01	-0,878	1,640	-1,226
97,53	-0,877	1,641	-1,228
98,03	-0,878	1,646	-1,231
98,53	-0,879	1,643	-1,238
99,04	-0,879	1,645	-1,245
99,56	-0,882	1,642	-1,244
100,07	-0,883	1,641	-1,238
100,58	-0,882	1,641	-1,232
101,10	-0,887	1,639	-1,225
101,60	-0,891	1,639	-1,222
102,11	-0,891	1,639	-1,223
102,62	-0,890	1,639	-1,224
103,12	-0,888	1,641	-1,224
103,64	-0,887	1,640	-1,223
104,14	-0,887	1,642	-1,224
104,64	-0,887	1,642	-1,228
105,15	-0,889	1,641	-1,230
105,67	-0,891	1,639	-1,226
106,17	-0,891	1,639	-1,224
106,67	-0,896	1,638	-1,220
107,18	-0,898	1,640	-1,220
107,69	-0,901	1,640	-1,220
108,21	-0,902	1,641	-1,223
108,71	-0,899	1,640	-1,223
109,22	-0,896	1,642	-1,219
109,74	-0,894	1,641	-1,214
110,25	-0,893	1,642	-1,211
110,75	-0,892	1,640	-1,205
111,26	-0,891	1,641	-1,204
111,78	-0,887	1,644	-1,209
112,29	-0,883	1,644	-1,214
112,81	-0,872	1,645	-1,219
113,31	-0,844	1,656	-1,241
113,81	-0,845	1,659	-1,249
114,32	-0,853	1,660	-1,251
114,82	-0,853	1,663	-1,258
115,33	-0,848	1,663	-1,258
115,85	-0,846	1,662	-1,254
116,36	-0,844	1,660	-1,248
116,86	-0,843	1,660	-1,240
117,37	-0,841	1,659	-1,233
117,88	-0,831	1,660	-1,226
118,38	-0,820	1,664	-1,224
118,89	-0,812	1,664	-1,219
119,40	-0,801	1,667	-1,213
119,92	-0,794	1,667	-1,199
120,43	-0,796	1,665	-1,194
120,94	-0,791	1,666	-1,192
121,46	-0,783	1,666	-1,191
121,97	-0,779	1,666	-1,194
122,49	-0,780	1,666	-1,191
122,99	-0,780	1,664	-1,186
123,50	-0,774	1,663	-1,178
124,00	-0,768	1,665	-1,178
124,50	-0,762	1,662	-1,181
125,00	-0,763	1,662	-1,181
125,51	-0,769	1,663	-1,184
126,01	-0,768	1,668	-1,188
126,52	-0,771	1,663	-1,186
127,04	-0,770	1,667	-1,180
127,55	-0,786	1,667	-1,176
128,05	-0,829	1,667	-1,194
128,56	-0,894	1,666	-1,220
129,06	-0,921	1,663	-1,228
129,56	-0,915	1,655	-1,225
130,08	-0,908	1,655	-1,226
130,59	-0,901	1,655	-1,227
131,10	-0,893	1,655	-1,221
131,60	-0,896	1,654	-1,215
132,11	-0,903	1,653	-1,222
132,61	-0,905	1,653	-1,224
133,12	-0,901	1,653	-1,224
133,62	-0,899	1,654	-1,228
134,12	-0,889	1,650	-1,226
134,63	-0,865	1,651	-1,224
135,14	-0,831	1,656	-1,212
135,65	-0,775	1,675	-1,196
136,15	-0,762	1,648	-1,197
136,65	-0,811	1,632	-1,237
137,17	-0,903	1,622	-1,259
137,68	-0,974	1,611	-1,279
138,18	-0,998	1,605	-1,298
138,68	-0,983	1,641	-1,251
139,18	-0,979	1,642	-1,246
139,68	-0,982	1,640	-1,243
140,20	-0,985	1,636	-1,243
140,71	-0,984	1,635	-1,240
141,22	-0,984	1,634	-1,236
141,74	-0,984	1,634	-1,238
142,25	-0,985	1,633	-1,235
142,75	-0,982	1,634	-1,232
143,25	-0,976	1,634	-1,228
143,76	-0,973	1,640	-1,230
144,26	-0,969	1,652	-1,229
144,78	-0,968	1,652	-1,237
145,28	-0,968	1,647	-1,243
145,78	-0,956	1,651	-1,251
146,28	-0,951	1,650	-1,251
146,78	-0,948	1,650	-1,249
147,29	-0,955	1,649	-1,245
147,79	-0,972	1,645	-1,239
148,31	-0,987	1,642	-1,235
148,82	-0,990	1,643	-1,236
149,32	-0,986	1,642	-1,235
149,83	-0,980	1,641	-1,233
150,33	-0,976	1,642	-1,230
150,83	-0,974	1,641	-1,229
151,35	-0,969	1,641	-1,230
151,86	-0,966	1,640	-1,232
152,38	-0,960	1,641	-1,236
152,89	-0,961	1,639	-1,239
153,39	-0,965	1,639	-1,237
153,89	-0,970	1,638	-1,236
154,40	-0,970	1,638	-1,238
154,92	-0,966	1,639	-1,240
155,42	-0,961	1,638	-1,244
155,93	-0,959	1,639	-1,243
156,44	-0,961	1,639	-1,238
156,94	-0,969	1,637	-1,231
157,46	-0,978	1,634	-1,221
157,97	-0,982	1,632	-1,215
158,47	-0,984	1,633	-1,213
158,99	-0,984	1,634	-1,215
159,49	-0,983	1,634	-1,219
160,00	-0,980	1,634	-1,222
160,51	-0,976	1,634	-1,223
161,03	-0,974	1,634	-1,220
161,54	-0,971	1,644	-1,219
162,04	-0,976	1,637	-1,215
162,55	-0,977	1,639	-1,221
163,06	-0,975	1,639	-1,228
163,57	-0,970	1,639	-1,231
164,07	-0,966	1,638	-1,228
164,58	-0,957	1,644	-1,224
165,10	-0,948	1,650	-1,217
165,60	-0,926	1,649	-1,206
166,11	-0,909	1,652	-1,202
166,61	-0,907	1,649	-1,206
167,11	-0,912	1,652	-1,219
167,62	-0,921	1,653	-1,233
168,13	-0,926	1,657	-1,234
168,64	-0,931	1,654	-1,231
169,15	-0,938	1,656	-1,223
169,66	-0,858	1,670	-1,197
170,16	-0,774	1,662	-1,177
170,66	-0,743	1,662	-1,152
171,16	-0,772	1,667	-1,152
171,67	-0,864	1,676	-1,174
172,19	-0,925	1,675	-1,191
172,69	-0,926	1,667	-1,195
173,19	-0,836	1,671	-1,170
173,71	-0,767	1,657	-1,157
174,21	-0,785	1,660	-1,152
174,72	-0,850	1,664	-1,158
175,24	-0,892	1,659	-1,162
175,74	-0,858	1,667	-1,157
176,24	-0,797	1,661	-1,148
176,75	-0,783	1,657	-1,149
177,25	-0,838	1,663	-1,166
177,76	-0,902	1,653	-1,191
178,28	-0,923	1,648	-1,210
178,79	-0,927	1,645	-1,213
179,30	-0,925	1,646	-1,208
179,82	-0,920	1,648	-1,203
180,32	-0,912	1,649	-1,184
180,83	-0,910	1,647	-1,162
181,33	-0,912	1,647	-1,156
181,83	-0,910	1,647	-1,150
182,33	-0,904	1,657	-1,147
182,85	-0,895	1,654	-1,139
183,36	-0,893	1,653	-1,148
183,87	-0,895	1,651	-1,159
184,39	-0,893	1,651	-1,164
184,90	-0,893	1,651	-1,167
185,42	-0,894	1,650	-1,166
185,92	-0,898	1,649	-1,161
186,43	-0,900	1,648	-1,157
186,94	-0,902	1,648	-1,157
187,44	-0,903	1,647	-1,158
187,96	-0,902	1,647	-1,158
188,47	-0,900	1,646	-1,160
188,97	-0,898	1,646	-1,165
189,47	-0,896	1,647	-1,173
189,98	-0,893	1,647	-1,181
190,50	-0,891	1,647	-1,176
191,00	-0,893	1,645	-1,169
191,51	-0,898	1,644	-1,163
192,01	-0,897	1,646	-1,165
192,53	-0,895	1,645	-1,167
193,04	-0,895	1,645	-1,170
193,54	-0,892	1,644	-1,171
194,04	-0,887	1,645	-1,171
194,54	-0,883	1,647	-1,167
195,05	-0,886	1,645	-1,165
195,56	-0,882	1,644	-1,163
196,07	-0,884	1,645	-1,169
196,58	-0,891	1,645	-1,172
197,08	-0,893	1,644	-1,175
197,60	-0,885	1,644	-1,178
198,10	-0,850	1,646	-1,170
198,61	-0,786	1,645	-1,156
199,11	-0,728	1,642	-1,142
199,62	-0,732	1,643	-1,139
200,14	-0,806	1,647	-1,153
200,64	-0,889	1,639	-1,183
201,15	-0,938	1,631	-1,193
201,67	-0,947	1,629	-1,200
202,17	-0,954	1,625	-1,202
202,68	-0,959	1,623	-1,199
203,18	-0,963	1,623	-1,194
203,68	-0,962	1,622	-1,189
204,19	-0,960	1,622	-1,185
204,71	-0,957	1,623	-1,183
205,21	-0,955	1,624	-1,179
205,72	-0,958	1,623	-1,178
206,22	-0,962	1,624	-1,178
206,72	-0,961	1,630	-1,181
207,24	-0,968	1,624	-1,175
207,75	-0,978	1,622	-1,178
208,25	-0,973	1,623	-1,181
208,76	-0,966	1,624	-1,185
209,26	-0,961	1,625	-1,188
209,78	-0,960	1,625	-1,189
210,28	-0,962	1,624	-1,190
210,79	-0,964	1,623	-1,193
211,30	-0,966	1,624	-1,192
211,80	-0,968	1,623	-1,185
212,32	-0,965	1,623	-1,182
212,82	-0,961	1,624	-1,183
213,32	-0,958	1,626	-1,183
213,83	-0,959	1,626	-1,184
214,33	-0,962	1,626	-1,188
214,83	-0,960	1,629	-1,190
215,35	-0,931	1,641	-1,193
215,85	-0,825	1,667	-1,176
216,35	-0,715	1,666	-1,149
216,86	-0,685	1,666	-1,124
217,37	-0,801	1,669	-1,124
217,87	-0,878	1,664	-1,137
218,37	-0,921	1,656	-1,163
218,89	-0,924	1,655	-1,178
219,39	-0,912	1,658	-1,187
219,90	-0,898	1,662	-1,187
220,42	-0,897	1,659	-1,179
220,93	-0,917	1,653	-1,176
221,43	-0,933	1,649	-1,172
221,94	-0,941	1,647	-1,173
222,46	-0,942	1,647	-1,175
222,96	-0,937	1,649	-1,174
223,47	-0,951	1,641	-1,185
223,98	-0,963	1,632	-1,201
224,49	-0,950	1,633	-1,202
225,00	-0,948	1,635	-1,200
225,51	-0,957	1,633	-1,189
226,01	-0,962	1,632	-1,178
226,51	-0,961	1,634	-1,175
227,01	-0,958	1,640	-1,180
227,51	-0,935	1,644	-1,178
228,03	-0,839	1,659	-1,133
228,54	-0,768	1,656	-1,100
229,04	-0,851	1,655	-1,113
229,54	-0,908	1,657	-1,168
230,05	-0,904	1,685	-1,183
230,56	-0,903	1,669	-1,180
231,06	-0,904	1,673	-1,171
231,56	-0,912	1,668	-1,155
232,07	-0,795	1,670	-1,140
232,58	-0,731	1,658	-1,120
233,08	-0,740	1,660	-1,136
233,58	-0,838	1,670	-1,145
234,09	-0,932	1,666	-1,148
234,59	-0,965	1,659	-1,173
235,10	-0,878	1,663	-1,156
235,61	-0,775	1,658	-1,142
236,12	-0,725	1,656	-1,140
236,64	-0,754	1,641	-1,140
237,14	-0,816	1,629	-1,147
237,65	-0,875	1,632	-1,130
238,15	-0,929	1,628	-1,120
238,65	-0,956	1,639	-1,116
239,17	-0,968	1,630	-1,104
239,68	-0,980	1,631	-1,111
240,19	-0,990	1,627	-1,107
240,71	-0,985	1,628	-1,107
241,22	-0,981	1,625	-1,113
241,74	-0,980	1,626	-1,118
242,24	-0,980	1,622	-1,118
242,75	-0,981	1,621	-1,115
243,25	-0,984	1,624	-1,110
243,75	-0,991	1,623	-1,106
244,26	-0,991	1,623	-1,109
244,78	-0,981	1,629	-1,113
245,28	-0,969	1,632	-1,124
245,79	-0,953	1,639	-1,140
246,29	-0,943	1,639	-1,145
246,79	-0,933	1,647	-1,129
247,29	-0,827	1,654	-1,091
247,80	-0,700	1,668	-1,092
248,31	-0,630	1,660	-1,089
248,82	-0,640	1,649	-1,063
249,33	-0,692	1,639	-1,065
249,83	-0,697	1,635	-1,060
250,33	-0,701	1,631	-1,040
250,83	-0,716	1,628	-1,036
251,35	-0,719	1,628	-1,040
251,85	-0,725	1,626	-1,036
252,35	-0,734	1,624	-1,036
252,86	-0,742	1,624	-1,049
253,37	-0,742	1,624	-1,056
253,87	-0,742	1,623	-1,052
254,39	-0,744	1,621	-1,053
254,89	-0,743	1,622	-1,054
255,39	-0,739	1,623	-1,052
255,90	-0,740	1,622	-1,053
256,40	-0,745	1,622	-1,059
256,90	-0,744	1,622	-1,063
257,42	-0,745	1,623	-1,070
257,92	-0,746	1,623	-1,069
258,42	-0,746	1,621	-1,065
258,92	-0,742	1,621	-1,059
259,43	-0,743	1,620	-1,056
259,94	-0,746	1,619	-1,058
260,44	-0,747	1,619	-1,060
260,94	-0,752	1,619	-1,067
261,46	-0,756	1,621	-1,076
261,96	-0,731	1,634	-1,085
262,47	-0,707	1,633	-1,081
262,99	-0,779	1,652	-1,101
263,50	-0,878	1,658	-1,135
264,01	-0,927	1,654	-1,159
264,53	-0,923	1,649	-1,141
265,04	-0,921	1,651	-1,150
265,55	-0,917	1,649	-1,153
266,06	-0,912	1,647	-1,151
266,57	-0,911	1,648	-1,150
267,08	-0,915	1,648	-1,146
267,58	-0,918	1,653	-1,160
268,10	-0,896	1,650	-1,138
268,60	-0,892	1,649	-1,116
269,11	-0,908	1,662	-1,131
269,61	-0,900	1,671	-1,135
270,12	-0,901	1,673	-1,160
270,64	-0,907	1,672	-1,162
271,14	-0,906	1,669	-1,155
271,65	-0,895	1,648	-1,121
272,16	-0,892	1,647	-1,110
272,67	-0,893	1,646	-1,109
273,18	-0,893	1,645	-1,108
273,68	-0,894	1,644	-1,108
274,18	-0,894	1,642	-1,106
274,69	-0,893	1,643	-1,106
275,19	-0,892	1,643	-1,105
275,69	-0,892	1,641	-1,104
276,19	-0,892	1,640	-1,105
276,71	-0,894	1,641	-1,106
277,21	-0,896	1,644	-1,107
277,71	-0,895	1,636	-1,105
278,22	-0,891	1,641	-1,106
278,72	-0,885	1,643	-1,107
279,23	-0,880	1,642	-1,105
279,75	-0,866	1,642	-1,102
280,26	-0,846	1,643	-1,097
280,78	-0,837	1,642	-1,095
281,29	-0,817	1,647	-1,114
281,80	-0,816	1,650	-1,123
282,30	-0,824	1,649	-1,119
282,82	-0,826	1,650	-1,123
283,33	-0,835	1,649	-1,117
283,85	-0,841	1,646	-1,110
284,35	-0,846	1,646	-1,106
284,86	-0,843	1,646	-1,104
285,36	-0,839	1,647	-1,102
285,87	-0,836	1,649	-1,107
286,37	-0,834	1,648	-1,108
286,89	-0,831	1,649	-1,110
287,40	-0,840	1,648	-1,108
287,90	-0,845	1,643	-1,103
288,40	-0,843	1,643	-1,105
288,90	-0,840	1,645	-1,102
289,42	-0,871	1,660	-1,125
289,92	-0,898	1,659	-1,155
290,43	-0,827	1,662	-1,090
290,93	-0,797	1,661	-1,062
291,43	-0,801	1,661	-1,054
291,94	-0,815	1,662	-1,058
292,46	-0,822	1,661	-1,064
292,96	-0,806	1,664	-1,062
293,47	-0,776	1,668	-1,060
293,99	-0,753	1,658	-1,046
294,49	-0,772	1,622	-1,015
294,99	-0,772	1,623	-1,015
295,50	-0,768	1,625	-1,012
296,00	-0,770	1,620	-1,005
296,50	-0,765	1,626	-1,002
297,01	-0,767	1,624	-0,997
297,53	-0,773	1,633	-1,002
298,05	-0,785	1,615	-0,980
298,55	-0,783	1,637	-0,993
299,06	-0,794	1,666	-1,096
299,56	-0,856	1,676	-1,124
300,06	-0,901	1,672	-1,137
300,57	-0,924	1,663	-1,142
301,08	-0,896	1,656	-1,123
301,59	-0,848	1,667	-1,094
302,10	-0,806	1,669	-1,065
302,60	-0,766	1,667	-1,048
303,10	-0,726	1,659	-1,036
303,62	-0,737	1,663	-1,067
304,12	-0,831	1,675	-1,104
304,62	-0,906	1,659	-1,099
305,13	-0,885	1,662	-1,102
305,64	-0,806	1,666	-1,082
306,14	-0,750	1,660	-1,060
306,65	-0,794	1,668	-1,072
307,16	-0,868	1,673	-1,088
307,67	-0,872	1,673	-1,083
308,17	-0,842	1,668	-1,073
308,68	-0,861	1,671	-1,084
309,19	-0,874	1,669	-1,095
309,69	-0,840	1,673	-1,071
310,21	-0,819	1,670	-1,065
310,71	-0,841	1,671	-1,080
311,21	-0,888	1,662	-1,098
311,72	-0,955	1,649	-1,094
312,24	-0,993	1,639	-1,084
312,74	-0,983	1,636	-1,055
313,25	-0,982	1,632	-1,037
313,76	-0,989	1,629	-1,032
314,26	-0,989	1,628	-1,034
314,78	-0,990	1,627	-1,034
315,28	-0,955	1,654	-1,048
315,78	-0,811	1,680	-1,089
316,29	-0,681	1,689	-1,080
316,80	-0,623	1,685	-1,043
317,30	-0,725	1,686	-1,073
317,82	-0,831	1,688	-1,093
318,33	-0,910	1,675	-1,123
318,83	-0,923	1,671	-1,109
319,35	-0,919	1,663	-1,097
319,86	-0,914	1,663	-1,086
320,37	-0,923	1,660	-1,085
320,87	-0,896	1,654	-1,078
321,39	-0,896	1,656	-1,082
321,90	-0,882	1,655	-1,073
322,40	-0,873	1,663	-1,077
322,92	-0,884	1,664	-1,086
323,42	-0,895	1,660	-1,083
323,92	-0,893	1,659	-1,074
324,43	-0,897	1,658	-1,071
324,94	-0,894	1,658	-1,072
325,44	-0,891	1,657	-1,069
325,94	-0,882	1,655	-1,064
326,46	-0,874	1,654	-1,062
326,97	-0,883	1,646	-1,055
327,48	-0,886	1,646	-1,061
327,98	-0,886	1,649	-1,066
328,48	-0,880	1,645	-1,063
328,99	-0,875	1,644	-1,052
329,51	-0,904	1,662	-1,078
330,01	-0,926	1,660	-1,056
330,52	-0,765	1,669	-1,019
331,02	-0,693	1,655	-0,977
331,53	-0,716	1,656	-1,000
332,05	-0,823	1,667	-1,034
332,55	-0,921	1,669	-1,054
333,06	-0,936	1,664	-1,093
333,57	-0,843	1,671	-1,085
334,09	-0,759	1,661	-1,063
334,59	-0,729	1,657	-1,042
335,10	-0,803	1,640	-1,072
335,60	-0,885	1,641	-1,083
336,11	-0,918	1,655	-1,061
336,62	-0,930	1,648	-1,057
337,14	-0,938	1,641	-1,049
337,64	-0,943	1,641	-1,041
338,15	-0,942	1,645	-1,033
338,65	-0,940	1,643	-1,028
339,15	-0,919	1,628	-0,991
339,67	-0,910	1,604	-0,946
340,18	-0,904	1,612	-0,944
340,69	-0,757	1,657	-0,994
341,21	-0,648	1,674	-1,007
341,71	-0,557	1,666	-1,012
342,21	-0,624	1,673	-0,997
342,72	-0,806	1,686	-0,986
343,23	-0,891	1,680	-0,977
343,73	-0,936	1,669	-0,988
344,25	-0,870	1,672	-0,989
344,75	-0,772	1,666	-0,982
345,26	-0,716	1,663	-0,977
345,76	-0,735	1,663	-0,976
346,26	-0,780	1,663	-0,966
346,76	-0,814	1,659	-0,954
347,26	-0,829	1,658	-0,949
347,78	-0,820	1,661	-0,955
348,28	-0,835	1,662	-0,973
348,78	-0,845	1,661	-0,978
349,29	-0,850	1,670	-1,012
349,80	-0,849	1,667	-1,009
350,32	-0,826	1,658	-1,004
350,82	-0,758	1,649	-0,973
351,32	-0,730	1,635	-0,971
351,83	-0,751	1,643	-0,971
352,34	-0,773	1,647	-0,957
352,85	-0,841	1,667	-0,972
353,35	-0,883	1,651	-0,933
353,86	-0,840	1,640	-0,917
354,37	-0,739	1,653	-0,898
354,88	-0,698	1,666	-0,903
355,38	-0,681	1,669	-0,911
355,88	-0,746	1,673	-0,921
356,39	-0,862	1,677	-0,937
356,91	-0,895	1,676	-0,948
357,42	-0,799	1,675	-0,936
357,92	-0,713	1,671	-0,932
358,42	-0,662	1,663	-0,913
358,92	-0,704	1,663	-0,914
359,43	-0,796	1,654	-0,912
359,94	-0,859	1,632	-0,907
360,44	-0,877	1,627	-0,904
360,96	-0,849	1,634	-0,924
361,47	-0,773	1,645	-0,922
361,97	-0,681	1,636	-0,894
362,47	-0,634	1,620	-0,874
362,98	-0,637	1,624	-0,870
363,49	-0,655	1,623	-0,862
363,99	-0,696	1,628	-0,864
364,50	-0,722	1,618	-0,863
365,00	-0,732	1,615	-0,861
365,51	-0,830	1,636	-0,892
366,03	-0,665	1,569	-0,879
366,53	-0,785	1,623	-0,873
367,03	-0,788	1,625	-0,864
367,54	-0,638	1,624	-0,917
368,04	-0,817	1,609	-0,891
368,54	-0,933	1,599	-0,998
369,05	-0,901	1,601	-1,037
369,55	-0,931	1,616	-1,006
370,07	-1,028	1,659	-0,969
370,58	-1,233	1,591	-0,971
371,10	-1,442	1,568	-0,884
371,60	-1,586	1,528	-0,856
372,10	-1,861	1,435	-0,890
372,60	-2,061	1,219	-0,892
373,11	-2,103	1,199	-0,901
373,61	-2,033	1,300	-0,887
374,12	-1,749	1,492	-0,863
374,62	-1,484	1,571	-0,842
375,12	-1,418	1,576	-0,781
375,64	-1,273	1,536	-0,694
376,14	-1,153	1,488	-0,580
376,64	-1,170	1,484	-0,456
377,15	-1,096	1,385	-0,359
377,66	-1,100	0,940	-0,261
378,17	-1,076	0,736	-0,218
378,67	-1,069	0,758	-0,217
379,18	-1,058	0,777	-0,231
379,68	-1,046	0,978	-0,250
380,18	-1,118	1,448	-0,394
380,68	-1,264	1,636	-0,698
381,19	-1,373	1,626	-0,843
381,69	-1,404	1,597	-0,909
382,20	-1,353	1,593	-0,957
382,71	-1,394	1,592	-1,057
383,21	-1,460	1,588	-1,128
383,72	-1,485	1,578	-1,133
384,23	-1,511	1,569	-1,144
384,73	-1,602	1,558	-1,010
385,23	-1,681	1,533	-0,881
385,75	-1,909	1,436	-0,798
386,25	-2,095	1,269	-0,735
386,75	-2,205	1,144	-0,726
387,25	-2,211	1,233	-0,738
387,76	-2,067	1,447	-0,767
388,26	-1,729	1,573	-0,835
388,78	-1,453	1,591	-0,887
389,29	-1,227	1,595	-0,808
389,79	-1,001	1,589	-0,751
390,30	-0,767	1,633	-0,726
390,80	-0,528	1,594	-0,559
391,30	-0,256	1,591	-0,492
391,82	-0,021	1,513	-0,409
392,32	0,160	1,383	-0,309
392,83	0,169	1,369	-0,304
393,33	0,165	1,342	-0,298
393,85	0,154	1,344	-0,293
394,36	0,163	1,318	-0,303
394,87	0,206	1,166	-0,428
395,39	0,240	1,040	-0,468
395,90	0,291	0,745	-0,372
