Time(s)	X	Y	Z
395,67	-1,178	1,360	-1,101
396,19	-1,263	1,292	-0,727
396,70	-1,217	1,147	-0,467
397,20	-1,229	0,784	-0,310
397,71	-1,261	0,698	-0,291
398,23	-1,260	0,708	-0,280
398,73	-1,261	0,705	-0,278
399,24	-1,262	0,703	-0,276
399,76	-1,250	0,720	-0,272
400,26	-1,107	0,988	-0,284
400,77	-1,023	1,253	-0,436
401,27	-1,205	1,411	-0,586
401,77	-1,288	1,399	-0,871
402,28	-1,517	1,399	-1,034
402,80	-1,748	1,370	-0,955
403,31	-2,012	1,214	-0,845
403,83	-1,944	1,237	-0,775
404,33	-1,462	1,382	-0,791
404,84	-1,244	1,406	-0,840
405,34	-1,234	1,416	-0,786
405,84	-1,234	1,404	-0,721
406,35	-1,252	1,455	-0,738
406,87	-1,038	1,416	-0,912
407,38	-0,806	1,391	-0,914
407,90	-0,585	1,403	-0,741
408,40	-0,336	1,396	-0,717
408,91	-0,212	1,402	-0,658
409,42	-0,238	1,390	-0,617
409,92	-0,270	1,340	-0,555
410,44	-0,290	1,252	-0,496
410,94	-0,333	0,988	-0,421
411,45	-0,396	0,620	-0,431
411,95	-0,372	0,963	-0,403
412,46	-0,213	1,288	-0,497
412,97	0,007	1,287	-0,433
413,48	0,041	1,302	-0,428
413,99	-0,040	1,315	-0,408
414,49	-0,045	1,311	-0,410
415,01	-0,045	1,310	-0,409
415,51	-0,047	1,312	-0,411
416,01	-0,157	1,368	-0,481
416,52	-0,170	1,369	-0,473
417,03	0,042	1,416	-0,513
417,53	0,008	1,424	-0,511
418,03	-0,066	1,394	-0,446
418,55	-0,129	1,353	-0,509
419,05	0,025	1,278	-0,407
419,55	0,038	1,282	-0,404
420,06	0,018	1,280	-0,406
420,56	-0,200	1,392	-0,554
421,06	-0,133	1,376	-0,515
421,58	0,041	1,301	-0,414
422,09	0,018	1,308	-0,402
422,59	-0,042	1,328	-0,417
423,09	-0,104	1,371	-0,451
423,60	-0,042	1,340	-0,432
424,11	-0,309	1,391	-0,646
424,62	-0,579	1,399	-0,866
425,12	-0,929	1,389	-0,829
425,62	-1,086	1,360	-0,716
426,13	-1,066	1,364	-0,745
426,65	-1,011	1,396	-0,805
427,16	-0,961	1,382	-0,788
427,66	-1,176	1,376	-0,835
428,17	-1,391	1,331	-0,905
428,67	-1,478	1,465	-0,996
429,19	-1,549	1,428	-1,019
429,70	-1,978	1,302	-1,008
430,20	-2,146	1,193	-0,961
430,70	-1,923	1,358	-0,993
431,20	-1,516	1,401	-1,035
431,72	-1,385	1,400	-1,045
432,22	-1,412	1,460	-1,026
432,73	-1,445	1,426	-1,003
433,24	-1,430	1,417	-0,989
433,76	-1,426	1,413	-0,980
434,27	-1,424	1,416	-0,969
434,78	-1,440	1,415	-0,966
435,30	-1,455	1,417	-0,975
435,81	-1,440	1,411	-0,976
436,33	-1,445	1,415	-0,985
436,83	-1,436	1,417	-0,986
437,34	-1,432	1,408	-0,962
437,85	-1,423	1,408	-0,972
438,37	-1,438	1,409	-0,965
438,87	-1,421	1,417	-0,987
439,37	-1,398	1,413	-0,989
439,87	-1,317	1,388	-0,978
440,37	-1,079	1,414	-0,993
440,88	-0,912	1,466	-0,983
441,38	-0,940	1,471	-1,015
441,90	-1,000	1,441	-1,095
442,41	-0,992	1,437	-1,085
442,91	-0,836	1,442	-1,052
443,42	-0,796	1,436	-0,957
443,92	-0,887	1,423	-0,892
444,42	-0,932	1,371	-0,853
444,92	-0,949	1,378	-0,868
445,44	-0,893	1,335	-0,900
445,96	-0,837	1,376	-1,015
446,47	-0,845	1,369	-0,998
446,97	-1,048	1,360	-0,826
447,47	-1,136	1,473	-0,861
447,98	-0,930	1,418	-0,715
448,49	-0,785	1,393	-0,531
449,01	-0,753	1,440	-0,231
449,52	-0,524	1,459	0,025
450,02	-0,295	1,465	0,259
450,53	-0,270	1,461	0,289
451,05	-0,259	1,458	0,288
451,56	-0,229	1,439	0,328
452,06	-0,155	1,408	0,417
452,58	-0,207	1,373	0,384
453,09	-0,424	1,363	0,244
453,59	-0,613	1,341	0,105
454,09	-0,624	1,332	0,054
454,60	-0,577	1,317	0,064
455,10	-0,505	1,350	0,080
455,62	-0,213	1,360	0,196
456,12	-0,140	1,375	0,396
456,63	-0,086	1,388	0,684
457,15	0,168	1,143	0,969
457,66	0,216	0,830	1,161
458,17	0,227	0,822	1,208
458,69	0,248	1,243	1,078
459,20	0,173	1,399	0,816
459,70	0,049	1,424	0,682
460,22	-0,032	1,422	0,489
460,72	-0,114	1,427	0,390
461,22	-0,095	1,466	0,320
461,72	0,001	1,482	0,219
462,23	-0,023	1,437	0,148
462,74	-0,192	1,383	0,016
463,24	-0,348	1,412	-0,129
463,76	-0,390	1,443	-0,252
464,26	-0,546	1,420	-0,411
464,77	-0,894	1,416	-0,547
465,29	-1,054	1,402	-0,748
465,79	-1,196	1,392	-0,963
466,29	-1,353	1,374	-0,984
466,80	-1,411	1,369	-1,099
467,31	-1,422	1,374	-1,139
467,81	-1,423	1,377	-1,148
468,33	-1,422	1,377	-1,149
468,83	-1,425	1,370	-1,106
469,33	-1,434	1,368	-1,107
469,84	-1,439	1,375	-1,131
470,34	-1,427	1,386	-1,083
470,85	-1,214	1,416	-1,008
471,37	-1,173	1,398	-1,018
471,87	-1,472	1,370	-1,115
472,37	-1,742	1,249	-1,104
472,88	-1,740	1,325	-1,029
473,38	-1,550	1,396	-1,166
473,88	-1,186	1,428	-1,205
474,40	-1,035	1,472	-1,357
474,91	-0,824	1,438	-1,452
475,42	-0,365	1,433	-1,367
475,92	0,044	1,429	-1,389
476,44	0,353	1,423	-1,181
476,95	0,628	1,351	-0,898
477,47	0,872	1,266	-0,688
477,98	0,865	1,328	-0,697
478,48	0,580	1,383	-0,946
478,98	0,447	1,400	-1,057
479,48	0,182	1,408	-1,091
479,98	-0,204	1,430	-1,228
480,49	-0,446	1,445	-1,116
480,99	-0,802	1,412	-1,020
481,51	-1,230	1,363	-1,059
482,01	-1,503	1,344	-0,976
482,52	-1,621	1,332	-0,936
483,02	-1,633	1,333	-0,960
483,53	-1,622	1,344	-1,025
484,05	-1,646	1,329	-1,027
484,56	-1,784	1,278	-1,048
485,06	-1,861	1,257	-1,128
485,56	-1,795	1,317	-1,181
486,08	-1,757	1,329	-1,148
486,59	-1,742	1,329	-1,112
487,09	-1,723	1,336	-1,046
487,60	-1,444	1,378	-1,023
488,11	-1,213	1,385	-0,971
488,62	-1,184	1,354	-0,722
489,12	-1,163	1,343	-0,387
489,63	-1,094	1,245	-0,112
490,13	-1,118	1,207	-0,036
490,65	-1,178	1,308	-0,070
491,15	-1,223	1,352	-0,167
491,65	-1,194	1,284	-0,126
492,16	-1,216	1,259	-0,083
492,66	-1,362	1,385	-0,181
493,16	-1,311	1,418	-0,271
493,67	-1,302	1,421	-0,347
494,18	-1,395	1,412	-0,566
494,69	-1,548	1,375	-0,763
495,19	-1,701	1,343	-0,857
495,70	-1,693	1,340	-1,027
496,20	-1,683	1,349	-1,176
496,70	-1,728	1,357	-1,180
497,20	-1,752	1,365	-1,217
497,72	-1,779	1,348	-1,198
498,22	-1,764	1,354	-1,216
498,72	-1,548	1,390	-1,067
499,23	-1,240	1,399	-0,884
499,73	-1,134	1,387	-0,640
500,24	-0,918	1,360	-0,402
500,76	-0,613	1,266	-0,168
501,27	-0,556	1,243	-0,080
501,78	-0,600	1,313	-0,116
502,30	-0,694	1,370	-0,376
502,81	-0,889	1,398	-0,666
503,31	-1,162	1,396	-0,917
503,81	-1,427	1,372	-1,118
504,33	-1,682	1,346	-1,141
504,83	-1,846	1,319	-1,345
505,33	-1,786	1,366	-1,276
505,84	-1,409	1,414	-1,195
506,34	-1,414	1,420	-1,157
506,84	-1,417	1,402	-1,107
507,35	-1,085	1,412	-0,976
507,85	-0,929	1,403	-0,830
508,37	-0,820	1,423	-0,561
508,87	-0,622	1,407	-0,313
509,37	-0,401	1,421	-0,057
509,88	-0,380	1,407	-0,010
510,38	-0,341	1,389	0,021
510,88	-0,342	1,411	-0,028
511,40	-0,349	1,406	-0,058
511,91	-0,376	1,406	-0,086
512,41	-0,396	1,400	-0,082
512,92	-0,396	1,393	-0,084
513,44	-0,382	1,394	-0,048
513,94	-0,294	1,380	0,060
514,45	-0,241	1,311	0,159
514,95	-0,242	1,373	0,094
515,47	-0,266	1,405	0,009
515,97	-0,293	1,397	0,005
516,48	-0,311	1,385	0,024
516,98	-0,314	1,363	0,020
517,48	-0,413	1,358	-0,045
517,99	-0,537	1,357	-0,111
518,49	-0,522	1,355	-0,121
518,99	-0,223	1,226	-0,006
519,49	0,046	0,767	0,130
519,99	0,038	0,674	0,216
520,51	0,052	0,886	0,207
521,02	-0,062	1,328	-0,025
521,53	-0,318	1,425	-0,160
522,04	-0,445	1,438	-0,232
522,55	-0,642	1,457	-0,471
523,05	-0,727	1,497	-0,699
523,56	-0,679	1,506	-0,782
524,06	-0,872	1,433	-0,696
524,58	-1,129	1,358	-0,832
525,09	-1,407	1,355	-0,964
525,60	-1,657	1,263	-0,900
526,10	-1,634	1,313	-0,942
526,60	-1,268	1,409	-0,913
527,12	-1,027	1,404	-0,845
527,63	-0,763	1,357	-0,669
528,15	-0,311	1,142	-0,550
528,65	-0,291	1,226	-0,570
529,15	-0,451	1,363	-0,648
529,66	-0,548	1,379	-0,666
530,16	-0,590	1,389	-0,661
530,66	-0,568	1,406	-0,670
531,16	-0,582	1,417	-0,628
531,66	-0,748	1,413	-0,623
532,17	-0,874	1,380	-0,764
532,67	-1,013	1,385	-0,927
533,19	-1,422	1,376	-1,202
533,70	-1,680	1,356	-1,175
534,20	-1,856	1,293	-1,050
534,70	-1,935	1,317	-1,147
535,22	-2,160	1,202	-1,301
535,72	-2,281	1,116	-1,316
536,23	-2,063	1,306	-1,228
536,75	-1,664	1,406	-1,145
537,26	-1,579	1,424	-1,076
537,77	-1,579	1,405	-0,988
538,29	-1,321	1,396	-0,910
538,80	-1,063	1,382	-0,711
539,31	-0,711	1,332	-0,245
539,81	-0,538	1,274	-0,071
540,33	-0,573	1,353	-0,134
540,84	-0,597	1,382	-0,236
541,34	-0,597	1,379	-0,250
541,84	-0,599	1,380	-0,250
542,35	-0,589	1,369	-0,240
542,85	-0,511	1,379	-0,361
543,35	-0,701	1,406	-0,456
543,85	-0,941	1,408	-0,673
544,36	-1,091	1,409	-0,678
544,87	-1,379	1,362	-0,684
545,38	-1,653	1,284	-0,731
545,90	-1,667	1,288	-0,760
546,41	-1,399	1,393	-0,743
546,91	-1,155	1,409	-0,766
547,42	-1,081	1,416	-0,703
547,94	-1,011	1,378	-0,593
548,45	-0,739	1,368	-0,479
548,95	-0,642	1,356	-0,228
549,47	-0,533	1,302	0,062
549,98	-0,486	1,349	-0,009
550,49	-0,518	1,358	-0,330
551,01	-0,588	1,375	-0,361
551,52	-0,649	1,392	-0,264
552,02	-0,620	1,400	-0,291
552,53	-0,609	1,405	-0,319
553,05	-0,646	1,407	-0,305
553,56	-0,648	1,416	-0,271
554,06	-0,663	1,438	-0,285
554,56	-0,639	1,442	-0,373
555,08	-0,752	1,455	-0,484
555,59	-0,812	1,453	-0,516
556,11	-0,831	1,446	-0,520
556,61	-0,863	1,429	-0,541
557,12	-0,893	1,420	-0,580
557,63	-0,911	1,412	-0,594
558,15	-0,906	1,429	-0,569
558,66	-0,923	1,428	-0,571
559,16	-0,940	1,425	-0,572
559,66	-0,949	1,424	-0,573
560,17	-0,945	1,424	-0,577
560,69	-0,937	1,425	-0,582
561,20	-0,924	1,425	-0,576
561,70	-0,830	1,415	-0,509
562,22	-0,756	1,433	-0,496
562,72	-0,805	1,449	-0,516
563,23	-0,817	1,448	-0,504
563,73	-0,813	1,449	-0,504
564,24	-0,824	1,443	-0,495
564,75	-0,856	1,436	-0,495
565,25	-0,873	1,440	-0,525
565,75	-0,900	1,443	-0,535
566,26	-0,930	1,447	-0,576
566,78	-0,928	1,447	-0,627
567,28	-0,913	1,396	-0,574
567,79	-0,958	1,386	-0,680
568,29	-0,971	1,378	-0,851
568,81	-0,912	1,394	-0,644
569,33	-0,710	1,378	-0,574
569,83	-0,707	1,358	-0,537
570,33	-0,846	1,351	-0,476
570,84	-0,874	1,362	-0,502
571,34	-0,926	1,419	-0,568
571,84	-0,889	1,424	-0,563
572,35	-0,707	1,349	-0,579
572,85	-0,689	1,345	-0,590
573,37	-0,687	1,346	-0,612
573,87	-0,705	1,348	-0,618
574,37	-0,715	1,357	-0,620
574,88	-0,705	1,402	-0,613
575,40	-0,869	1,401	-0,555
575,91	-0,914	1,410	-0,761
576,42	-1,008	1,424	-0,949
576,94	-1,017	1,444	-0,983
577,45	-0,990	1,455	-0,956
577,97	-0,975	1,459	-0,953
578,48	-0,970	1,453	-0,948
578,99	-0,969	1,449	-0,944
579,49	-0,964	1,447	-0,938
580,01	-0,961	1,445	-0,938
580,52	-0,960	1,441	-0,945
581,03	-0,965	1,439	-0,950
581,55	-0,965	1,438	-0,952
582,05	-0,961	1,439	-0,952
582,55	-0,962	1,436	-0,947
583,06	-0,965	1,434	-0,946
583,58	-0,962	1,433	-0,944
584,08	-0,947	1,446	-0,965
584,58	-0,948	1,446	-0,964
585,08	-0,947	1,446	-0,967
585,58	-0,943	1,446	-0,966
586,10	-0,942	1,433	-0,962
586,61	-0,956	1,425	-0,982
587,11	-0,968	1,406	-1,003
587,63	-0,978	1,405	-1,037
588,14	-1,000	1,411	-1,081
588,66	-1,088	1,418	-1,034
589,17	-1,106	1,381	-0,831
589,67	-1,220	1,361	-0,770
590,18	-1,485	1,358	-0,780
590,68	-1,611	1,341	-0,837
591,18	-1,708	1,302	-0,831
591,69	-1,765	1,264	-0,818
592,20	-1,700	1,312	-0,826
592,70	-1,526	1,370	-0,829
593,22	-1,446	1,382	-0,828
593,73	-1,431	1,389	-0,829
594,25	-1,419	1,391	-0,825
594,76	-1,412	1,414	-0,824
595,26	-1,395	1,397	-0,818
595,77	-1,400	1,391	-0,809
596,27	-1,401	1,389	-0,800
596,79	-1,400	1,390	-0,806
597,30	-1,399	1,390	-0,816
597,80	-1,397	1,390	-0,824
598,30	-1,396	1,391	-0,833
598,81	-1,399	1,388	-0,837
599,33	-1,400	1,387	-0,841
599,84	-1,406	1,389	-0,854
600,34	-1,410	1,409	-0,874
600,86	-1,405	1,419	-0,882
601,37	-1,384	1,418	-0,873
601,87	-1,378	1,411	-0,859
602,38	-1,392	1,407	-0,837
602,88	-1,389	1,407	-0,829
603,38	-1,383	1,404	-0,831
603,88	-1,351	1,397	-0,833
604,40	-1,426	1,376	-0,832
604,91	-1,569	1,353	-0,882
605,41	-1,686	1,315	-0,880
605,92	-1,691	1,316	-0,885
606,42	-1,526	1,403	-0,801
606,94	-1,205	1,436	-0,868
607,45	-1,127	1,447	-0,845
607,95	-1,134	1,446	-0,796
608,45	-1,136	1,430	-0,741
608,97	-1,064	1,417	-0,778
609,48	-1,054	1,425	-0,802
609,98	-1,076	1,415	-0,793
610,49	-1,086	1,407	-0,759
610,99	-1,090	1,459	-0,763
611,49	-1,088	1,461	-0,660
612,01	1,379	-0,425	-1,493
Session ended: 19-05-2026 10:53:09
