Time(s)	X	Y	Z
42,73	-0,802	1,420	-1,259
43,24	-0,805	1,423	-1,259
43,74	-0,827	1,456	-1,299
44,26	-0,828	1,434	-1,282
44,77	-0,812	1,415	-1,257
45,27	-0,807	1,420	-1,263
45,79	-0,802	1,422	-1,264
46,29	-0,799	1,422	-1,266
46,80	-0,800	1,432	-1,273
47,31	-0,804	1,425	-1,277
47,81	-0,805	1,421	-1,274
48,33	-0,808	1,417	-1,274
48,84	-0,805	1,411	-1,277
49,34	-0,805	1,407	-1,277
49,84	-0,808	1,411	-1,279
50,35	-0,810	1,415	-1,275
50,86	-0,812	1,433	-1,273
51,38	-0,810	1,429	-1,264
51,89	-0,806	1,429	-1,255
52,40	-0,802	1,426	-1,256
52,92	-0,797	1,428	-1,260
53,43	-0,799	1,428	-1,261
53,93	-0,798	1,428	-1,261
54,43	-0,796	1,425	-1,254
54,93	-0,797	1,425	-1,251
55,44	-0,815	1,437	-1,264
55,98	-0,815	1,435	-1,267
56,49	-0,817	1,436	-1,276
57,00	-0,817	1,437	-1,272
57,50	-0,816	1,437	-1,265
58,00	-0,814	1,438	-1,265
58,50	-0,814	1,438	-1,266
59,01	-0,813	1,438	-1,270
59,51	-0,810	1,439	-1,267
60,02	-0,812	1,440	-1,265
60,54	-0,815	1,439	-1,267
61,05	-0,819	1,437	-1,267
61,56	-0,820	1,436	-1,266
62,06	-0,815	1,430	-1,238
62,56	-0,806	1,431	-1,241
63,09	-0,817	1,436	-1,253
63,59	-0,820	1,437	-1,250
64,10	-0,814	1,437	-1,263
64,62	-0,815	1,440	-1,260
65,13	-0,818	1,442	-1,256
65,65	-0,824	1,438	-1,256
66,15	-0,816	1,445	-1,259
66,66	-0,807	1,450	-1,264
67,16	-0,809	1,450	-1,263
67,67	-0,803	1,448	-1,267
68,18	-0,801	1,450	-1,269
68,68	-0,806	1,450	-1,273
69,19	-0,809	1,447	-1,268
69,70	-0,813	1,448	-1,265
70,20	-0,820	1,447	-1,272
70,72	-0,820	1,448	-1,274
71,22	-0,815	1,448	-1,277
71,73	-0,810	1,448	-1,277
72,24	-0,812	1,447	-1,275
72,76	-0,814	1,446	-1,275
73,26	-0,812	1,448	-1,279
73,77	-0,811	1,452	-1,281
74,29	-0,809	1,451	-1,280
74,79	-0,810	1,450	-1,278
75,30	-0,814	1,449	-1,277
75,81	-0,810	1,451	-1,280
76,31	-0,812	1,450	-1,280
76,83	-0,818	1,440	-1,275
77,34	-0,809	1,445	-1,280
77,84	-0,816	1,443	-1,281
78,35	-0,818	1,450	-1,272
78,87	-0,811	1,455	-1,276
79,37	-0,811	1,465	-1,278
79,87	-0,827	1,461	-1,270
80,37	-0,823	1,449	-1,275
80,88	-0,818	1,444	-1,281
81,38	-0,817	1,445	-1,285
81,88	-0,770	1,473	-1,263
82,40	-0,714	1,469	-1,281
82,91	-0,755	1,465	-1,244
83,41	-0,839	1,451	-1,261
83,92	-0,839	1,452	-1,271
84,44	-0,832	1,453	-1,267
84,94	-0,824	1,450	-1,266
85,45	-0,815	1,450	-1,270
85,95	-0,822	1,449	-1,270
86,47	-0,829	1,445	-1,265
86,98	-0,821	1,450	-1,274
87,49	-0,813	1,453	-1,280
87,99	-0,815	1,451	-1,274
88,51	-0,816	1,449	-1,272
89,01	-0,815	1,450	-1,276
89,51	-0,817	1,450	-1,276
90,02	-0,819	1,450	-1,278
90,53	-0,816	1,452	-1,279
91,04	-0,813	1,453	-1,279
91,55	-0,817	1,451	-1,278
92,06	-0,817	1,451	-1,279
92,56	-0,817	1,450	-1,278
93,08	-0,816	1,447	-1,277
93,59	-0,809	1,448	-1,277
94,09	-0,808	1,450	-1,281
94,60	-0,805	1,451	-1,285
95,10	-0,805	1,450	-1,288
95,62	-0,801	1,448	-1,286
96,12	-0,796	1,450	-1,288
96,63	-0,798	1,451	-1,289
97,15	-0,801	1,455	-1,290
97,66	-0,802	1,455	-1,288
98,17	-0,806	1,449	-1,281
98,69	-0,813	1,447	-1,277
99,20	-0,812	1,450	-1,280
99,72	-0,812	1,449	-1,279
100,22	-0,810	1,449	-1,280
100,73	-0,806	1,450	-1,282
101,24	-0,803	1,450	-1,280
101,74	-0,800	1,450	-1,278
102,26	-0,798	1,451	-1,278
102,76	-0,798	1,450	-1,276
103,26	-0,797	1,449	-1,271
103,77	-0,797	1,450	-1,273
104,28	-0,800	1,449	-1,272
104,78	-0,803	1,449	-1,273
105,30	-0,810	1,448	-1,270
105,81	-0,815	1,449	-1,269
106,31	-0,814	1,448	-1,272
106,83	-0,817	1,446	-1,273
107,33	-0,817	1,445	-1,276
107,84	-0,809	1,437	-1,277
108,35	-0,799	1,427	-1,280
108,86	-0,795	1,415	-1,276
109,37	-0,794	1,425	-1,274
109,88	-0,796	1,428	-1,272
110,38	-0,797	1,429	-1,270
110,90	-0,796	1,428	-1,275
111,41	-0,797	1,428	-1,280
111,91	-0,803	1,428	-1,278
112,42	-0,805	1,424	-1,270
112,92	-0,806	1,426	-1,267
113,42	-0,805	1,425	-1,262
113,92	-0,807	1,425	-1,258
114,44	-0,809	1,428	-1,260
114,95	-0,811	1,427	-1,263
115,46	-0,809	1,423	-1,265
115,97	-0,810	1,426	-1,266
116,47	-0,812	1,429	-1,264
116,97	-0,810	1,424	-1,260
117,49	-0,808	1,427	-1,264
117,99	-0,802	1,425	-1,260
118,49	-0,802	1,426	-1,260
119,00	-0,796	1,425	-1,260
119,51	-0,805	1,429	-1,265
120,01	-0,806	1,429	-1,265
120,53	-0,806	1,430	-1,267
121,03	-0,810	1,431	-1,262
121,54	-0,816	1,431	-1,263
122,06	-0,818	1,432	-1,262
122,57	-0,810	1,433	-1,262
123,07	-0,805	1,433	-1,262
123,58	-0,805	1,433	-1,262
124,08	-0,807	1,433	-1,262
124,58	-0,809	1,433	-1,262
125,08	-0,808	1,433	-1,262
125,59	-0,807	1,433	-1,259
126,09	-0,805	1,434	-1,257
126,61	-0,805	1,435	-1,255
127,12	-0,806	1,435	-1,258
127,62	-0,805	1,437	-1,263
128,13	-0,801	1,439	-1,264
128,65	-0,803	1,438	-1,263
129,15	-0,807	1,438	-1,263
129,66	-0,811	1,441	-1,260
130,17	-0,808	1,442	-1,261
130,67	-0,807	1,439	-1,258
131,19	-0,804	1,440	-1,261
131,69	-0,809	1,440	-1,259
132,20	-0,808	1,443	-1,266
132,70	-0,810	1,443	-1,270
133,22	-0,806	1,440	-1,260
133,72	-0,810	1,439	-1,265
134,22	-0,807	1,437	-1,268
134,73	-0,808	1,436	-1,273
135,23	-0,812	1,436	-1,270
135,74	-0,804	1,434	-1,266
136,24	-0,798	1,434	-1,270
136,75	-0,798	1,434	-1,267
137,28	-0,797	1,434	-1,264
137,79	-0,796	1,435	-1,268
138,30	-0,792	1,433	-1,270
138,80	-0,785	1,430	-1,268
139,31	-0,779	1,430	-1,268
139,82	-0,775	1,426	-1,265
140,32	-0,775	1,428	-1,269
140,83	-0,773	1,429	-1,271
141,33	-0,776	1,428	-1,270
141,83	-0,776	1,430	-1,265
142,33	-0,774	1,429	-1,264
142,83	-0,774	1,427	-1,263
143,35	-0,779	1,426	-1,256
143,85	-0,795	1,431	-1,261
144,35	-0,800	1,433	-1,257
144,85	-0,796	1,445	-1,271
145,36	-0,794	1,441	-1,267
145,87	-0,786	1,440	-1,270
146,37	-0,794	1,439	-1,271
146,88	-0,799	1,437	-1,265
147,38	-0,793	1,439	-1,266
147,88	-0,792	1,440	-1,269
148,40	-0,793	1,439	-1,272
148,90	-0,791	1,439	-1,273
149,40	-0,790	1,438	-1,269
149,91	-0,813	1,440	-1,274
150,42	-0,829	1,427	-1,269
150,92	-0,835	1,416	-1,257
151,44	-0,834	1,436	-1,255
151,94	-0,838	1,440	-1,246
152,44	-0,833	1,442	-1,235
152,94	-0,832	1,439	-1,235
153,45	-0,829	1,437	-1,235
153,95	-0,825	1,438	-1,240
154,45	-0,818	1,426	-1,240
154,97	-0,812	1,436	-1,246
155,48	-0,806	1,445	-1,249
155,99	-0,803	1,448	-1,257
156,51	-0,799	1,447	-1,258
157,01	-0,797	1,445	-1,259
157,52	-0,797	1,446	-1,257
158,02	-0,800	1,446	-1,257
158,53	-0,800	1,445	-1,258
159,03	-0,800	1,446	-1,258
159,55	-0,799	1,444	-1,259
160,06	-0,792	1,448	-1,266
160,56	-0,796	1,446	-1,264
161,08	-0,790	1,445	-1,260
161,59	-0,782	1,442	-1,248
162,10	-0,779	1,445	-1,254
162,60	-0,798	1,443	-1,267
163,12	-0,812	1,441	-1,279
163,62	-0,805	1,443	-1,281
164,12	-0,799	1,444	-1,271
164,63	-0,800	1,443	-1,263
165,13	-0,801	1,444	-1,260
165,65	-0,803	1,446	-1,264
166,15	-0,808	1,442	-1,263
166,65	-0,815	1,439	-1,262
167,15	-0,810	1,439	-1,268
167,66	-0,805	1,439	-1,270
168,16	-0,803	1,441	-1,270
168,66	-0,805	1,441	-1,269
169,17	-0,809	1,442	-1,269
169,69	-0,812	1,443	-1,273
170,20	-0,807	1,444	-1,274
170,70	-0,806	1,446	-1,274
171,21	-0,807	1,445	-1,276
171,71	-0,811	1,445	-1,279
172,23	-0,811	1,445	-1,275
172,74	-0,809	1,447	-1,277
173,24	-0,810	1,447	-1,277
173,76	-0,813	1,446	-1,278
174,27	-0,815	1,445	-1,277
174,77	-0,813	1,444	-1,275
175,28	-0,815	1,446	-1,276
175,80	-0,814	1,446	-1,275
176,31	-0,811	1,444	-1,271
176,83	-0,812	1,445	-1,267
177,33	-0,816	1,443	-1,266
177,84	-0,815	1,444	-1,267
178,35	-0,813	1,443	-1,270
178,85	-0,813	1,443	-1,272
179,35	-0,813	1,445	-1,273
179,85	-0,809	1,444	-1,269
180,35	-0,803	1,446	-1,277
180,85	-0,800	1,441	-1,277
181,36	-0,795	1,435	-1,280
181,87	-0,794	1,434	-1,272
182,38	-0,789	1,437	-1,272
182,90	-0,797	1,436	-1,265
183,40	-0,809	1,436	-1,268
183,91	-0,801	1,436	-1,272
184,41	-0,799	1,434	-1,274
184,92	-0,797	1,431	-1,272
185,42	-0,794	1,430	-1,274
185,94	-0,794	1,431	-1,275
186,44	-0,793	1,429	-1,274
186,95	-0,790	1,428	-1,274
187,45	-0,791	1,430	-1,272
187,95	-0,795	1,430	-1,271
188,47	-0,816	1,433	-1,275
188,97	-0,812	1,430	-1,273
189,47	-0,805	1,419	-1,270
189,97	-0,796	1,423	-1,271
190,48	-0,794	1,427	-1,269
190,99	-0,797	1,430	-1,262
191,50	-0,800	1,426	-1,254
192,01	-0,799	1,432	-1,248
192,52	-0,799	1,425	-1,250
193,03	-0,797	1,429	-1,251
193,54	-0,806	1,427	-1,255
194,05	-0,807	1,427	-1,255
194,55	-0,800	1,427	-1,246
195,05	-0,788	1,434	-1,250
195,57	-0,794	1,436	-1,252
196,07	-0,805	1,436	-1,248
196,58	-0,800	1,443	-1,261
197,08	-0,798	1,443	-1,261
197,58	-0,797	1,443	-1,274
198,10	-0,796	1,444	-1,276
198,60	-0,797	1,444	-1,277
199,10	-0,798	1,445	-1,276
199,62	-0,798	1,444	-1,274
200,12	-0,796	1,444	-1,272
200,62	-0,796	1,443	-1,269
201,13	-0,796	1,444	-1,268
201,63	-0,794	1,445	-1,270
202,13	-0,795	1,441	-1,259
202,65	-0,773	1,435	-1,248
203,15	-0,780	1,439	-1,255
203,66	-0,786	1,440	-1,260
204,16	-0,803	1,441	-1,273
204,67	-0,816	1,440	-1,264
205,17	-0,850	1,420	-1,292
205,67	-0,852	1,419	-1,287
206,17	-0,862	1,434	-1,289
206,69	-0,865	1,409	-1,291
207,19	-0,873	1,402	-1,283
207,70	-0,838	1,439	-1,240
208,20	-0,835	1,442	-1,244
208,70	-0,821	1,443	-1,263
209,21	-0,813	1,444	-1,260
209,73	-0,812	1,444	-1,260
210,23	-0,815	1,443	-1,262
210,74	-0,812	1,445	-1,266
211,24	-0,811	1,446	-1,269
211,76	-0,813	1,446	-1,269
212,27	-0,811	1,446	-1,269
212,77	-0,810	1,445	-1,269
213,28	-0,812	1,443	-1,269
213,78	-0,813	1,444	-1,267
214,28	-0,814	1,444	-1,266
214,80	-0,813	1,444	-1,266
215,31	-0,806	1,444	-1,262
215,83	-0,807	1,445	-1,267
216,33	-0,807	1,446	-1,271
216,84	-0,808	1,445	-1,272
217,35	-0,805	1,445	-1,272
217,85	-0,801	1,446	-1,273
218,35	-0,805	1,445	-1,270
218,87	-0,811	1,444	-1,267
219,37	-0,816	1,444	-1,263
219,87	-0,813	1,446	-1,262
220,38	-0,814	1,444	-1,261
220,88	-0,816	1,444	-1,260
221,38	-0,818	1,444	-1,265
221,90	-0,805	1,445	-1,273
222,40	-0,795	1,447	-1,282
222,91	-0,790	1,449	-1,288
223,42	-0,796	1,448	-1,289
223,92	-0,803	1,448	-1,285
224,42	-0,805	1,448	-1,279
224,92	-0,806	1,448	-1,279
225,42	-0,806	1,448	-1,278
225,92	-0,806	1,449	-1,279
226,42	-0,804	1,449	-1,280
226,94	-0,801	1,450	-1,283
227,44	-0,800	1,452	-1,284
227,94	-0,800	1,452	-1,283
228,44	-0,802	1,452	-1,285
228,95	-0,804	1,452	-1,283
229,45	-0,809	1,449	-1,279
229,97	-0,812	1,448	-1,277
230,48	-0,810	1,449	-1,280
230,98	-0,808	1,449	-1,283
231,48	-0,811	1,448	-1,284
231,99	-0,810	1,448	-1,287
232,51	-0,812	1,447	-1,282
233,01	-0,814	1,446	-1,277
233,52	-0,814	1,447	-1,276
234,03	-0,816	1,447	-1,277
234,53	-0,816	1,448	-1,276
235,05	-0,813	1,449	-1,275
235,56	-0,815	1,447	-1,272
236,06	-0,814	1,448	-1,272
236,58	-0,818	1,446	-1,272
237,09	-0,820	1,445	-1,269
237,59	-0,823	1,445	-1,266
238,10	-0,827	1,444	-1,263
238,60	-0,831	1,442	-1,262
239,10	-0,825	1,436	-1,270
239,60	-0,818	1,433	-1,274
240,12	-0,817	1,436	-1,272
240,63	-0,822	1,436	-1,276
241,13	-0,822	1,439	-1,280
241,65	-0,817	1,439	-1,284
242,15	-0,812	1,439	-1,286
242,66	-0,806	1,438	-1,287
243,16	-0,803	1,439	-1,288
243,66	-0,800	1,440	-1,291
244,16	-0,813	1,442	-1,287
244,67	-0,816	1,437	-1,283
245,20	-0,805	1,430	-1,284
245,72	-0,802	1,434	-1,284
246,22	-0,803	1,436	-1,278
246,75	-0,800	1,441	-1,284
247,25	-0,801	1,438	-1,280
247,77	-0,801	1,438	-1,280
248,28	-0,807	1,438	-1,277
248,79	-0,816	1,438	-1,271
249,31	-0,819	1,441	-1,273
249,83	-0,821	1,445	-1,285
250,33	-0,815	1,444	-1,279
250,87	-0,812	1,444	-1,274
251,37	-0,812	1,443	-1,268
251,88	-0,815	1,443	-1,267
252,38	-0,816	1,444	-1,266
252,90	-0,813	1,444	-1,271
253,40	-0,809	1,444	-1,273
253,91	-0,810	1,445	-1,270
254,41	-0,816	1,444	-1,262
254,91	-0,819	1,444	-1,259
255,41	-0,821	1,443	-1,258
255,92	-0,821	1,444	-1,262
256,44	-0,817	1,445	-1,263
256,95	-0,814	1,446	-1,267
257,47	-0,810	1,446	-1,270
257,97	-0,814	1,445	-1,269
258,48	-0,819	1,444	-1,269
258,98	-0,819	1,443	-1,266
259,49	-0,810	1,458	-1,266
259,99	-0,801	1,453	-1,264
260,51	-0,798	1,451	-1,263
261,02	-0,798	1,450	-1,267
261,52	-0,801	1,449	-1,270
262,03	-0,801	1,449	-1,265
262,53	-0,802	1,449	-1,263
263,03	-0,806	1,448	-1,261
263,55	-0,809	1,447	-1,260
264,06	-0,814	1,446	-1,259
264,56	-0,813	1,445	-1,260
265,08	-0,810	1,446	-1,262
265,58	-0,807	1,446	-1,266
266,08	-0,795	1,440	-1,272
266,59	-0,790	1,441	-1,272
267,10	-0,793	1,443	-1,271
267,62	-0,795	1,443	-1,273
268,13	-0,794	1,442	-1,276
268,65	-0,789	1,443	-1,276
269,15	-0,793	1,445	-1,276
269,66	-0,798	1,442	-1,277
270,17	-0,794	1,440	-1,279
270,67	-0,792	1,442	-1,281
271,19	-0,788	1,442	-1,285
271,69	-0,788	1,443	-1,284
272,19	-0,790	1,443	-1,283
272,70	-0,789	1,443	-1,284
273,20	-0,795	1,445	-1,284
273,70	-0,798	1,440	-1,277
274,21	-0,796	1,437	-1,283
274,72	-0,798	1,440	-1,280
275,23	-0,800	1,441	-1,273
275,74	-0,803	1,438	-1,271
276,24	-0,802	1,437	-1,272
276,75	-0,803	1,438	-1,263
277,26	-0,802	1,440	-1,265
277,78	-0,803	1,441	-1,266
278,29	-0,795	1,443	-1,265
278,79	-0,799	1,442	-1,263
279,29	-0,807	1,440	-1,261
279,80	-0,805	1,439	-1,256
280,31	-0,812	1,440	-1,255
280,81	-0,808	1,439	-1,249
281,32	-0,817	1,440	-1,248
281,82	-0,815	1,443	-1,251
282,33	-0,805	1,443	-1,256
282,85	-0,801	1,443	-1,256
283,35	-0,798	1,443	-1,259
283,85	-0,800	1,443	-1,263
284,37	-0,797	1,444	-1,267
284,88	-0,797	1,444	-1,272
285,38	-0,798	1,444	-1,272
285,90	-0,797	1,444	-1,271
286,40	-0,797	1,444	-1,273
286,91	-0,797	1,445	-1,271
287,42	-0,798	1,443	-1,268
287,94	-0,797	1,443	-1,265
288,45	-0,804	1,441	-1,259
288,95	-0,806	1,445	-1,267
289,46	-0,800	1,450	-1,267
289,97	-0,803	1,446	-1,263
290,48	-0,801	1,445	-1,260
290,98	-0,798	1,445	-1,261
291,48	-0,801	1,445	-1,262
291,99	-0,801	1,440	-1,262
292,49	-0,799	1,436	-1,268
293,01	-0,796	1,440	-1,275
293,52	-0,805	1,441	-1,278
294,03	-0,819	1,443	-1,274
294,53	-0,821	1,440	-1,270
295,05	-0,809	1,438	-1,277
295,56	-0,801	1,439	-1,284
296,06	-0,801	1,437	-1,282
296,56	-0,802	1,435	-1,280
297,08	-0,798	1,438	-1,283
297,58	-0,797	1,439	-1,281
298,09	-0,803	1,440	-1,275
298,60	-0,816	1,438	-1,266
299,12	-0,816	1,435	-1,271
299,63	-0,806	1,435	-1,275
300,13	-0,797	1,436	-1,283
300,63	-0,801	1,435	-1,282
301,13	-0,808	1,434	-1,279
301,63	-0,811	1,432	-1,275
302,13	-0,812	1,431	-1,275
302,63	-0,810	1,432	-1,275
303,13	-0,807	1,433	-1,280
303,63	-0,802	1,434	-1,284
304,15	-0,798	1,434	-1,286
304,66	-0,800	1,434	-1,285
305,17	-0,799	1,434	-1,287
305,69	-0,797	1,435	-1,288
306,20	-0,798	1,433	-1,286
306,72	-0,806	1,438	-1,282
307,22	-0,814	1,436	-1,272
307,73	-0,819	1,435	-1,271
308,24	-0,813	1,429	-1,271
308,74	-0,807	1,429	-1,275
309,26	-0,806	1,431	-1,274
309,77	-0,803	1,433	-1,272
310,28	-0,804	1,431	-1,275
310,80	-0,798	1,433	-1,280
311,30	-0,796	1,434	-1,282
311,80	-0,792	1,435	-1,286
312,31	-0,790	1,435	-1,286
312,81	-0,793	1,434	-1,283
313,31	-0,802	1,430	-1,279
313,83	-0,805	1,430	-1,279
314,33	-0,798	1,432	-1,283
314,84	-0,797	1,433	-1,288
315,34	-0,796	1,433	-1,285
315,84	-0,796	1,432	-1,281
316,35	-0,793	1,431	-1,280
316,85	-0,796	1,432	-1,285
317,36	-0,798	1,432	-1,287
317,87	-0,798	1,432	-1,292
318,37	-0,798	1,434	-1,291
318,88	-0,796	1,429	-1,288
319,39	-0,796	1,432	-1,291
319,90	-0,795	1,432	-1,295
320,42	-0,798	1,432	-1,289
320,92	-0,804	1,431	-1,285
321,43	-0,809	1,430	-1,279
321,96	-0,808	1,432	-1,279
322,47	-0,809	1,432	-1,281
322,99	-0,812	1,430	-1,280
323,50	-0,812	1,430	-1,284
324,00	-0,808	1,431	-1,288
324,51	-0,815	1,436	-1,289
325,01	-0,824	1,436	-1,282
325,53	-0,831	1,443	-1,276
326,04	-0,837	1,443	-1,270
326,54	-0,835	1,441	-1,265
327,05	-0,830	1,441	-1,270
327,55	-0,828	1,442	-1,273
328,06	-0,825	1,441	-1,276
328,58	-0,820	1,442	-1,276
329,09	-0,817	1,442	-1,277
329,60	-0,812	1,442	-1,276
330,10	-0,815	1,442	-1,275
330,62	-0,816	1,442	-1,272
331,13	-0,816	1,442	-1,272
331,63	-0,815	1,441	-1,275
332,15	-0,813	1,442	-1,278
332,66	-0,812	1,442	-1,279
333,16	-0,808	1,444	-1,280
333,67	-0,804	1,443	-1,279
334,19	-0,805	1,443	-1,278
334,69	-0,808	1,442	-1,274
335,20	-0,803	1,443	-1,275
335,71	-0,803	1,444	-1,276
336,23	-0,810	1,443	-1,275
336,73	-0,812	1,442	-1,274
337,24	-0,805	1,443	-1,276
337,74	-0,803	1,443	-1,276
338,26	-0,807	1,439	-1,270
338,76	-0,802	1,436	-1,258
339,26	-0,810	1,445	-1,267
339,77	-0,814	1,445	-1,270
340,27	-0,812	1,445	-1,274
340,78	-0,813	1,446	-1,275
341,30	-0,814	1,445	-1,273
341,80	-0,815	1,444	-1,272
342,30	-0,816	1,444	-1,270
342,81	-0,817	1,444	-1,269
343,32	-0,806	1,442	-1,276
343,83	-0,803	1,440	-1,287
344,34	-0,802	1,440	-1,283
344,85	-0,813	1,445	-1,280
345,35	-0,821	1,441	-1,270
345,85	-0,825	1,441	-1,261
346,36	-0,830	1,443	-1,257
346,86	-0,831	1,445	-1,255
347,37	-0,833	1,443	-1,254
347,89	-0,830	1,444	-1,256
348,39	-0,828	1,444	-1,262
348,90	-0,823	1,445	-1,267
349,41	-0,822	1,445	-1,268
349,91	-0,819	1,445	-1,271
350,42	-0,823	1,444	-1,267
350,94	-0,827	1,444	-1,266
351,44	-0,823	1,444	-1,270
351,94	-0,821	1,445	-1,274
352,45	-0,822	1,445	-1,273
352,95	-0,822	1,445	-1,273
353,46	-0,821	1,444	-1,272
353,98	-0,821	1,443	-1,267
354,48	-0,827	1,442	-1,269
354,98	-0,824	1,444	-1,270
355,48	-0,824	1,447	-1,272
355,99	-0,817	1,449	-1,282
356,49	-0,816	1,448	-1,284
356,99	-0,817	1,448	-1,283
357,51	-0,817	1,447	-1,283
358,01	-0,816	1,447	-1,278
358,51	-0,816	1,448	-1,276
359,02	-0,818	1,449	-1,272
359,53	-0,821	1,449	-1,271
360,05	-0,821	1,449	-1,273
360,56	-0,820	1,451	-1,277
361,06	-0,820	1,450	-1,279
361,56	-0,819	1,449	-1,279
362,08	-0,819	1,448	-1,279
362,58	-0,819	1,448	-1,278
363,08	-0,817	1,447	-1,279
363,58	-0,817	1,448	-1,279
364,08	-0,818	1,448	-1,278
364,59	-0,819	1,449	-1,276
365,09	-0,824	1,446	-1,276
365,60	-0,807	1,447	-1,257
366,10	-0,825	1,450	-1,266
366,62	-0,822	1,453	-1,264
367,13	-0,816	1,454	-1,274
367,63	-0,821	1,452	-1,272
368,15	-0,814	1,454	-1,273
368,66	-0,812	1,452	-1,276
369,17	-0,806	1,453	-1,285
369,67	-0,808	1,453	-1,277
370,19	-0,811	1,455	-1,269
370,69	-0,822	1,454	-1,266
371,19	-0,823	1,452	-1,266
371,70	-0,819	1,453	-1,272
372,20	-0,814	1,453	-1,274
372,70	-0,817	1,453	-1,275
373,20	-0,818	1,453	-1,272
373,71	-0,818	1,452	-1,271
374,21	-0,816	1,451	-1,269
374,71	-0,816	1,439	-1,262
375,23	-0,816	1,418	-1,252
375,74	-0,816	1,419	-1,251
376,24	-0,816	1,421	-1,250
376,76	-0,849	1,431	-1,293
377,27	-0,826	1,436	-1,260
377,77	-0,814	1,439	-1,255
378,28	-0,830	1,437	-1,281
378,78	-0,816	1,436	-1,285
379,30	-0,817	1,437	-1,296
379,81	-0,823	1,443	-1,299
380,31	-0,829	1,444	-1,284
380,83	-0,824	1,445	-1,280
381,34	-0,820	1,445	-1,274
381,85	-0,820	1,444	-1,273
382,35	-0,819	1,444	-1,273
382,87	-0,819	1,447	-1,266
383,37	-0,811	1,445	-1,262
383,88	-0,807	1,446	-1,263
384,38	-0,806	1,448	-1,265
384,89	-0,806	1,448	-1,265
385,40	-0,809	1,448	-1,266
385,90	-0,814	1,443	-1,278
386,41	-0,805	1,443	-1,292
386,91	-0,802	1,443	-1,302
387,41	-0,802	1,443	-1,304
387,91	-0,803	1,442	-1,301
388,42	-0,800	1,442	-1,299
388,92	-0,801	1,441	-1,298
389,43	-0,802	1,440	-1,293
389,93	-0,805	1,442	-1,288
390,47	-0,805	1,442	-1,285
390,97	-0,807	1,441	-1,287
391,48	-0,810	1,440	-1,286
391,99	-0,809	1,437	-1,291
392,50	-0,822	1,443	-1,287
393,01	-0,827	1,444	-1,275
393,53	-0,824	1,451	-1,282
394,03	-0,824	1,448	-1,284
394,54	-0,822	1,448	-1,288
395,05	-0,821	1,448	-1,285
395,55	-0,824	1,448	-1,279
396,06	-0,823	1,448	-1,274
