Time(s)	X	Y	Z
60,42	-0,879	1,483	-1,241
60,92	-0,841	1,481	-1,230
61,43	-0,814	1,477	-1,207
61,95	-0,821	1,476	-1,197
62,45	-0,796	1,473	-1,194
62,96	-0,752	1,475	-1,194
63,46	-0,754	1,473	-1,209
63,98	-0,779	1,471	-1,223
64,49	-0,786	1,471	-1,240
65,00	-0,785	1,471	-1,245
65,50	-0,783	1,470	-1,241
66,02	-0,780	1,470	-1,240
66,53	-0,774	1,471	-1,238
67,03	-0,774	1,472	-1,229
67,54	-0,779	1,472	-1,226
68,04	-0,778	1,471	-1,225
68,54	-0,781	1,471	-1,225
69,06	-0,789	1,470	-1,233
69,56	-0,789	1,470	-1,240
70,06	-0,786	1,474	-1,246
70,56	-0,778	1,476	-1,242
71,07	-0,779	1,474	-1,235
71,59	-0,776	1,472	-1,229
72,09	-0,769	1,473	-1,220
72,60	-0,763	1,474	-1,217
73,10	-0,750	1,473	-1,212
73,60	-0,740	1,473	-1,207
74,11	-0,742	1,471	-1,210
74,63	-0,727	1,475	-1,236
75,13	-0,732	1,470	-1,243
75,64	-0,747	1,464	-1,243
76,14	-0,761	1,468	-1,240
76,66	-0,749	1,468	-1,245
77,17	-0,748	1,470	-1,234
77,67	-0,758	1,470	-1,211
78,17	-0,772	1,473	-1,210
78,68	-0,770	1,477	-1,225
79,20	-0,775	1,473	-1,231
79,70	-0,789	1,476	-1,242
80,20	-0,796	1,486	-1,248
80,70	-0,781	1,505	-1,266
81,21	-0,765	1,510	-1,268
81,71	-0,785	1,498	-1,244
82,21	-0,800	1,486	-1,237
82,72	-0,803	1,484	-1,233
83,24	-0,801	1,482	-1,216
83,75	-0,807	1,474	-1,206
84,25	-0,800	1,480	-1,217
84,77	-0,799	1,481	-1,238
85,28	-0,801	1,478	-1,243
85,79	-0,797	1,478	-1,258
86,29	-0,795	1,476	-1,283
86,81	-0,790	1,475	-1,294
87,31	-0,789	1,477	-1,287
87,81	-0,795	1,473	-1,267
88,32	-0,797	1,469	-1,244
88,82	-0,795	1,472	-1,236
89,32	-0,797	1,472	-1,239
89,84	-0,798	1,473	-1,253
90,34	-0,796	1,474	-1,255
90,85	-0,797	1,471	-1,255
91,35	-0,799	1,470	-1,259
91,86	-0,800	1,471	-1,256
92,38	-0,800	1,470	-1,250
92,89	-0,798	1,470	-1,245
93,39	-0,795	1,471	-1,242
93,89	-0,798	1,471	-1,241
94,41	-0,803	1,469	-1,240
94,92	-0,802	1,469	-1,236
95,43	-0,801	1,470	-1,237
95,93	-0,801	1,470	-1,243
96,45	-0,799	1,470	-1,251
96,96	-0,799	1,471	-1,257
97,46	-0,799	1,470	-1,262
97,97	-0,799	1,470	-1,264
98,48	-0,797	1,470	-1,260
98,98	-0,796	1,468	-1,256
99,49	-0,800	1,450	-1,254
99,99	-0,800	1,468	-1,257
100,49	-0,792	1,475	-1,269
101,00	-0,795	1,472	-1,263
101,52	-0,796	1,470	-1,260
102,02	-0,790	1,471	-1,260
102,53	-0,792	1,470	-1,259
103,05	-0,797	1,469	-1,255
103,56	-0,803	1,469	-1,254
104,07	-0,803	1,469	-1,250
104,59	-0,798	1,469	-1,245
105,09	-0,795	1,468	-1,239
105,59	-0,802	1,467	-1,234
106,10	-0,822	1,464	-1,232
106,61	-0,839	1,455	-1,228
107,13	-0,836	1,449	-1,222
107,63	-0,834	1,449	-1,226
108,14	-0,829	1,452	-1,235
108,66	-0,828	1,451	-1,238
109,16	-0,829	1,448	-1,232
109,66	-0,828	1,447	-1,230
110,17	-0,828	1,445	-1,229
110,67	-0,827	1,446	-1,227
111,18	-0,827	1,446	-1,224
111,70	-0,827	1,447	-1,225
112,21	-0,819	1,453	-1,218
112,73	-0,796	1,474	-1,241
113,24	-0,792	1,476	-1,237
113,74	-0,788	1,469	-1,223
114,24	-0,784	1,465	-1,214
114,75	-0,782	1,464	-1,209
115,26	-0,782	1,464	-1,213
115,77	-0,783	1,467	-1,223
116,27	-0,789	1,474	-1,228
116,79	-0,802	1,471	-1,228
117,30	-0,823	1,472	-1,211
117,80	-0,824	1,479	-1,180
118,31	-0,809	1,477	-1,163
118,83	-0,817	1,471	-1,158
119,33	-0,826	1,470	-1,172
119,84	-0,827	1,476	-1,180
120,36	-0,839	1,474	-1,179
120,87	-0,845	1,471	-1,175
121,37	-0,848	1,469	-1,169
121,88	-0,851	1,470	-1,165
122,38	-0,857	1,469	-1,158
122,89	-0,859	1,467	-1,153
123,39	-0,865	1,465	-1,144
123,89	-0,868	1,454	-1,141
124,41	-0,848	1,486	-1,174
124,92	-0,848	1,474	-1,185
125,42	-0,834	1,466	-1,176
125,92	-0,828	1,464	-1,192
126,44	-0,823	1,462	-1,183
126,95	-0,828	1,456	-1,177
127,46	-0,831	1,459	-1,185
127,97	-0,835	1,460	-1,192
128,47	-0,833	1,459	-1,189
128,99	-0,833	1,456	-1,181
129,49	-0,837	1,456	-1,179
129,99	-0,836	1,457	-1,179
130,50	-0,833	1,454	-1,173
131,00	-0,833	1,456	-1,174
131,52	-0,835	1,456	-1,175
132,03	-0,829	1,455	-1,175
132,53	-0,822	1,457	-1,170
133,03	-0,816	1,457	-1,170
133,54	-0,820	1,456	-1,177
134,06	-0,818	1,457	-1,178
134,57	-0,804	1,460	-1,186
135,07	-0,807	1,460	-1,193
135,57	-0,819	1,456	-1,191
136,07	-0,826	1,452	-1,181
136,57	-0,826	1,451	-1,169
137,09	-0,827	1,450	-1,167
137,60	-0,830	1,452	-1,171
138,10	-0,828	1,451	-1,174
138,61	-0,820	1,453	-1,178
139,13	-0,823	1,453	-1,178
139,63	-0,823	1,452	-1,179
140,14	-0,823	1,452	-1,181
140,65	-0,833	1,456	-1,189
141,16	-0,845	1,451	-1,194
141,67	-0,843	1,446	-1,235
142,18	-0,838	1,437	-1,269
142,68	-0,836	1,440	-1,259
143,20	-0,830	1,434	-1,235
143,70	-0,789	1,411	-1,209
144,20	-0,800	1,375	-1,187
144,70	-0,860	1,356	-1,188
145,20	-0,891	1,392	-1,207
145,71	-0,929	1,425	-1,260
146,21	-0,953	1,424	-1,272
146,72	-0,949	1,419	-1,265
147,22	-0,937	1,420	-1,273
147,73	-0,922	1,429	-1,294
148,24	-0,909	1,430	-1,307
148,74	-0,923	1,433	-1,284
149,24	-0,923	1,433	-1,226
149,75	-0,893	1,437	-1,183
150,27	-0,892	1,438	-1,189
150,77	-0,889	1,437	-1,200
151,28	-0,890	1,436	-1,202
151,79	-0,898	1,433	-1,211
152,31	-0,899	1,432	-1,219
152,82	-0,895	1,432	-1,218
153,33	-0,898	1,435	-1,214
153,84	-0,900	1,432	-1,213
154,35	-0,900	1,429	-1,210
154,85	-0,902	1,430	-1,207
155,35	-0,895	1,450	-1,204
155,86	-0,874	1,464	-1,199
156,36	-0,831	1,465	-1,178
156,88	-0,832	1,466	-1,176
157,39	-0,847	1,460	-1,190
157,89	-0,852	1,456	-1,201
158,40	-0,849	1,457	-1,204
158,91	-0,815	1,464	-1,209
159,41	-0,817	1,467	-1,209
159,92	-0,808	1,465	-1,220
160,44	-0,804	1,466	-1,228
160,95	-0,804	1,468	-1,224
161,47	-0,830	1,473	-1,206
161,97	-0,839	1,470	-1,193
162,48	-0,845	1,467	-1,189
162,99	-0,850	1,466	-1,194
163,50	-0,857	1,466	-1,201
164,01	-0,860	1,465	-1,211
164,51	-0,855	1,465	-1,216
165,01	-0,853	1,466	-1,217
165,51	-0,846	1,468	-1,215
166,02	-0,845	1,469	-1,213
166,53	-0,850	1,468	-1,209
167,04	-0,857	1,467	-1,205
167,54	-0,864	1,466	-1,199
168,04	-0,869	1,464	-1,193
168,56	-0,869	1,465	-1,194
169,06	-0,868	1,470	-1,219
169,56	-0,900	1,458	-1,262
170,07	-0,919	1,448	-1,291
170,57	-0,916	1,444	-1,263
171,09	-0,887	1,450	-1,186
171,60	-0,842	1,451	-1,144
172,10	-0,836	1,456	-1,175
172,61	-0,845	1,456	-1,202
173,13	-0,842	1,457	-1,228
173,64	-0,846	1,460	-1,237
174,16	-0,842	1,454	-1,243
174,67	-0,841	1,453	-1,243
175,17	-0,856	1,440	-1,248
175,67	-0,881	1,400	-1,220
176,18	-0,862	1,370	-1,174
176,68	-0,822	1,377	-1,133
177,18	-0,828	1,391	-1,141
177,70	-0,952	1,395	-1,192
178,20	-1,082	1,407	-1,267
178,70	-1,184	1,410	-1,307
179,21	-1,247	1,411	-1,311
179,73	-1,225	1,413	-1,249
180,24	-1,168	1,410	-1,111
180,74	-1,132	1,417	-1,096
181,25	-1,101	1,435	-1,146
181,75	-1,078	1,431	-1,179
182,25	-1,065	1,428	-1,200
182,77	-1,060	1,430	-1,235
183,28	-1,058	1,429	-1,269
183,78	-1,058	1,430	-1,269
184,29	-1,058	1,429	-1,278
184,81	-1,060	1,429	-1,270
185,31	-1,060	1,429	-1,261
185,82	-1,057	1,430	-1,258
186,32	-1,054	1,431	-1,262
186,82	-1,052	1,432	-1,262
187,34	-1,049	1,432	-1,252
187,84	-1,037	1,433	-1,225
188,34	-1,020	1,431	-1,202
188,85	-1,021	1,429	-1,205
189,35	-1,030	1,429	-1,214
189,85	-1,042	1,431	-1,244
190,35	-1,042	1,432	-1,263
190,86	-1,037	1,433	-1,255
191,36	-1,036	1,432	-1,239
191,88	-1,040	1,431	-1,234
192,39	-1,043	1,432	-1,235
192,89	-1,039	1,432	-1,232
193,39	-1,035	1,431	-1,231
193,90	-1,030	1,432	-1,228
194,41	-1,031	1,430	-1,226
194,92	-1,035	1,429	-1,221
195,43	-1,039	1,428	-1,219
195,95	-1,040	1,427	-1,222
196,45	-1,039	1,428	-1,223
196,96	-1,032	1,429	-1,225
197,46	-1,024	1,430	-1,231
197,98	-1,021	1,429	-1,232
198,49	-1,024	1,429	-1,230
198,99	-1,031	1,427	-1,228
199,49	-1,034	1,427	-1,226
200,00	-1,033	1,427	-1,225
200,52	-1,029	1,428	-1,227
201,03	-1,027	1,427	-1,229
201,53	-1,030	1,427	-1,234
202,04	-1,030	1,430	-1,240
202,54	-1,048	1,432	-1,276
203,04	-1,064	1,431	-1,349
203,56	-1,068	1,435	-1,383
204,06	-1,055	1,433	-1,335
204,56	-1,020	1,448	-1,275
205,07	-0,972	1,459	-1,218
205,57	-0,953	1,459	-1,191
206,07	-0,943	1,454	-1,189
206,59	-0,945	1,447	-1,199
207,10	-0,944	1,445	-1,198
207,60	-0,948	1,444	-1,198
208,11	-0,949	1,444	-1,201
208,61	-0,947	1,447	-1,206
209,13	-0,947	1,447	-1,206
209,64	-0,947	1,446	-1,206
210,16	-0,946	1,447	-1,206
210,66	-0,946	1,446	-1,207
211,17	-0,952	1,445	-1,207
211,67	-0,963	1,443	-1,203
212,17	-0,983	1,439	-1,205
212,68	-0,984	1,441	-1,203
213,20	-0,943	1,460	-1,200
213,70	-0,924	1,470	-1,216
214,21	-0,925	1,470	-1,214
214,72	-0,926	1,469	-1,213
215,22	-0,935	1,470	-1,209
215,72	-0,951	1,471	-1,205
216,23	-0,969	1,472	-1,192
216,73	-0,969	1,472	-1,186
217,23	-0,968	1,468	-1,178
217,74	-0,959	1,467	-1,165
218,26	-0,967	1,467	-1,154
218,77	-0,979	1,469	-1,155
219,27	-0,988	1,466	-1,164
219,79	-0,982	1,467	-1,175
220,30	-0,969	1,468	-1,180
220,81	-0,967	1,468	-1,183
221,31	-0,971	1,467	-1,181
221,82	-0,971	1,466	-1,177
222,32	-0,971	1,466	-1,174
222,83	-0,971	1,466	-1,174
223,34	-0,973	1,466	-1,175
223,84	-0,973	1,466	-1,175
224,35	-0,972	1,466	-1,176
224,86	-0,969	1,465	-1,178
225,36	-0,965	1,465	-1,180
225,88	-0,964	1,465	-1,179
226,39	-0,967	1,464	-1,178
226,89	-0,964	1,464	-1,179
227,40	-0,962	1,465	-1,180
227,90	-0,968	1,463	-1,181
228,40	-0,980	1,451	-1,208
228,92	-0,985	1,450	-1,222
229,43	-0,994	1,449	-1,227
229,93	-0,997	1,448	-1,205
230,45	-1,005	1,445	-1,200
230,96	-1,001	1,445	-1,194
231,46	-0,995	1,445	-1,196
231,97	-0,993	1,445	-1,197
232,49	-0,991	1,444	-1,202
233,00	-0,988	1,445	-1,203
233,52	-0,987	1,446	-1,201
234,02	-0,990	1,444	-1,198
234,52	-0,983	1,451	-1,172
235,03	-0,975	1,450	-1,157
235,54	-0,975	1,450	-1,161
236,04	-0,972	1,449	-1,165
236,56	-0,967	1,449	-1,167
237,07	-0,974	1,438	-1,172
237,57	-0,984	1,425	-1,188
238,08	-0,968	1,436	-1,180
238,59	-0,918	1,451	-1,162
239,10	-0,875	1,458	-1,165
239,61	-0,879	1,456	-1,167
240,13	-0,948	1,453	-1,154
240,64	-0,981	1,454	-1,170
241,16	-1,009	1,453	-1,162
241,67	-0,977	1,453	-1,140
242,17	-0,946	1,448	-1,110
242,68	-0,939	1,447	-1,104
243,18	-0,959	1,446	-1,121
243,70	-0,973	1,445	-1,134
244,21	-0,978	1,446	-1,135
244,72	-0,978	1,445	-1,137
245,23	-0,981	1,445	-1,143
245,74	-0,976	1,444	-1,144
246,24	-0,964	1,449	-1,157
246,74	-0,967	1,448	-1,162
247,25	-0,968	1,444	-1,162
247,77	-0,976	1,446	-1,168
248,27	-0,989	1,451	-1,181
248,78	-1,008	1,449	-1,195
249,29	-1,012	1,446	-1,195
249,79	-1,001	1,448	-1,187
250,29	-0,994	1,450	-1,190
250,81	-0,992	1,452	-1,198
251,31	-0,992	1,453	-1,205
251,82	-1,003	1,453	-1,213
252,32	-0,987	1,463	-1,252
252,82	-0,974	1,466	-1,253
253,36	-0,958	1,464	-1,226
253,87	-0,947	1,466	-1,208
254,37	-0,957	1,466	-1,197
254,87	-0,978	1,465	-1,191
255,38	-0,981	1,469	-1,179
255,90	-0,981	1,468	-1,166
256,40	-0,976	1,468	-1,158
256,91	-0,978	1,471	-1,143
257,41	-0,978	1,471	-1,147
257,91	-0,972	1,471	-1,174
258,42	-0,961	1,473	-1,194
258,93	-0,956	1,473	-1,198
259,44	-0,963	1,472	-1,191
259,95	-0,980	1,468	-1,175
260,46	-0,996	1,451	-1,140
260,96	-1,001	1,460	-1,138
261,47	-0,991	1,466	-1,146
261,97	-0,990	1,465	-1,163
262,47	-0,992	1,467	-1,183
262,98	-0,988	1,465	-1,187
263,49	-0,987	1,464	-1,188
263,99	-0,984	1,462	-1,186
264,49	-0,983	1,465	-1,188
265,00	-0,976	1,474	-1,198
265,52	-0,970	1,474	-1,199
266,02	-0,966	1,474	-1,203
266,53	-0,965	1,474	-1,202
267,04	-0,966	1,472	-1,196
267,54	-0,968	1,471	-1,189
268,06	-0,964	1,470	-1,185
268,56	-0,962	1,470	-1,187
269,06	-0,965	1,469	-1,188
269,57	-0,970	1,468	-1,189
270,09	-0,964	1,468	-1,177
270,60	-0,969	1,467	-1,179
271,11	-0,977	1,467	-1,188
271,61	-0,980	1,466	-1,190
272,11	-0,977	1,465	-1,189
272,63	-0,974	1,466	-1,189
273,14	-0,973	1,466	-1,187
273,64	-0,975	1,464	-1,185
274,15	-0,976	1,465	-1,183
274,65	-0,976	1,464	-1,180
275,15	-0,975	1,463	-1,182
275,65	-0,978	1,464	-1,183
276,17	-0,977	1,464	-1,184
276,67	-0,977	1,464	-1,183
277,17	-0,977	1,463	-1,182
277,68	-0,979	1,463	-1,183
278,18	-0,974	1,464	-1,205
278,70	-0,990	1,464	-1,243
279,20	-0,979	1,471	-1,250
279,72	-0,974	1,468	-1,231
280,22	-0,949	1,476	-1,205
280,73	-0,965	1,468	-1,168
281,24	-0,928	1,467	-1,121
281,76	-0,890	1,457	-1,065
282,27	-0,896	1,454	-1,056
282,77	-0,952	1,460	-1,124
283,27	-0,992	1,456	-1,181
283,77	-0,999	1,456	-1,198
284,29	-0,994	1,462	-1,178
284,80	-0,987	1,468	-1,159
285,30	-0,992	1,471	-1,154
285,81	-0,988	1,474	-1,157
286,31	-0,974	1,467	-1,156
286,81	-0,948	1,456	-1,167
287,32	-0,907	1,464	-1,188
287,82	-0,900	1,465	-1,183
288,32	-0,899	1,443	-1,145
288,84	-0,945	1,428	-1,128
289,34	-0,978	1,456	-1,171
289,84	-0,971	1,469	-1,183
290,34	-0,965	1,457	-1,163
290,85	-0,969	1,454	-1,164
291,36	-0,970	1,452	-1,160
291,88	-0,962	1,456	-1,158
292,39	-0,957	1,455	-1,154
292,90	-0,955	1,451	-1,148
293,40	-0,901	1,439	-1,111
293,92	-0,818	1,413	-1,100
294,42	-0,787	1,402	-1,138
294,92	-0,692	1,349	-1,184
295,43	-0,676	1,326	-1,199
295,95	-0,776	1,372	-1,139
296,45	-0,826	1,388	-1,106
296,95	-0,822	1,383	-1,108
297,45	-0,793	1,422	-1,161
297,95	-0,749	1,436	-1,211
298,46	-0,764	1,441	-1,204
298,96	-0,824	1,441	-1,198
299,47	-0,805	1,392	-1,201
299,99	-0,763	1,384	-1,155
300,49	-0,866	1,393	-1,111
301,00	-0,953	1,406	-1,188
301,52	-0,968	1,346	-1,237
302,03	-0,981	1,365	-1,247
302,54	-1,136	1,381	-1,334
303,06	-1,242	1,379	-1,298
303,57	-1,429	1,372	-1,185
304,07	-1,559	1,367	-1,154
304,58	-1,759	1,354	-1,188
305,10	-1,934	1,315	-1,180
305,60	-2,072	1,215	-1,178
306,10	-2,097	1,172	-1,189
306,61	-2,063	1,203	-1,189
307,11	-1,915	1,293	-1,179
307,63	-1,732	1,350	-1,076
308,14	-1,488	1,349	-0,951
308,64	-1,411	1,352	-0,969
309,14	-1,262	1,338	-0,914
309,64	-1,060	1,277	-0,744
310,15	-1,087	1,138	-0,557
310,66	-1,076	0,834	-0,436
311,17	-1,072	0,596	-0,416
311,67	-1,069	0,493	-0,426
312,17	-1,071	0,468	-0,432
312,68	-1,062	0,460	-0,429
313,18	-1,062	0,450	-0,423
313,68	-1,057	0,446	-0,420
314,20	-1,066	0,445	-0,420
314,70	-1,084	0,492	-0,426
315,21	-1,078	0,592	-0,438
315,72	-1,218	0,661	-0,489
316,24	-1,312	0,913	-0,650
316,75	-1,276	1,293	-0,846
317,26	-1,209	1,417	-0,894
317,78	-1,317	1,422	-0,883
318,28	-1,510	1,382	-1,061
318,79	-1,655	1,369	-1,117
319,29	-1,725	1,359	-1,064
319,81	-1,687	1,364	-1,075
320,32	-1,871	1,315	-1,034
320,82	-2,129	1,181	-0,981
321,33	-2,177	1,164	-0,991
321,85	-2,076	1,256	-1,007
322,36	-1,744	1,381	-1,070
322,86	-1,541	1,397	-1,032
323,38	-1,249	1,396	-0,909
323,89	-1,170	1,414	-0,900
324,39	-1,025	1,376	-0,900
324,89	-0,626	1,366	-0,957
325,40	-0,344	1,351	-0,806
325,90	-0,105	1,363	-0,689
326,40	0,177	1,245	-0,513
326,92	0,230	1,172	-0,437
327,42	0,208	1,180	-0,438
327,92	0,187	1,191	-0,455
328,43	0,170	1,195	-0,454
328,95	0,169	1,207	-0,469
329,45	0,141	1,212	-0,480
329,95	0,113	1,233	-0,502
330,46	0,075	1,271	-0,540
330,96	-0,048	1,263	-0,596
331,46	-0,335	1,186	-0,730
331,97	-0,453	1,137	-0,780
332,47	-0,472	1,141	-0,772
332,99	-0,478	1,261	-0,804
333,49	-0,388	1,396	-0,831
333,99	-0,376	1,432	-0,898
334,49	-0,560	1,424	-0,985
335,00	-0,892	1,407	-0,976
335,52	-1,232	1,376	-1,052
336,02	-1,579	1,383	-1,168
336,53	-1,983	1,279	-1,172
337,04	-2,171	1,112	-1,195
337,54	-2,179	1,103	-1,170
338,06	-1,918	1,288	-1,162
338,56	-1,612	1,419	-1,089
339,06	-1,342	1,439	-0,969
339,57	-1,170	1,445	-0,950
340,07	-1,141	1,442	-0,940
340,58	-1,099	1,447	-0,987
341,10	-1,090	1,447	-0,964
341,61	-1,109	1,451	-0,940
342,11	-0,969	1,400	-0,916
342,63	-0,783	1,367	-0,719
343,13	-0,696	1,378	-0,627
343,63	-0,662	1,389	-0,657
344,13	-0,702	1,385	-0,626
344,64	-0,594	1,358	-0,434
345,14	-0,384	1,322	-0,185
345,64	-0,290	1,350	0,078
346,15	-0,155	1,387	0,202
346,65	0,018	1,403	0,329
347,16	0,008	1,408	0,477
347,67	0,110	1,373	0,663
348,19	0,239	1,321	0,905
348,70	0,266	1,318	0,952
349,21	0,165	1,389	0,748
349,71	0,096	1,436	0,562
350,21	0,100	1,429	0,590
350,72	0,114	1,417	0,627
351,24	0,159	1,378	0,736
351,74	0,017	1,406	0,592
352,25	-0,110	1,425	0,350
352,77	-0,155	1,388	0,261
353,27	-0,212	1,361	0,037
353,78	-0,347	1,387	-0,034
354,28	-0,504	1,390	-0,175
354,78	-0,660	1,400	-0,349
355,29	-0,981	1,387	-0,448
355,81	-1,218	1,360	-0,650
356,31	-1,444	1,367	-0,806
356,82	-1,783	1,333	-0,921
357,33	-1,997	1,207	-1,059
357,83	-2,107	1,127	-1,118
358,35	-2,107	1,150	-1,112
358,86	-1,974	1,277	-1,083
359,36	-1,798	1,356	-0,967
359,86	-1,646	1,375	-1,087
360,36	-1,562	1,394	-1,162
360,86	-1,450	1,387	-1,057
361,36	-1,340	1,413	-1,072
361,88	-1,267	1,422	-1,142
362,39	-1,271	1,416	-1,140
362,89	-1,391	1,411	-1,107
363,40	-1,471	1,402	-1,203
363,92	-1,530	1,405	-1,427
364,42	-1,719	1,372	-1,560
364,92	-1,956	1,336	-1,617
365,43	-1,967	1,362	-1,591
365,93	-1,944	1,372	-1,574
366,44	-1,903	1,373	-1,531
366,95	-1,862	1,379	-1,498
367,45	-1,858	1,377	-1,503
367,95	-1,859	1,377	-1,507
368,46	-1,875	1,375	-1,515
368,97	-1,893	1,377	-1,612
369,49	-1,972	1,363	-1,646
370,00	-2,020	1,359	-1,602
370,50	-2,028	1,359	-1,561
371,00	-1,995	1,370	-1,507
371,52	-1,977	1,371	-1,487
372,03	-1,978	1,367	-1,484
372,53	-1,978	1,366	-1,479
373,04	-1,972	1,366	-1,472
373,56	-1,813	1,393	-1,445
374,07	-1,647	1,408	-1,474
374,57	-1,691	1,396	-1,410
375,08	-1,825	1,363	-1,417
375,58	-1,849	1,378	-1,438
376,10	-1,841	1,387	-1,501
376,61	-1,854	1,387	-1,549
377,11	-1,907	1,360	-1,686
377,63	-1,947	1,328	-1,731
378,13	-1,921	1,351	-1,720
378,63	-1,874	1,372	-1,695
379,13	-1,802	1,383	-1,622
379,64	-1,657	1,391	-1,530
380,14	-1,542	1,393	-1,489
380,66	-1,520	1,405	-1,503
381,17	-1,541	1,402	-1,515
381,68	-1,547	1,403	-1,523
382,20	-1,542	1,408	-1,524
382,70	-1,533	1,431	-1,525
383,20	-1,520	1,442	-1,529
383,70	-1,513	1,449	-1,527
384,20	-1,529	1,444	-1,533
384,70	-1,564	1,447	-1,547
385,21	-1,604	1,444	-1,544
385,72	-1,650	1,426	-1,525
386,22	-1,599	1,421	-1,485
386,72	-1,399	1,428	-1,477
387,24	-1,204	1,414	-1,405
387,74	-1,060	1,419	-1,131
388,25	-0,813	1,426	-0,981
388,77	-0,579	1,419	-0,779
389,28	-0,436	1,428	-0,490
389,78	-0,206	1,432	-0,368
390,28	-0,118	1,423	-0,296
390,79	-0,133	1,421	-0,291
391,31	-0,151	1,421	-0,297
391,82	-0,187	1,428	-0,327
392,32	-0,247	1,431	-0,359
392,84	-0,420	1,437	-0,501
393,35	-0,631	1,422	-0,624
393,86	-0,906	1,416	-0,656
394,36	-1,132	1,422	-0,936
394,88	-1,404	1,404	-1,110
395,38	-1,627	1,396	-1,304
395,88	-1,769	1,343	-1,549
396,39	-1,822	1,346	-1,559
396,90	-1,770	1,379	-1,427
