Time(s)	X	Y	Z
394,39	-0,747	1,833	-1,266
394,90	-0,742	1,833	-1,270
395,42	-0,741	1,833	-1,273
395,92	-0,739	1,833	-1,275
396,43	-0,740	1,835	-1,281
396,93	-0,748	1,837	-1,286
397,45	-0,745	1,835	-1,286
397,96	-0,749	1,833	-1,287
398,47	-0,752	1,834	-1,287
398,97	-0,754	1,835	-1,283
399,47	-0,754	1,835	-1,280
399,99	-0,756	1,834	-1,280
400,49	-0,755	1,833	-1,280
400,99	-0,755	1,834	-1,286
401,49	-0,757	1,834	-1,291
402,00	-0,756	1,835	-1,292
402,50	-0,756	1,834	-1,291
403,01	-0,757	1,833	-1,286
403,51	-0,758	1,832	-1,283
404,02	-0,754	1,833	-1,280
404,52	-0,756	1,833	-1,278
405,03	-0,758	1,832	-1,276
405,53	-0,760	1,831	-1,276
406,03	-0,763	1,831	-1,276
406,54	-0,763	1,831	-1,281
407,04	-0,761	1,832	-1,281
407,54	-0,764	1,831	-1,280
408,06	-0,768	1,831	-1,278
408,57	-0,771	1,832	-1,275
409,07	-0,770	1,832	-1,269
409,58	-0,764	1,833	-1,269
410,08	-0,766	1,834	-1,273
410,60	-0,767	1,833	-1,276
411,11	-0,767	1,832	-1,276
411,61	-0,791	1,841	-1,267
412,13	-0,796	1,854	-1,254
412,64	-0,802	1,852	-1,270
413,14	-0,812	1,848	-1,277
413,64	-0,806	1,847	-1,276
414,15	-0,803	1,846	-1,273
414,67	-0,801	1,845	-1,268
415,17	-0,799	1,843	-1,262
415,67	-0,802	1,841	-1,259
416,18	-0,799	1,842	-1,262
416,68	-0,797	1,842	-1,261
417,19	-0,786	1,833	-1,264
417,71	-0,783	1,829	-1,271
418,21	-0,783	1,829	-1,273
418,71	-0,785	1,831	-1,274
419,22	-0,785	1,830	-1,270
419,72	-0,777	1,834	-1,270
420,22	-0,779	1,832	-1,273
420,74	-0,765	1,830	-1,269
421,25	-0,730	1,828	-1,253
421,75	-0,736	1,832	-1,268
422,26	-0,746	1,833	-1,277
422,76	-0,745	1,833	-1,279
423,28	-0,746	1,832	-1,281
423,87	0,367	-0,305	-1,288
Session ended: 20-05-2026 11:27:09
