Time(s)	X	Y	Z
259,08	-0,844	1,543	-1,247
259,59	-0,869	1,525	-1,257
260,10	-0,885	1,516	-1,282
260,61	-0,883	1,518	-1,276
261,11	-0,885	1,520	-1,274
261,63	-0,883	1,521	-1,273
262,14	-0,880	1,521	-1,280
262,64	-0,875	1,523	-1,283
263,16	-0,864	1,525	-1,286
263,67	-0,866	1,530	-1,287
264,18	-0,863	1,536	-1,269
264,68	-0,862	1,540	-1,267
265,20	-0,851	1,539	-1,254
265,71	-0,846	1,538	-1,249
266,21	-0,847	1,537	-1,250
266,72	-0,845	1,538	-1,250
267,22	-0,860	1,537	-1,244
267,74	-0,861	1,538	-1,240
268,25	-0,853	1,541	-1,238
268,77	-0,847	1,542	-1,240
269,27	-0,840	1,544	-1,246
269,78	-0,844	1,545	-1,253
270,29	-0,850	1,542	-1,247
270,79	-0,865	1,540	-1,242
271,31	-0,874	1,539	-1,242
271,81	-0,870	1,540	-1,246
272,32	-0,864	1,540	-1,249
272,84	-0,859	1,541	-1,252
273,34	-0,868	1,540	-1,254
273,85	-0,906	1,526	-1,252
274,36	-0,928	1,506	-1,241
274,88	-0,896	1,514	-1,256
275,38	-0,850	1,516	-1,263
275,89	-0,822	1,520	-1,247
276,40	-0,835	1,517	-1,250
276,91	-0,837	1,523	-1,242
277,42	-0,825	1,534	-1,239
277,92	-0,824	1,541	-1,246
278,42	-0,826	1,541	-1,250
278,93	-0,825	1,541	-1,248
279,45	-0,825	1,540	-1,242
279,95	-0,822	1,539	-1,236
280,46	-0,822	1,539	-1,235
280,97	-0,822	1,538	-1,237
281,47	-0,822	1,539	-1,236
281,99	-0,818	1,540	-1,236
282,50	-0,821	1,540	-1,238
283,00	-0,824	1,539	-1,237
283,52	-0,828	1,540	-1,232
284,02	-0,831	1,541	-1,228
284,52	-0,835	1,541	-1,233
285,02	-0,822	1,527	-1,243
285,53	-0,807	1,535	-1,254
286,04	-0,806	1,537	-1,256
286,54	-0,808	1,538	-1,261
287,06	-0,806	1,539	-1,264
287,56	-0,802	1,539	-1,266
288,07	-0,802	1,539	-1,268
288,58	-0,810	1,543	-1,264
289,09	-0,825	1,548	-1,248
289,59	-0,821	1,547	-1,209
290,11	-0,839	1,552	-1,222
290,62	-0,826	1,557	-1,229
291,12	-0,826	1,556	-1,247
291,63	-0,829	1,554	-1,263
292,15	-0,829	1,555	-1,278
292,65	-0,828	1,555	-1,286
293,16	-0,831	1,555	-1,289
293,66	-0,829	1,557	-1,287
294,17	-0,832	1,559	-1,285
294,67	-0,847	1,552	-1,287
295,18	-0,855	1,543	-1,283
295,68	-0,854	1,541	-1,274
296,18	-0,874	1,529	-1,275
296,70	-0,884	1,525	-1,287
297,20	-0,882	1,525	-1,275
297,71	-0,877	1,526	-1,262
298,22	-0,866	1,531	-1,243
298,72	-0,866	1,533	-1,243
299,24	-0,860	1,537	-1,245
299,75	-0,852	1,538	-1,256
300,26	-0,848	1,538	-1,259
300,77	-0,843	1,541	-1,259
301,28	-0,841	1,542	-1,249
301,78	-0,842	1,542	-1,243
302,29	-0,841	1,542	-1,233
302,81	-0,835	1,544	-1,228
303,32	-0,834	1,544	-1,235
303,82	-0,835	1,543	-1,234
304,32	-0,837	1,542	-1,231
304,83	-0,870	1,533	-1,265
305,34	-0,884	1,519	-1,303
305,85	-0,888	1,520	-1,281
306,35	-0,884	1,526	-1,255
306,86	-0,850	1,542	-1,217
307,36	-0,836	1,544	-1,210
307,88	-0,852	1,522	-1,216
308,39	-0,883	1,509	-1,241
308,89	-0,895	1,503	-1,255
309,40	-0,894	1,506	-1,255
309,92	-0,890	1,513	-1,255
310,42	-0,874	1,523	-1,250
310,93	-0,857	1,537	-1,246
311,43	-0,840	1,548	-1,265
311,93	-0,834	1,549	-1,273
312,45	-0,828	1,544	-1,272
312,96	-0,829	1,543	-1,260
313,46	-0,832	1,544	-1,243
313,97	-0,825	1,547	-1,236
314,49	-0,822	1,547	-1,237
314,99	-0,822	1,549	-1,239
315,50	-0,829	1,546	-1,232
316,00	-0,834	1,545	-1,226
316,52	-0,834	1,545	-1,219
317,03	-0,831	1,545	-1,218
317,53	-0,829	1,545	-1,221
318,03	-0,827	1,545	-1,222
318,54	-0,826	1,545	-1,224
319,04	-0,823	1,546	-1,227
319,54	-0,820	1,548	-1,229
320,06	-0,820	1,547	-1,231
320,57	-0,820	1,547	-1,232
321,09	-0,821	1,548	-1,231
321,60	-0,824	1,547	-1,230
322,11	-0,824	1,546	-1,229
322,61	-0,825	1,546	-1,228
323,13	-0,827	1,546	-1,229
323,63	-0,827	1,545	-1,232
324,14	-0,827	1,546	-1,231
324,65	-0,828	1,546	-1,232
325,17	-0,830	1,545	-1,230
325,67	-0,831	1,545	-1,225
326,18	-0,833	1,544	-1,222
326,68	-0,833	1,545	-1,222
327,20	-0,835	1,544	-1,226
327,71	-0,832	1,545	-1,229
328,22	-0,831	1,545	-1,231
328,72	-0,829	1,545	-1,235
329,24	-0,829	1,544	-1,235
329,75	-0,853	1,537	-1,245
330,25	-0,874	1,528	-1,263
330,77	-0,875	1,527	-1,261
331,27	-0,873	1,529	-1,261
331,77	-0,872	1,527	-1,262
332,28	-0,887	1,517	-1,297
332,79	-0,884	1,523	-1,277
333,29	-0,860	1,536	-1,237
333,79	-0,842	1,538	-1,248
334,29	-0,812	1,530	-1,242
334,81	-0,810	1,544	-1,256
335,31	-0,811	1,542	-1,253
335,82	-0,815	1,542	-1,255
336,32	-0,816	1,543	-1,257
336,83	-0,811	1,544	-1,264
337,33	-0,820	1,551	-1,263
337,84	-0,821	1,556	-1,244
338,34	-0,804	1,550	-1,223
338,85	-0,810	1,547	-1,226
339,35	-0,823	1,548	-1,245
339,86	-0,832	1,550	-1,259
340,37	-0,831	1,550	-1,265
340,88	-0,831	1,551	-1,272
341,40	-0,831	1,551	-1,271
341,91	-0,834	1,550	-1,266
342,42	-0,836	1,551	-1,260
342,93	-0,838	1,550	-1,253
343,43	-0,842	1,549	-1,252
343,93	-0,840	1,549	-1,258
344,43	-0,837	1,547	-1,265
344,93	-0,841	1,548	-1,272
345,43	-0,841	1,550	-1,276
345,95	-0,843	1,551	-1,276
346,45	-0,847	1,549	-1,265
346,95	-0,854	1,545	-1,249
347,46	-0,851	1,544	-1,243
347,97	-0,845	1,544	-1,244
348,49	-0,844	1,541	-1,238
349,00	-0,844	1,527	-1,241
349,50	-0,846	1,512	-1,244
350,02	-0,843	1,529	-1,245
350,53	-0,837	1,536	-1,244
351,03	-0,831	1,542	-1,246
351,54	-0,821	1,545	-1,244
352,06	-0,818	1,543	-1,234
352,57	-0,821	1,541	-1,222
353,07	-0,817	1,541	-1,222
353,58	-0,819	1,543	-1,233
354,10	-0,824	1,543	-1,242
354,60	-0,830	1,545	-1,250
355,11	-0,834	1,545	-1,246
355,61	-0,832	1,544	-1,237
356,11	-0,831	1,545	-1,238
356,63	-0,830	1,545	-1,238
357,14	-0,827	1,546	-1,242
357,65	-0,827	1,546	-1,245
358,17	-0,826	1,546	-1,248
358,67	-0,828	1,546	-1,252
359,17	-0,827	1,545	-1,254
359,68	-0,827	1,545	-1,256
360,20	-0,826	1,545	-1,257
360,70	-0,825	1,545	-1,254
361,20	-0,829	1,546	-1,253
361,71	-0,832	1,545	-1,252
362,22	-0,837	1,544	-1,250
362,72	-0,835	1,543	-1,245
363,24	-0,836	1,542	-1,240
363,74	-0,838	1,540	-1,234
364,24	-0,837	1,541	-1,234
364,75	-0,838	1,541	-1,231
365,25	-0,832	1,542	-1,227
365,75	-0,835	1,543	-1,221
366,26	-0,839	1,542	-1,218
366,76	-0,839	1,541	-1,219
367,26	-0,834	1,540	-1,221
367,76	-0,831	1,541	-1,225
368,26	-0,840	1,540	-1,235
368,76	-0,841	1,541	-1,240
369,27	-0,852	1,540	-1,243
369,78	-0,855	1,537	-1,247
370,29	-0,833	1,535	-1,259
370,79	-0,820	1,544	-1,271
371,29	-0,816	1,546	-1,273
371,81	-0,816	1,546	-1,274
372,32	-0,815	1,546	-1,279
372,83	-0,808	1,548	-1,282
373,35	-0,814	1,551	-1,285
373,87	-0,820	1,553	-1,248
374,37	-0,821	1,549	-1,237
374,88	-0,833	1,555	-1,260
375,38	-0,833	1,557	-1,270
375,90	-0,826	1,556	-1,270
376,41	-0,824	1,553	-1,277
376,91	-0,828	1,552	-1,278
377,42	-0,832	1,553	-1,273
377,92	-0,834	1,554	-1,271
378,43	-0,831	1,556	-1,270
378,93	-0,830	1,554	-1,268
379,43	-0,833	1,551	-1,269
379,93	-0,830	1,550	-1,271
380,45	-0,814	1,547	-1,263
380,95	-0,805	1,545	-1,251
381,46	-0,814	1,546	-1,245
381,96	-0,831	1,548	-1,243
382,46	-0,831	1,549	-1,246
382,97	-0,836	1,549	-1,243
383,49	-0,838	1,548	-1,239
384,00	-0,834	1,551	-1,241
384,51	-0,836	1,550	-1,245
385,01	-0,833	1,549	-1,245
385,53	-0,831	1,549	-1,244
386,04	-0,832	1,548	-1,243
386,54	-0,838	1,546	-1,242
387,06	-0,843	1,545	-1,239
387,57	-0,844	1,545	-1,240
388,08	-0,845	1,547	-1,253
388,58	-0,845	1,542	-1,262
389,10	-0,815	1,542	-1,267
389,60	-0,813	1,546	-1,271
390,11	-0,817	1,548	-1,269
390,63	-0,823	1,547	-1,265
391,13	-0,826	1,547	-1,262
391,63	-0,819	1,549	-1,266
392,13	-0,813	1,549	-1,276
392,63	-0,832	1,551	-1,272
393,15	-0,820	1,548	-1,232
393,66	-0,847	1,544	-1,246
394,17	-0,841	1,543	-1,255
394,69	-0,825	1,543	-1,250
395,19	-0,817	1,539	-1,249
395,69	-0,806	1,539	-1,255
396,20	-0,795	1,542	-1,254
396,72	-0,796	1,542	-1,257
