Time(s)	X	Y	Z
45,49	-0,822	1,584	-1,175
46,00	-0,765	1,588	-1,149
46,51	-0,787	1,580	-1,153
47,01	-0,818	1,574	-1,159
47,53	-0,804	1,572	-1,144
48,04	-0,820	1,573	-1,160
48,54	-0,808	1,572	-1,170
49,05	-0,803	1,571	-1,163
49,55	-0,845	1,557	-1,200
50,06	-0,853	1,555	-1,191
50,58	-0,828	1,553	-1,139
51,08	-0,808	1,556	-1,118
51,59	-0,824	1,562	-1,133
52,09	-0,825	1,563	-1,137
52,61	-0,834	1,561	-1,143
53,12	-0,845	1,562	-1,159
53,63	-0,835	1,562	-1,151
54,15	-0,826	1,572	-1,151
54,66	-0,825	1,571	-1,164
55,16	-0,834	1,565	-1,173
55,66	-0,835	1,562	-1,176
56,17	-0,834	1,561	-1,186
56,67	-0,828	1,564	-1,180
57,17	-0,823	1,563	-1,175
57,69	-0,812	1,566	-1,166
58,20	-0,808	1,572	-1,162
58,72	-0,804	1,573	-1,166
59,23	-0,807	1,575	-1,164
59,73	-0,810	1,573	-1,159
60,24	-0,807	1,573	-1,161
60,76	-0,806	1,573	-1,165
61,27	-0,809	1,573	-1,161
61,79	-0,808	1,573	-1,161
62,30	-0,808	1,574	-1,159
62,80	-0,807	1,574	-1,158
63,30	-0,806	1,572	-1,158
63,80	-0,806	1,571	-1,159
64,30	-0,805	1,571	-1,158
64,80	-0,803	1,572	-1,157
65,31	-0,802	1,574	-1,157
65,83	-0,801	1,573	-1,153
66,33	-0,798	1,573	-1,155
66,84	-0,796	1,577	-1,161
67,35	-0,796	1,580	-1,162
67,86	-0,798	1,578	-1,159
68,37	-0,798	1,578	-1,156
68,87	-0,798	1,578	-1,157
69,37	-0,798	1,578	-1,155
69,88	-0,796	1,577	-1,155
70,38	-0,797	1,576	-1,154
70,90	-0,796	1,576	-1,154
71,41	-0,796	1,576	-1,153
71,91	-0,797	1,576	-1,152
72,42	-0,796	1,574	-1,153
72,94	-0,796	1,575	-1,154
73,45	-0,795	1,540	-1,138
73,95	-0,792	1,521	-1,121
74,45	-0,795	1,522	-1,122
74,97	-0,806	1,547	-1,131
75,47	-0,807	1,572	-1,148
75,98	-0,801	1,581	-1,153
76,49	-0,798	1,578	-1,151
77,01	-0,795	1,576	-1,147
77,51	-0,797	1,576	-1,145
78,02	-0,797	1,576	-1,148
78,52	-0,795	1,576	-1,153
79,04	-0,793	1,576	-1,154
79,54	-0,792	1,577	-1,155
80,04	-0,792	1,578	-1,157
80,54	-0,793	1,577	-1,156
81,05	-0,793	1,576	-1,156
81,55	-0,794	1,575	-1,156
82,06	-0,794	1,575	-1,158
82,58	-0,794	1,575	-1,158
83,08	-0,794	1,575	-1,158
83,59	-0,795	1,574	-1,156
84,10	-0,796	1,574	-1,155
84,62	-0,797	1,575	-1,153
85,12	-0,798	1,575	-1,152
85,64	-0,798	1,575	-1,152
86,15	-0,797	1,575	-1,152
86,66	-0,798	1,575	-1,152
87,17	-0,797	1,575	-1,152
87,67	-0,797	1,575	-1,150
88,18	-0,796	1,575	-1,151
88,69	-0,796	1,575	-1,154
89,20	-0,796	1,575	-1,155
89,72	-0,796	1,575	-1,155
90,23	-0,797	1,576	-1,155
90,73	-0,796	1,576	-1,156
91,23	-0,797	1,574	-1,153
91,74	-0,798	1,575	-1,153
92,24	-0,799	1,574	-1,152
92,76	-0,799	1,575	-1,152
93,27	-0,801	1,573	-1,151
93,77	-0,800	1,573	-1,151
94,27	-0,794	1,573	-1,148
94,77	-0,786	1,573	-1,146
95,28	-0,787	1,573	-1,149
95,78	-0,788	1,572	-1,148
96,28	-0,795	1,571	-1,149
96,79	-0,820	1,567	-1,164
97,29	-0,826	1,563	-1,159
97,80	-0,807	1,552	-1,144
98,31	-0,803	1,549	-1,143
98,82	-0,804	1,557	-1,151
99,34	-0,805	1,574	-1,169
99,84	-0,816	1,575	-1,151
100,35	-0,812	1,574	-1,153
100,86	-0,814	1,577	-1,164
101,37	-0,817	1,575	-1,167
101,87	-0,814	1,574	-1,167
102,39	-0,820	1,575	-1,159
102,89	-0,824	1,576	-1,153
103,40	-0,824	1,578	-1,160
103,90	-0,834	1,576	-1,165
104,40	-0,842	1,575	-1,163
104,92	-0,842	1,574	-1,158
105,43	-0,837	1,573	-1,154
105,95	-0,831	1,573	-1,155
106,46	-0,829	1,572	-1,157
106,97	-0,827	1,573	-1,160
107,47	-0,823	1,573	-1,163
107,98	-0,818	1,573	-1,165
108,48	-0,818	1,574	-1,166
108,98	-0,820	1,573	-1,165
109,49	-0,821	1,572	-1,163
110,01	-0,821	1,571	-1,162
110,51	-0,821	1,570	-1,160
111,02	-0,819	1,570	-1,161
111,52	-0,818	1,571	-1,161
112,02	-0,818	1,571	-1,160
112,53	-0,819	1,570	-1,157
113,04	-0,820	1,571	-1,156
113,54	-0,820	1,571	-1,155
114,05	-0,817	1,571	-1,158
114,55	-0,816	1,570	-1,161
115,05	-0,816	1,570	-1,163
115,55	-0,816	1,570	-1,162
116,06	-0,815	1,571	-1,161
116,58	-0,816	1,571	-1,160
117,08	-0,816	1,571	-1,161
117,59	-0,816	1,571	-1,163
118,09	-0,815	1,570	-1,164
118,59	-0,813	1,571	-1,166
119,10	-0,814	1,571	-1,167
119,62	-0,814	1,570	-1,166
120,12	-0,811	1,569	-1,167
120,63	-0,810	1,568	-1,168
121,15	-0,806	1,569	-1,174
121,65	-0,798	1,566	-1,171
122,16	-0,795	1,551	-1,164
122,67	-0,801	1,557	-1,165
123,18	-0,799	1,564	-1,175
123,69	-0,820	1,573	-1,171
124,20	-0,816	1,569	-1,153
124,71	-0,830	1,571	-1,159
125,21	-0,822	1,571	-1,158
125,72	-0,810	1,574	-1,156
126,22	-0,824	1,567	-1,168
126,74	-0,822	1,568	-1,171
127,25	-0,818	1,567	-1,166
127,76	-0,809	1,568	-1,158
128,30	-0,804	1,568	-1,153
128,80	-0,805	1,565	-1,150
129,31	-0,810	1,568	-1,156
129,83	-0,813	1,569	-1,159
130,33	-0,816	1,566	-1,154
130,83	-0,817	1,567	-1,152
131,34	-0,820	1,567	-1,150
131,84	-0,811	1,570	-1,144
132,34	-0,810	1,569	-1,149
132,85	-0,809	1,572	-1,159
133,35	-0,806	1,572	-1,165
133,87	-0,805	1,573	-1,162
134,38	-0,805	1,582	-1,166
134,88	-0,806	1,582	-1,164
135,40	-0,807	1,581	-1,166
135,91	-0,812	1,576	-1,172
136,41	-0,798	1,587	-1,186
136,92	-0,797	1,588	-1,186
137,44	-0,803	1,583	-1,174
137,94	-0,798	1,580	-1,167
138,45	-0,792	1,581	-1,166
138,97	-0,793	1,580	-1,166
139,47	-0,789	1,580	-1,169
139,97	-0,794	1,579	-1,169
140,48	-0,796	1,580	-1,170
140,98	-0,795	1,578	-1,172
141,48	-0,797	1,577	-1,172
141,99	-0,797	1,579	-1,169
142,51	-0,796	1,577	-1,165
143,02	-0,796	1,577	-1,160
143,54	-0,800	1,577	-1,156
144,05	-0,802	1,579	-1,153
144,55	-0,796	1,578	-1,157
145,06	-0,794	1,579	-1,161
145,56	-0,792	1,578	-1,166
146,06	-0,789	1,579	-1,168
146,58	-0,790	1,578	-1,168
147,09	-0,790	1,578	-1,168
147,59	-0,792	1,577	-1,168
148,09	-0,791	1,577	-1,168
148,60	-0,791	1,577	-1,168
149,12	-0,791	1,577	-1,166
149,62	-0,791	1,577	-1,165
150,12	-0,790	1,577	-1,165
150,63	-0,791	1,577	-1,166
151,13	-0,792	1,577	-1,169
151,65	-0,791	1,578	-1,172
152,15	-0,789	1,578	-1,175
152,65	-0,789	1,578	-1,173
153,16	-0,791	1,577	-1,170
153,67	-0,792	1,577	-1,166
154,17	-0,794	1,576	-1,163
154,68	-0,793	1,577	-1,164
155,19	-0,793	1,576	-1,167
155,69	-0,788	1,578	-1,173
156,19	-0,789	1,579	-1,174
156,70	-0,790	1,579	-1,175
157,20	-0,792	1,577	-1,173
157,70	-0,793	1,576	-1,173
158,22	-0,792	1,577	-1,173
158,72	-0,793	1,578	-1,170
159,23	-0,794	1,581	-1,169
159,74	-0,796	1,580	-1,167
160,26	-0,794	1,579	-1,168
160,76	-0,792	1,579	-1,172
161,27	-0,790	1,579	-1,176
161,78	-0,787	1,578	-1,174
162,29	-0,788	1,578	-1,174
162,80	-0,800	1,568	-1,178
163,31	-0,811	1,560	-1,181
163,81	-0,799	1,538	-1,159
164,33	-0,794	1,544	-1,158
164,83	-0,798	1,562	-1,169
165,33	-0,795	1,567	-1,172
165,84	-0,812	1,583	-1,163
166,35	-0,803	1,576	-1,150
166,85	-0,813	1,578	-1,169
167,36	-0,818	1,573	-1,178
167,87	-0,832	1,574	-1,186
168,38	-0,845	1,571	-1,181
168,88	-0,849	1,573	-1,176
169,39	-0,843	1,576	-1,163
169,89	-0,835	1,571	-1,161
170,40	-0,823	1,573	-1,160
170,92	-0,824	1,572	-1,156
171,43	-0,822	1,574	-1,158
171,93	-0,824	1,573	-1,155
172,43	-0,824	1,572	-1,155
172,94	-0,824	1,572	-1,160
173,45	-0,828	1,573	-1,167
173,95	-0,827	1,573	-1,166
174,45	-0,829	1,568	-1,164
174,95	-0,821	1,568	-1,157
175,47	-0,825	1,568	-1,156
175,97	-0,825	1,570	-1,158
176,48	-0,827	1,570	-1,156
176,98	-0,826	1,570	-1,156
177,48	-0,831	1,569	-1,156
177,99	-0,828	1,572	-1,158
178,51	-0,825	1,580	-1,158
179,01	-0,821	1,583	-1,157
179,51	-0,828	1,578	-1,162
180,02	-0,818	1,587	-1,170
180,52	-0,821	1,580	-1,167
181,02	-0,827	1,575	-1,161
181,54	-0,827	1,573	-1,160
182,05	-0,825	1,572	-1,161
182,56	-0,822	1,573	-1,162
183,06	-0,822	1,575	-1,165
183,58	-0,829	1,575	-1,172
184,08	-0,814	1,577	-1,155
184,58	-0,790	1,571	-1,136
185,09	-0,813	1,568	-1,143
185,60	-0,827	1,576	-1,165
186,12	-0,814	1,571	-1,163
186,63	-0,805	1,564	-1,155
187,13	-0,818	1,572	-1,158
187,65	-0,818	1,574	-1,159
188,16	-0,812	1,571	-1,161
188,66	-0,811	1,571	-1,161
189,17	-0,809	1,568	-1,160
189,68	-0,812	1,570	-1,163
190,19	-0,819	1,572	-1,166
190,71	-0,824	1,570	-1,152
191,21	-0,821	1,565	-1,148
191,71	-0,830	1,567	-1,149
192,21	-0,837	1,570	-1,163
192,72	-0,833	1,574	-1,164
193,24	-0,826	1,573	-1,155
193,74	-0,841	1,572	-1,167
194,25	-0,847	1,576	-1,157
194,76	-0,830	1,570	-1,131
195,26	-0,812	1,565	-1,126
195,78	-0,814	1,566	-1,122
196,29	-0,828	1,570	-1,140
196,82	-0,834	1,572	-1,151
197,33	-0,828	1,571	-1,149
197,84	-0,824	1,573	-1,145
198,35	-0,837	1,570	-1,152
198,85	-0,857	1,566	-1,175
199,35	-0,861	1,563	-1,181
199,86	-0,843	1,561	-1,162
200,36	-0,827	1,562	-1,159
200,87	-0,822	1,580	-1,165
201,37	-0,818	1,577	-1,166
201,87	-0,816	1,571	-1,163
202,38	-0,819	1,573	-1,171
202,88	-0,827	1,573	-1,182
203,40	-0,833	1,569	-1,182
203,90	-0,831	1,573	-1,176
204,41	-0,823	1,574	-1,171
204,91	-0,819	1,577	-1,169
205,41	-0,818	1,576	-1,170
205,92	-0,816	1,577	-1,170
206,42	-0,818	1,573	-1,168
206,92	-0,818	1,571	-1,164
207,44	-0,814	1,571	-1,158
207,94	-0,812	1,572	-1,152
208,45	-0,811	1,574	-1,152
208,97	-0,782	1,562	-1,130
209,47	-0,719	1,522	-1,081
209,97	-0,769	1,539	-1,113
210,47	-0,811	1,562	-1,200
210,97	-0,789	1,586	-1,242
211,48	-0,807	1,575	-1,240
211,98	-0,784	1,566	-1,223
212,48	-0,787	1,579	-1,184
212,98	-0,767	1,580	-1,147
213,49	-0,768	1,576	-1,133
214,01	-0,761	1,575	-1,133
214,51	-0,795	1,577	-1,148
215,02	-0,818	1,577	-1,168
215,54	-0,823	1,575	-1,173
216,04	-0,810	1,571	-1,162
216,55	-0,833	1,560	-1,168
217,05	-0,852	1,552	-1,161
217,56	-0,833	1,563	-1,148
218,08	-0,820	1,566	-1,149
218,59	-0,819	1,565	-1,151
219,09	-0,808	1,564	-1,153
219,60	-0,802	1,565	-1,156
220,10	-0,804	1,568	-1,158
220,61	-0,808	1,568	-1,160
221,11	-0,820	1,571	-1,155
221,63	-0,808	1,568	-1,130
222,13	-0,818	1,571	-1,142
222,64	-0,848	1,570	-1,174
223,14	-0,866	1,565	-1,181
223,65	-0,816	1,570	-1,127
224,17	-0,786	1,565	-1,111
224,68	-0,746	1,549	-1,088
225,18	-0,757	1,549	-1,109
225,68	-0,760	1,568	-1,166
226,19	-0,796	1,580	-1,170
226,71	-0,805	1,582	-1,156
227,22	-0,802	1,593	-1,159
227,73	-0,814	1,589	-1,160
228,24	-0,814	1,579	-1,167
228,74	-0,818	1,578	-1,170
229,24	-0,831	1,572	-1,173
229,74	-0,827	1,575	-1,171
230,24	-0,819	1,577	-1,168
230,75	-0,815	1,580	-1,168
231,26	-0,811	1,579	-1,162
231,76	-0,813	1,577	-1,160
232,26	-0,824	1,571	-1,163
232,77	-0,838	1,563	-1,169
233,27	-0,836	1,565	-1,171
233,78	-0,825	1,569	-1,164
234,30	-0,829	1,570	-1,165
234,80	-0,834	1,565	-1,169
235,30	-0,839	1,562	-1,171
235,80	-0,844	1,563	-1,183
236,31	-0,847	1,563	-1,211
236,81	-0,849	1,561	-1,215
237,31	-0,849	1,557	-1,204
237,83	-0,846	1,552	-1,182
238,33	-0,847	1,548	-1,175
238,83	-0,840	1,550	-1,171
239,34	-0,816	1,572	-1,156
239,85	-0,802	1,586	-1,159
240,35	-0,807	1,577	-1,158
240,87	-0,810	1,575	-1,155
241,37	-0,798	1,583	-1,164
241,88	-0,792	1,595	-1,173
242,40	-0,796	1,592	-1,169
242,91	-0,800	1,589	-1,169
243,41	-0,800	1,586	-1,168
243,92	-0,803	1,588	-1,165
244,44	-0,811	1,584	-1,162
244,94	-0,813	1,591	-1,158
245,45	-0,805	1,585	-1,170
245,95	-0,807	1,581	-1,164
246,46	-0,811	1,579	-1,166
246,97	-0,809	1,581	-1,162
247,47	-0,810	1,581	-1,160
247,98	-0,805	1,585	-1,159
248,49	-0,806	1,583	-1,160
249,01	-0,809	1,579	-1,160
249,52	-0,805	1,579	-1,160
250,04	-0,806	1,579	-1,157
250,55	-0,803	1,578	-1,158
251,05	-0,801	1,575	-1,158
251,55	-0,804	1,577	-1,167
252,06	-0,806	1,575	-1,167
252,56	-0,807	1,576	-1,166
253,06	-0,810	1,576	-1,165
253,58	-0,809	1,576	-1,164
254,08	-0,808	1,582	-1,166
254,58	-0,808	1,578	-1,166
255,09	-0,809	1,576	-1,166
255,60	-0,807	1,576	-1,167
256,10	-0,803	1,576	-1,169
256,62	-0,800	1,576	-1,171
257,13	-0,800	1,576	-1,166
257,63	-0,804	1,576	-1,163
258,15	-0,807	1,576	-1,159
258,65	-0,808	1,578	-1,158
259,15	-0,808	1,575	-1,157
259,66	-0,809	1,574	-1,158
260,17	-0,809	1,574	-1,158
260,67	-0,808	1,574	-1,158
261,19	-0,807	1,575	-1,160
261,70	-0,808	1,576	-1,161
262,20	-0,806	1,575	-1,162
262,72	-0,805	1,575	-1,164
263,23	-0,804	1,575	-1,166
263,73	-0,802	1,575	-1,170
264,24	-0,800	1,575	-1,173
264,76	-0,800	1,574	-1,171
265,27	-0,801	1,574	-1,172
265,78	-0,801	1,574	-1,170
266,30	-0,803	1,574	-1,168
266,81	-0,802	1,574	-1,169
267,33	-0,801	1,575	-1,169
267,84	-0,802	1,574	-1,169
268,34	-0,813	1,572	-1,176
268,84	-0,814	1,571	-1,174
269,35	-0,808	1,569	-1,162
269,85	-0,796	1,568	-1,149
270,37	-0,788	1,568	-1,140
270,88	-0,790	1,570	-1,142
271,38	-0,788	1,571	-1,142
271,90	-0,789	1,573	-1,143
272,40	-0,773	1,579	-1,142
272,90	-0,776	1,576	-1,142
273,40	-0,804	1,569	-1,157
273,91	-0,819	1,563	-1,173
274,42	-0,807	1,562	-1,173
274,94	-0,809	1,568	-1,178
275,45	-0,815	1,567	-1,188
275,95	-0,814	1,566	-1,186
276,46	-0,809	1,565	-1,187
276,96	-0,802	1,564	-1,183
277,47	-0,800	1,565	-1,189
277,98	-0,798	1,563	-1,189
278,49	-0,798	1,564	-1,191
279,00	-0,798	1,562	-1,185
279,50	-0,807	1,564	-1,179
280,01	-0,807	1,565	-1,150
280,51	-0,816	1,576	-1,153
281,01	-0,841	1,564	-1,150
281,53	-0,857	1,553	-1,163
282,03	-0,862	1,554	-1,172
282,53	-0,853	1,557	-1,174
283,04	-0,840	1,562	-1,166
283,56	-0,846	1,557	-1,168
284,07	-0,841	1,563	-1,165
284,57	-0,832	1,563	-1,159
285,08	-0,829	1,568	-1,163
285,58	-0,834	1,567	-1,164
286,08	-0,832	1,570	-1,165
286,58	-0,835	1,568	-1,162
287,08	-0,829	1,574	-1,162
287,58	-0,829	1,576	-1,154
288,08	-0,811	1,578	-1,146
288,58	-0,801	1,578	-1,149
289,09	-0,817	1,569	-1,165
289,60	-0,837	1,564	-1,190
290,11	-0,836	1,564	-1,173
290,62	-0,823	1,568	-1,151
291,13	-0,820	1,570	-1,140
291,65	-0,815	1,568	-1,137
292,16	-0,819	1,565	-1,142
292,66	-0,818	1,566	-1,145
293,17	-0,815	1,567	-1,150
293,69	-0,814	1,567	-1,153
294,20	-0,785	1,558	-1,130
294,72	-0,809	1,570	-1,160
295,23	-0,811	1,578	-1,189
295,74	-0,794	1,570	-1,182
296,24	-0,787	1,577	-1,193
296,74	-0,787	1,577	-1,191
297,26	-0,793	1,576	-1,190
297,76	-0,800	1,574	-1,188
298,26	-0,805	1,572	-1,174
298,76	-0,813	1,567	-1,144
299,28	-0,830	1,558	-1,145
299,79	-0,838	1,580	-1,162
300,29	-0,825	1,577	-1,150
300,80	-0,820	1,576	-1,132
301,31	-0,790	1,570	-1,119
301,82	-0,803	1,566	-1,129
302,33	-0,848	1,563	-1,163
302,85	-0,927	1,553	-1,193
303,35	-0,870	1,560	-1,149
303,85	-0,772	1,570	-1,086
304,35	-0,740	1,585	-1,107
304,87	-0,773	1,589	-1,168
305,38	-0,799	1,586	-1,193
305,88	-0,809	1,586	-1,183
306,38	-0,820	1,585	-1,164
306,90	-0,821	1,582	-1,155
307,40	-0,830	1,581	-1,154
307,90	-0,837	1,579	-1,157
308,41	-0,835	1,577	-1,158
308,92	-0,832	1,576	-1,151
309,44	-0,830	1,576	-1,152
309,94	-0,828	1,575	-1,149
310,45	-0,824	1,577	-1,146
310,95	-0,826	1,580	-1,152
311,45	-0,832	1,580	-1,158
311,96	-0,831	1,579	-1,156
312,48	-0,826	1,576	-1,153
312,98	-0,828	1,573	-1,145
313,49	-0,828	1,573	-1,145
313,99	-0,826	1,573	-1,145
314,51	-0,828	1,572	-1,144
315,02	-0,826	1,571	-1,145
315,52	-0,822	1,572	-1,145
316,02	-0,821	1,573	-1,146
316,53	-0,825	1,573	-1,147
317,05	-0,828	1,571	-1,146
317,55	-0,828	1,572	-1,146
318,06	-0,825	1,572	-1,145
318,56	-0,824	1,573	-1,145
319,08	-0,823	1,572	-1,147
319,59	-0,822	1,572	-1,151
320,09	-0,822	1,573	-1,151
320,60	-0,822	1,572	-1,152
321,12	-0,827	1,573	-1,151
321,63	-0,830	1,572	-1,152
322,13	-0,831	1,571	-1,149
322,65	-0,831	1,572	-1,148
323,16	-0,830	1,572	-1,147
323,67	-0,830	1,571	-1,146
324,19	-0,829	1,570	-1,148
324,69	-0,826	1,571	-1,147
325,20	-0,827	1,571	-1,147
325,71	-0,829	1,571	-1,147
326,23	-0,830	1,571	-1,146
326,73	-0,831	1,571	-1,147
327,24	-0,829	1,571	-1,146
327,74	-0,829	1,570	-1,147
328,24	-0,828	1,570	-1,148
328,76	-0,827	1,570	-1,148
329,27	-0,824	1,572	-1,146
329,77	-0,831	1,572	-1,149
330,28	-0,846	1,569	-1,164
330,80	-0,862	1,563	-1,182
331,31	-0,862	1,561	-1,174
331,83	-0,859	1,561	-1,169
332,34	-0,832	1,562	-1,136
332,84	-0,826	1,564	-1,130
333,35	-0,854	1,566	-1,182
333,85	-0,845	1,562	-1,168
334,37	-0,816	1,559	-1,145
334,88	-0,819	1,563	-1,157
335,39	-0,818	1,564	-1,163
335,90	-0,815	1,563	-1,161
336,41	-0,816	1,564	-1,163
336,91	-0,817	1,564	-1,163
337,41	-0,818	1,564	-1,163
337,92	-0,808	1,563	-1,164
338,43	-0,802	1,564	-1,168
338,93	-0,815	1,563	-1,161
339,43	-0,811	1,558	-1,132
339,94	-0,825	1,559	-1,140
340,44	-0,829	1,560	-1,144
340,94	-0,820	1,563	-1,141
341,46	-0,806	1,568	-1,142
341,96	-0,803	1,571	-1,143
342,46	-0,805	1,570	-1,144
342,97	-0,812	1,571	-1,144
343,47	-0,817	1,567	-1,142
344,00	-0,818	1,569	-1,143
344,51	-0,823	1,569	-1,143
345,03	-0,829	1,567	-1,145
345,53	-0,832	1,569	-1,150
346,03	-0,834	1,572	-1,149
346,54	-0,834	1,571	-1,145
347,04	-0,832	1,573	-1,146
347,55	-0,827	1,574	-1,155
348,05	-0,833	1,571	-1,152
348,56	-0,836	1,566	-1,141
349,06	-0,833	1,569	-1,135
349,56	-0,833	1,570	-1,142
350,08	-0,823	1,570	-1,152
350,59	-0,821	1,574	-1,157
351,09	-0,825	1,572	-1,164
351,59	-0,823	1,573	-1,158
352,10	-0,827	1,572	-1,150
352,60	-0,825	1,571	-1,151
353,12	-0,822	1,571	-1,151
353,62	-0,821	1,571	-1,150
354,12	-0,819	1,574	-1,151
354,63	-0,822	1,573	-1,148
355,13	-0,823	1,572	-1,150
355,63	-0,824	1,571	-1,148
356,13	-0,824	1,571	-1,146
356,64	-0,824	1,575	-1,145
357,15	-0,823	1,574	-1,146
357,65	-0,815	1,584	-1,151
358,15	-0,815	1,576	-1,151
358,65	-0,821	1,574	-1,150
359,16	-0,827	1,572	-1,148
359,66	-0,826	1,570	-1,147
360,17	-0,822	1,569	-1,146
360,69	-0,807	1,567	-1,139
361,20	-0,827	1,567	-1,150
361,71	-0,839	1,566	-1,161
362,23	-0,825	1,567	-1,152
362,73	-0,819	1,567	-1,148
363,23	-0,830	1,564	-1,161
363,74	-0,819	1,564	-1,158
364,24	-0,815	1,565	-1,159
364,75	-0,817	1,566	-1,161
365,25	-0,814	1,566	-1,162
365,76	-0,817	1,563	-1,142
366,28	-0,808	1,558	-1,130
366,79	-0,833	1,552	-1,151
367,29	-0,843	1,552	-1,146
367,80	-0,839	1,556	-1,132
368,32	-0,827	1,557	-1,130
368,82	-0,833	1,561	-1,139
369,33	-0,850	1,559	-1,159
369,83	-0,815	1,565	-1,130
370,35	-0,820	1,568	-1,127
370,86	-0,817	1,574	-1,140
371,36	-0,819	1,571	-1,128
371,86	-0,814	1,566	-1,121
372,36	-0,830	1,571	-1,133
372,87	-0,841	1,575	-1,141
373,38	-0,829	1,581	-1,156
373,88	-0,817	1,579	-1,160
374,40	-0,813	1,574	-1,163
374,90	-0,822	1,566	-1,166
375,40	-0,832	1,564	-1,166
375,91	-0,839	1,564	-1,171
376,41	-0,836	1,566	-1,163
376,91	-0,833	1,567	-1,155
377,42	-0,835	1,566	-1,148
377,94	-0,837	1,567	-1,145
378,45	-0,835	1,573	-1,147
378,97	-0,829	1,571	-1,143
379,47	-0,827	1,572	-1,144
379,98	-0,829	1,575	-1,145
380,49	-0,843	1,571	-1,147
381,01	-0,839	1,570	-1,141
381,52	-0,831	1,569	-1,133
382,04	-0,831	1,569	-1,136
382,55	-0,836	1,568	-1,138
383,05	-0,835	1,569	-1,138
383,56	-0,828	1,570	-1,138
384,06	-0,830	1,570	-1,142
384,56	-0,832	1,567	-1,150
385,08	-0,825	1,569	-1,148
385,59	-0,826	1,568	-1,153
386,09	-0,818	1,567	-1,156
386,60	-0,810	1,567	-1,159
387,12	-0,803	1,570	-1,163
387,62	-0,799	1,570	-1,164
388,13	-0,800	1,569	-1,167
388,64	-0,802	1,568	-1,165
389,15	-0,816	1,569	-1,162
389,65	-0,816	1,568	-1,131
390,17	-0,815	1,566	-1,136
390,67	-0,826	1,566	-1,146
391,17	-0,842	1,570	-1,157
391,68	-0,839	1,574	-1,163
392,19	-0,829	1,573	-1,159
392,69	-0,822	1,570	-1,177
393,19	-0,827	1,572	-1,200
393,71	-0,829	1,571	-1,197
394,22	-0,815	1,575	-1,175
394,73	-0,808	1,591	-1,164
395,23	-0,819	1,589	-1,156
395,73	-0,834	1,584	-1,154
396,23	-0,824	1,583	-1,160
396,74	-0,810	1,580	-1,153
