Time(s)	X	Y	Z
89,87	-0,779	1,550	-1,336
90,37	-0,776	1,551	-1,336
90,88	-0,773	1,551	-1,329
91,39	-0,773	1,551	-1,324
91,89	-0,775	1,548	-1,319
92,39	-0,777	1,548	-1,321
92,91	-0,777	1,548	-1,321
93,41	-0,775	1,550	-1,323
93,91	-0,774	1,550	-1,316
94,42	-0,775	1,549	-1,315
94,93	-0,777	1,550	-1,313
95,43	-0,775	1,553	-1,309
95,95	-0,776	1,551	-1,304
96,45	-0,775	1,552	-1,306
96,96	-0,770	1,553	-1,306
97,48	-0,772	1,551	-1,306
97,99	-0,770	1,549	-1,300
98,49	-0,773	1,550	-1,302
99,00	-0,770	1,555	-1,302
99,52	-0,767	1,554	-1,302
100,03	-0,779	1,544	-1,306
100,55	-0,778	1,545	-1,306
101,06	-0,774	1,547	-1,303
101,56	-0,773	1,548	-1,301
102,07	-0,775	1,548	-1,302
102,59	-0,777	1,548	-1,300
103,09	-0,778	1,547	-1,297
103,60	-0,779	1,547	-1,299
104,11	-0,780	1,553	-1,307
104,62	-0,803	1,533	-1,323
105,13	-0,812	1,529	-1,344
105,64	-0,780	1,546	-1,330
106,14	-0,763	1,550	-1,329
106,66	-0,761	1,550	-1,322
107,17	-0,765	1,549	-1,321
107,67	-0,767	1,550	-1,320
108,17	-0,762	1,549	-1,315
108,68	-0,764	1,549	-1,312
109,18	-0,772	1,549	-1,314
109,70	-0,778	1,533	-1,321
110,21	-0,756	1,533	-1,307
110,71	-0,753	1,549	-1,315
111,23	-0,749	1,551	-1,316
111,74	-0,751	1,551	-1,313
112,24	-0,750	1,551	-1,306
112,75	-0,747	1,551	-1,310
113,27	-0,734	1,553	-1,301
113,77	-0,720	1,551	-1,288
114,28	-0,721	1,551	-1,290
114,79	-0,727	1,549	-1,285
115,30	-0,734	1,549	-1,278
115,81	-0,740	1,550	-1,278
116,31	-0,746	1,553	-1,294
116,82	-0,749	1,551	-1,297
117,32	-0,763	1,549	-1,298
117,83	-0,776	1,543	-1,318
118,35	-0,753	1,547	-1,303
118,86	-0,753	1,547	-1,303
119,38	-0,766	1,547	-1,299
119,89	-0,783	1,546	-1,299
120,40	-0,775	1,546	-1,298
120,91	-0,779	1,547	-1,297
121,43	-0,760	1,548	-1,283
121,93	-0,765	1,554	-1,300
122,43	-0,769	1,557	-1,312
122,94	-0,773	1,556	-1,315
123,45	-0,773	1,557	-1,315
123,95	-0,777	1,560	-1,319
124,46	-0,797	1,544	-1,332
124,96	-0,813	1,535	-1,346
125,48	-0,784	1,552	-1,320
125,98	-0,782	1,553	-1,322
126,49	-0,780	1,552	-1,322
127,00	-0,776	1,555	-1,322
127,52	-0,780	1,553	-1,318
128,02	-0,790	1,551	-1,314
128,52	-0,796	1,550	-1,313
129,03	-0,789	1,553	-1,314
129,54	-0,783	1,554	-1,314
130,04	-0,790	1,549	-1,320
130,56	-0,823	1,530	-1,362
131,06	-0,838	1,526	-1,389
131,56	-0,808	1,543	-1,348
132,07	-0,770	1,552	-1,318
132,57	-0,762	1,553	-1,312
133,07	-0,769	1,552	-1,311
133,57	-0,754	1,551	-1,297
134,09	-0,681	1,548	-1,280
134,59	-0,668	1,548	-1,282
135,09	-0,675	1,567	-1,297
135,60	-0,790	1,578	-1,346
136,10	-0,781	1,562	-1,325
136,60	-0,778	1,573	-1,336
137,11	-0,775	1,554	-1,350
137,63	-0,771	1,549	-1,341
138,13	-0,782	1,544	-1,328
138,63	-0,803	1,512	-1,320
139,14	-0,825	1,505	-1,338
139,64	-0,818	1,517	-1,324
140,16	-0,777	1,557	-1,332
140,67	-0,771	1,558	-1,340
141,17	-0,774	1,558	-1,329
141,67	-0,713	1,598	-1,346
142,18	-0,786	1,593	-1,391
142,70	-0,779	1,561	-1,339
143,20	-0,767	1,556	-1,342
143,71	-0,815	1,539	-1,366
144,22	-0,776	1,551	-1,339
144,72	-0,775	1,550	-1,327
145,24	-0,780	1,548	-1,325
145,74	-0,795	1,534	-1,326
146,24	-0,807	1,526	-1,331
146,75	-0,817	1,523	-1,348
147,27	-0,812	1,524	-1,347
147,77	-0,820	1,523	-1,351
148,28	-0,825	1,525	-1,350
148,78	-0,807	1,541	-1,327
149,28	-0,790	1,549	-1,319
149,79	-0,794	1,554	-1,297
150,29	-0,785	1,549	-1,312
150,81	-0,794	1,546	-1,308
151,31	-0,792	1,548	-1,310
151,82	-0,788	1,548	-1,306
152,32	-0,805	1,546	-1,316
152,82	-0,792	1,549	-1,310
153,34	-0,793	1,551	-1,308
153,85	-0,774	1,581	-1,331
154,35	-0,793	1,549	-1,321
154,86	-0,798	1,545	-1,322
155,36	-0,806	1,541	-1,331
155,86	-0,789	1,546	-1,324
156,36	-0,780	1,549	-1,324
156,86	-0,784	1,549	-1,328
157,38	-0,782	1,551	-1,331
157,88	-0,779	1,551	-1,338
158,39	-0,766	1,554	-1,342
158,89	-0,759	1,553	-1,344
159,39	-0,762	1,554	-1,340
159,91	-0,766	1,552	-1,337
160,42	-0,765	1,553	-1,334
160,92	-0,757	1,553	-1,332
161,43	-0,752	1,553	-1,333
161,93	-0,751	1,552	-1,331
162,43	-0,750	1,554	-1,329
162,95	-0,753	1,552	-1,328
163,45	-0,756	1,552	-1,329
163,95	-0,758	1,552	-1,329
164,47	-0,759	1,552	-1,322
164,98	-0,760	1,553	-1,322
165,50	-0,765	1,555	-1,321
166,00	-0,763	1,553	-1,329
166,51	-0,761	1,552	-1,325
167,01	-0,773	1,554	-1,331
167,52	-0,786	1,547	-1,306
168,02	-0,758	1,546	-1,311
168,54	-0,763	1,549	-1,308
169,04	-0,767	1,549	-1,311
169,55	-0,779	1,552	-1,316
170,05	-0,781	1,551	-1,311
170,55	-0,779	1,551	-1,304
171,06	-0,779	1,551	-1,298
171,56	-0,781	1,550	-1,297
172,07	-0,798	1,545	-1,314
172,59	-0,794	1,548	-1,313
173,09	-0,788	1,551	-1,313
173,59	-0,787	1,552	-1,316
174,09	-0,787	1,552	-1,317
174,60	-0,787	1,552	-1,316
175,11	-0,787	1,552	-1,322
175,61	-0,785	1,552	-1,326
176,13	-0,784	1,552	-1,328
176,64	-0,787	1,549	-1,327
177,14	-0,815	1,535	-1,347
177,66	-0,818	1,535	-1,355
178,17	-0,794	1,545	-1,329
178,67	-0,790	1,548	-1,329
179,18	-0,789	1,549	-1,330
179,68	-0,795	1,547	-1,341
180,18	-0,805	1,543	-1,349
180,70	-0,787	1,548	-1,323
181,21	-0,785	1,550	-1,315
181,71	-0,788	1,550	-1,320
182,22	-0,785	1,552	-1,318
182,74	-0,786	1,550	-1,313
183,24	-0,764	1,541	-1,280
183,75	-0,746	1,535	-1,271
184,25	-0,744	1,535	-1,275
184,75	-0,751	1,535	-1,282
185,25	-0,771	1,544	-1,309
185,77	-0,774	1,543	-1,318
186,27	-0,799	1,551	-1,352
186,78	-0,791	1,552	-1,332
187,28	-0,787	1,552	-1,307
187,79	-0,786	1,549	-1,309
188,29	-0,784	1,549	-1,312
188,81	-0,784	1,551	-1,315
189,32	-0,783	1,554	-1,318
189,82	-0,784	1,552	-1,317
190,34	-0,797	1,553	-1,306
190,84	-0,804	1,551	-1,310
191,34	-0,787	1,553	-1,308
191,85	-0,750	1,585	-1,365
192,36	-0,796	1,567	-1,333
192,86	-0,818	1,530	-1,352
193,38	-0,789	1,541	-1,319
193,88	-0,779	1,533	-1,308
194,39	-0,791	1,542	-1,309
194,90	-0,804	1,550	-1,300
195,41	-0,801	1,551	-1,305
195,92	-0,796	1,554	-1,302
196,43	-0,799	1,547	-1,303
196,93	-0,805	1,549	-1,315
197,45	-0,816	1,551	-1,308
197,96	-0,778	1,562	-1,296
198,46	-0,770	1,553	-1,319
198,96	-0,770	1,551	-1,316
199,47	-0,768	1,544	-1,313
199,99	-0,790	1,549	-1,319
200,49	-0,788	1,551	-1,319
200,99	-0,787	1,550	-1,318
201,50	-0,789	1,550	-1,321
202,02	-0,787	1,549	-1,318
202,53	-0,784	1,551	-1,320
203,03	-0,784	1,552	-1,326
203,53	-0,785	1,553	-1,326
204,04	-0,785	1,552	-1,327
204,56	-0,781	1,552	-1,330
205,06	-0,779	1,553	-1,332
205,57	-0,780	1,552	-1,334
206,07	-0,789	1,551	-1,342
206,57	-0,789	1,552	-1,337
207,07	-0,789	1,551	-1,335
207,59	-0,789	1,551	-1,335
208,09	-0,785	1,557	-1,335
208,60	-0,789	1,552	-1,329
209,11	-0,787	1,550	-1,326
209,63	-0,786	1,550	-1,322
210,13	-0,788	1,549	-1,322
210,64	-0,786	1,550	-1,322
211,14	-0,777	1,548	-1,316
211,64	-0,776	1,541	-1,326
212,16	-0,776	1,539	-1,342
212,67	-0,769	1,554	-1,349
213,17	-0,772	1,556	-1,342
213,68	-0,777	1,555	-1,334
214,20	-0,781	1,554	-1,332
214,70	-0,774	1,555	-1,340
215,21	-0,760	1,555	-1,332
215,72	-0,760	1,555	-1,328
216,24	-0,764	1,554	-1,321
216,75	-0,762	1,554	-1,319
217,27	-0,763	1,554	-1,320
217,77	-0,764	1,554	-1,322
218,29	-0,768	1,555	-1,318
218,80	-0,773	1,552	-1,317
219,30	-0,776	1,554	-1,314
219,80	-0,768	1,557	-1,310
220,31	-0,768	1,557	-1,310
220,81	-0,785	1,562	-1,327
221,33	-0,788	1,550	-1,299
221,84	-0,778	1,549	-1,306
222,34	-0,775	1,550	-1,308
222,84	-0,770	1,551	-1,307
223,34	-0,773	1,553	-1,306
223,86	-0,777	1,553	-1,308
224,37	-0,773	1,554	-1,311
224,87	-0,770	1,553	-1,315
225,38	-0,767	1,553	-1,320
225,89	-0,768	1,552	-1,317
226,39	-0,773	1,552	-1,313
226,89	-0,774	1,552	-1,313
227,39	-0,777	1,552	-1,317
227,89	-0,780	1,550	-1,321
228,39	-0,800	1,542	-1,343
228,89	-0,794	1,545	-1,343
229,40	-0,771	1,556	-1,328
229,91	-0,769	1,560	-1,329
230,41	-0,774	1,556	-1,332
230,92	-0,794	1,558	-1,321
231,42	-0,751	1,566	-1,307
231,93	-0,777	1,551	-1,331
232,45	-0,768	1,553	-1,336
232,95	-0,794	1,549	-1,315
233,45	-0,769	1,552	-1,328
233,96	-0,772	1,552	-1,324
234,47	-0,769	1,553	-1,329
234,97	-0,771	1,552	-1,330
235,49	-0,777	1,550	-1,328
236,00	-0,783	1,550	-1,327
236,50	-0,782	1,550	-1,326
237,00	-0,780	1,550	-1,325
237,50	-0,781	1,551	-1,325
238,02	-0,769	1,570	-1,332
238,53	-0,765	1,575	-1,343
239,03	-0,772	1,556	-1,335
239,54	-0,789	1,560	-1,363
240,04	-0,772	1,562	-1,354
240,56	-0,731	1,562	-1,313
241,07	-0,792	1,552	-1,342
241,57	-0,780	1,555	-1,315
242,09	-0,778	1,553	-1,316
242,60	-0,780	1,551	-1,319
243,11	-0,782	1,553	-1,319
243,61	-0,792	1,554	-1,318
244,13	-0,791	1,554	-1,325
244,63	-0,772	1,561	-1,313
245,13	-0,767	1,592	-1,370
245,64	-0,779	1,579	-1,331
246,14	-0,820	1,539	-1,365
246,64	-0,786	1,549	-1,333
247,15	-0,782	1,550	-1,322
247,66	-0,783	1,555	-1,324
248,17	-0,748	1,595	-1,371
248,68	-0,802	1,566	-1,383
249,20	-0,776	1,550	-1,304
249,71	-0,808	1,560	-1,328
250,22	-0,798	1,562	-1,286
250,72	-0,794	1,550	-1,316
251,24	-0,791	1,549	-1,321
251,75	-0,788	1,549	-1,328
252,27	-0,785	1,548	-1,330
252,77	-0,777	1,542	-1,332
253,28	-0,785	1,547	-1,349
253,78	-0,771	1,561	-1,367
254,29	-0,766	1,559	-1,362
254,81	-0,765	1,558	-1,353
255,31	-0,756	1,558	-1,351
255,82	-0,752	1,559	-1,356
256,32	-0,748	1,559	-1,358
256,84	-0,751	1,558	-1,363
257,34	-0,758	1,557	-1,361
257,86	-0,766	1,558	-1,357
258,36	-0,750	1,558	-1,326
258,86	-0,763	1,556	-1,330
259,37	-0,778	1,558	-1,345
259,87	-0,777	1,557	-1,340
260,37	-0,796	1,560	-1,346
260,88	-0,807	1,556	-1,322
261,40	-0,782	1,550	-1,310
261,90	-0,808	1,544	-1,338
262,41	-0,795	1,555	-1,329
262,92	-0,784	1,560	-1,331
263,42	-0,781	1,560	-1,334
263,94	-0,777	1,560	-1,340
264,44	-0,778	1,560	-1,341
264,95	-0,778	1,560	-1,342
265,46	-0,776	1,562	-1,341
265,96	-0,767	1,573	-1,343
266,47	-0,769	1,563	-1,341
266,97	-0,776	1,558	-1,340
267,47	-0,777	1,557	-1,340
267,98	-0,775	1,556	-1,334
268,48	-0,771	1,557	-1,331
268,98	-0,777	1,556	-1,335
269,49	-0,801	1,544	-1,352
269,99	-0,820	1,529	-1,372
270,50	-0,822	1,529	-1,366
271,00	-0,812	1,538	-1,349
271,50	-0,789	1,551	-1,333
272,00	-0,783	1,553	-1,332
272,52	-0,781	1,552	-1,329
273,02	-0,785	1,551	-1,332
273,52	-0,786	1,551	-1,332
274,03	-0,785	1,551	-1,331
274,53	-0,785	1,551	-1,328
275,04	-0,795	1,547	-1,334
275,56	-0,791	1,548	-1,329
276,07	-0,794	1,547	-1,329
276,57	-0,789	1,547	-1,341
277,09	-0,783	1,547	-1,342
277,60	-0,781	1,549	-1,337
278,11	-0,780	1,549	-1,341
278,63	-0,768	1,552	-1,334
279,13	-0,758	1,553	-1,330
279,64	-0,746	1,548	-1,313
280,15	-0,753	1,550	-1,310
280,67	-0,755	1,549	-1,305
281,17	-0,754	1,550	-1,307
281,69	-0,759	1,551	-1,315
282,20	-0,765	1,552	-1,317
282,70	-0,802	1,532	-1,325
283,22	-0,785	1,550	-1,313
283,72	-0,782	1,554	-1,312
284,22	-0,790	1,555	-1,315
284,73	-0,795	1,557	-1,300
285,24	-0,788	1,557	-1,310
285,74	-0,793	1,556	-1,313
286,26	-0,786	1,557	-1,319
286,76	-0,786	1,557	-1,325
287,27	-0,784	1,556	-1,325
287,79	-0,780	1,556	-1,330
288,29	-0,778	1,556	-1,336
288,79	-0,784	1,552	-1,341
289,31	-0,798	1,545	-1,351
289,82	-0,780	1,550	-1,338
290,32	-0,776	1,553	-1,331
290,84	-0,742	1,552	-1,304
291,34	-0,761	1,547	-1,308
291,85	-0,764	1,552	-1,326
292,36	-0,759	1,554	-1,336
292,88	-0,756	1,556	-1,349
293,38	-0,757	1,535	-1,344
293,88	-0,743	1,556	-1,354
294,38	-0,747	1,559	-1,355
294,89	-0,750	1,558	-1,352
295,40	-0,756	1,554	-1,352
295,91	-0,757	1,551	-1,355
296,42	-0,750	1,553	-1,344
296,93	-0,760	1,556	-1,336
297,44	-0,762	1,555	-1,342
297,94	-0,766	1,552	-1,343
298,45	-0,776	1,551	-1,345
298,97	-0,776	1,554	-1,344
299,48	-0,773	1,556	-1,338
299,98	-0,774	1,556	-1,332
300,49	-0,775	1,555	-1,336
300,99	-0,775	1,555	-1,341
301,49	-0,716	1,598	-1,396
302,00	-0,685	1,568	-1,341
302,50	-0,686	1,571	-1,337
303,02	-0,736	1,602	-1,434
303,53	-0,749	1,596	-1,420
304,04	-0,771	1,573	-1,386
304,54	-0,789	1,561	-1,376
305,06	-0,782	1,554	-1,367
305,56	-0,848	1,524	-1,351
306,07	-0,699	1,505	-1,316
306,57	-0,668	1,532	-1,312
307,08	-0,715	1,549	-1,327
307,59	-0,713	1,526	-1,278
308,10	-0,681	1,480	-1,287
308,61	-0,719	1,477	-1,260
309,13	-0,716	1,524	-1,289
309,64	-0,857	1,538	-1,317
310,14	-0,798	1,542	-1,366
310,65	-0,824	1,541	-1,380
311,15	-0,633	1,489	-1,338
311,65	-0,614	1,461	-1,460
312,16	-0,769	1,485	-1,319
312,67	-0,865	1,407	-1,306
313,17	-0,935	1,476	-1,469
313,68	-0,916	1,486	-1,536
314,18	-0,868	1,497	-1,579
314,68	-0,810	1,513	-1,352
315,20	-0,746	1,531	-1,358
315,71	-0,678	1,520	-1,390
316,21	-0,800	1,501	-1,338
316,71	-0,896	1,485	-1,399
317,21	-0,884	1,490	-1,388
317,72	-0,684	1,504	-1,333
318,22	-0,698	1,501	-1,324
318,72	-0,736	1,489	-1,322
319,24	-0,773	1,493	-1,338
319,74	-0,754	1,494	-1,341
320,25	-0,725	1,495	-1,334
320,75	-0,713	1,497	-1,338
321,27	-0,732	1,488	-1,379
321,77	-0,797	1,487	-1,293
322,27	-1,084	1,484	-1,217
322,78	-1,147	1,488	-1,171
323,29	-1,131	1,480	-1,131
323,81	-0,948	1,488	-1,145
324,31	-0,964	1,492	-1,154
324,82	-0,978	1,492	-1,147
325,34	-0,983	1,492	-1,116
325,85	-0,967	1,490	-1,072
326,35	-0,959	1,486	-1,044
326,85	-1,178	1,465	-1,160
327,36	-1,199	1,458	-1,232
327,86	-1,260	1,455	-1,148
328,38	-1,677	1,400	-1,154
328,88	-1,741	1,435	-1,069
329,38	-1,718	1,439	-1,047
329,89	-1,676	1,443	-1,014
330,39	-1,629	1,439	-0,989
330,89	-1,675	1,436	-1,013
331,39	-1,689	1,432	-1,028
331,89	-1,679	1,435	-1,032
332,41	-1,678	1,432	-1,037
332,91	-1,679	1,428	-1,044
333,42	-1,690	1,427	-1,045
333,93	-1,722	1,421	-1,044
334,45	-1,752	1,410	-1,058
334,96	-1,817	1,373	-1,075
335,46	-1,851	1,345	-1,081
335,96	-1,905	1,272	-1,052
336,47	-1,957	1,167	-1,027
337,00	-1,979	1,147	-1,029
337,50	-1,976	1,162	-1,025
338,02	-1,838	1,335	-1,042
338,52	-1,489	1,420	-1,082
339,02	-1,315	1,446	-1,104
339,52	-1,235	1,430	-1,093
340,03	-1,149	1,447	-1,090
340,53	-1,173	1,431	-1,077
341,04	-1,163	1,416	-1,041
341,54	-1,128	1,413	-1,027
342,06	-1,172	1,398	-1,004
342,57	-1,313	1,399	-0,974
343,07	-1,270	1,361	-0,827
343,58	-1,187	1,028	-0,518
344,10	-1,193	0,889	-0,452
344,60	-1,199	0,924	-0,459
345,11	-1,211	0,869	-0,451
345,61	-1,226	0,675	-0,389
346,13	-1,222	1,190	-0,599
346,63	-1,219	1,432	-0,728
347,14	-1,173	1,435	-0,806
347,64	-1,142	1,323	-0,770
348,15	-1,194	1,398	-0,772
348,66	-1,180	1,432	-0,813
349,17	-1,152	1,351	-0,786
349,67	-1,256	1,504	-0,867
350,17	-1,391	1,433	-1,062
350,67	-1,231	1,454	-0,960
351,18	-1,036	1,451	-0,973
351,70	-1,188	1,415	-0,990
352,20	-1,228	1,437	-1,017
352,71	-1,303	1,454	-1,025
353,21	-1,410	1,522	-1,061
353,72	-1,403	1,481	-1,152
354,24	-1,379	1,476	-1,150
354,75	-1,207	1,469	-1,096
355,27	-1,047	1,414	-1,183
355,77	-0,796	1,441	-1,242
356,28	-0,858	1,471	-1,178
356,79	-0,848	1,483	-1,220
357,29	-0,822	1,484	-1,240
357,79	-0,817	1,488	-1,233
358,29	-0,809	1,502	-1,231
358,81	-0,838	1,567	-1,281
359,31	-0,825	1,561	-1,277
359,82	-0,723	1,561	-1,231
360,34	-0,721	1,557	-1,229
360,85	-0,838	1,523	-1,283
361,36	-0,818	1,527	-1,288
361,86	-0,798	1,528	-1,286
362,36	-0,773	1,511	-1,347
362,86	-0,730	1,533	-1,376
363,38	-0,878	1,513	-1,458
363,88	-0,949	1,500	-1,523
364,39	-1,013	1,494	-1,554
364,91	-1,039	1,492	-1,423
365,41	-1,066	1,492	-1,332
365,91	-1,230	1,480	-1,378
366,42	-1,325	1,465	-1,410
366,92	-1,370	1,454	-1,370
367,43	-1,546	1,451	-1,443
367,95	-1,557	1,459	-1,241
368,45	-1,726	1,429	-1,140
368,96	-1,983	1,309	-1,003
369,47	-2,045	1,175	-0,923
369,99	-1,872	1,342	-0,987
370,49	-1,387	1,447	-1,142
371,00	-1,258	1,472	-1,164
371,50	-1,226	1,455	-1,043
372,02	-0,802	1,421	-1,132
372,53	-0,457	1,444	-1,064
373,04	-0,127	1,411	-0,747
373,54	0,103	1,399	-0,694
374,05	0,234	1,343	-0,621
374,56	0,250	1,317	-0,604
375,07	0,244	1,319	-0,609
375,57	0,242	1,321	-0,622
376,08	0,338	1,238	-0,596
376,60	0,294	1,299	-0,563
377,10	-0,045	1,513	-0,782
377,61	-0,214	1,530	-0,843
378,11	-0,180	1,471	-0,789
378,61	-0,109	1,523	-0,839
379,11	-0,306	1,504	-1,007
379,63	-0,793	1,461	-1,196
380,13	-1,131	1,454	-1,066
380,64	-1,361	1,479	-1,001
381,15	-1,806	1,387	-1,029
381,66	-2,155	1,230	-1,077
382,17	-2,161	1,233	-1,072
382,68	-1,717	1,414	-1,016
383,18	-1,262	1,469	-1,006
383,70	-1,054	1,462	-0,674
384,21	-0,685	1,438	-0,566
384,73	-0,393	1,490	-0,454
385,24	-0,342	1,516	-0,035
385,74	-0,082	1,505	0,162
386,24	-0,018	1,475	0,462
386,75	0,053	1,457	0,815
387,25	0,086	1,429	0,983
387,75	0,092	1,335	1,097
388,25	0,085	1,343	1,097
388,77	0,064	1,432	0,899
389,27	0,093	1,460	0,476
389,78	-0,154	1,481	0,174
390,29	-0,370	1,503	-0,147
390,81	-0,263	1,522	-0,332
391,31	-0,227	1,478	-0,459
391,82	-0,432	1,409	-0,592
392,34	-0,536	1,535	-0,764
392,84	-0,553	1,536	-0,794
393,35	-0,596	1,443	-0,774
393,86	-0,584	1,467	-0,775
394,36	-0,649	1,488	-0,873
394,88	-0,813	1,460	-0,943
395,39	-0,712	1,452	-1,027
395,89	-0,743	1,462	-1,034
396,41	-0,736	1,462	-1,036
