Time(s)	X	Y	Z
35,07	-0,786	1,507	-1,218
35,58	-0,788	1,508	-1,229
36,08	-0,784	1,508	-1,228
36,58	-0,783	1,508	-1,223
37,08	-0,790	1,507	-1,220
37,59	-0,806	1,510	-1,253
38,10	-0,800	1,510	-1,279
38,61	-0,797	1,511	-1,283
39,11	-0,785	1,513	-1,298
39,62	-0,786	1,513	-1,297
40,12	-0,789	1,514	-1,291
40,64	-0,789	1,514	-1,286
41,15	-0,787	1,515	-1,288
41,65	-0,784	1,515	-1,298
42,16	-0,784	1,516	-1,310
42,66	-0,785	1,516	-1,317
43,16	-0,783	1,517	-1,318
43,68	-0,779	1,518	-1,318
44,19	-0,781	1,517	-1,313
44,69	-0,781	1,517	-1,307
45,20	-0,785	1,516	-1,302
45,70	-0,780	1,517	-1,307
46,22	-0,776	1,517	-1,315
46,73	-0,776	1,518	-1,315
47,24	-0,772	1,522	-1,320
47,74	-0,778	1,523	-1,326
48,24	-0,796	1,519	-1,332
48,75	-0,823	1,518	-1,333
49,27	-0,840	1,517	-1,323
49,77	-0,840	1,517	-1,316
50,28	-0,837	1,519	-1,312
50,79	-0,838	1,518	-1,304
51,30	-0,839	1,518	-1,302
51,82	-0,841	1,518	-1,302
52,34	-0,837	1,519	-1,295
52,85	-0,829	1,519	-1,303
53,35	-0,824	1,519	-1,297
53,86	-0,840	1,520	-1,302
54,36	-0,842	1,519	-1,263
54,88	-0,819	1,519	-1,245
55,39	-0,803	1,520	-1,243
55,89	-0,788	1,522	-1,249
56,39	-0,766	1,521	-1,260
56,91	-0,754	1,521	-1,265
57,41	-0,740	1,519	-1,258
57,93	-0,744	1,520	-1,255
58,43	-0,746	1,520	-1,256
58,93	-0,745	1,522	-1,267
59,44	-0,762	1,513	-1,283
59,94	-0,763	1,499	-1,284
60,44	-0,765	1,493	-1,273
60,95	-0,764	1,490	-1,270
61,46	-0,764	1,494	-1,261
61,97	-0,757	1,509	-1,265
62,47	-0,756	1,516	-1,273
62,98	-0,754	1,516	-1,269
63,48	-0,745	1,517	-1,257
64,00	-0,727	1,517	-1,248
64,51	-0,654	1,522	-1,225
65,02	-0,622	1,522	-1,237
65,54	-0,735	1,520	-1,257
66,04	-0,894	1,519	-1,264
66,55	-0,905	1,519	-1,269
67,07	-0,806	1,514	-1,250
67,57	-0,769	1,515	-1,243
68,08	-0,760	1,515	-1,262
68,59	-0,759	1,516	-1,267
69,09	-0,763	1,515	-1,264
69,59	-0,763	1,515	-1,267
70,11	-0,763	1,517	-1,282
70,61	-0,756	1,518	-1,287
71,12	-0,754	1,516	-1,275
71,62	-0,756	1,514	-1,270
72,14	-0,758	1,514	-1,271
72,64	-0,759	1,514	-1,274
73,15	-0,760	1,514	-1,280
73,65	-0,755	1,516	-1,281
74,15	-0,757	1,515	-1,274
74,66	-0,762	1,514	-1,272
75,18	-0,764	1,513	-1,270
75,68	-0,765	1,511	-1,264
76,19	-0,766	1,512	-1,263
76,69	-0,772	1,512	-1,278
77,19	-0,774	1,510	-1,286
77,70	-0,736	1,512	-1,266
78,20	-0,740	1,518	-1,267
78,70	-0,757	1,517	-1,275
79,22	-0,782	1,516	-1,278
79,73	-0,787	1,513	-1,276
80,23	-0,783	1,511	-1,274
80,73	-0,780	1,511	-1,274
81,23	-0,777	1,512	-1,277
81,75	-0,775	1,512	-1,278
82,25	-0,776	1,512	-1,280
82,76	-0,778	1,512	-1,283
83,27	-0,776	1,513	-1,289
83,77	-0,773	1,514	-1,289
84,29	-0,772	1,513	-1,287
84,79	-0,766	1,517	-1,278
85,29	-0,712	1,516	-1,249
85,79	-0,711	1,515	-1,240
86,30	-0,785	1,514	-1,265
86,80	-0,800	1,511	-1,262
87,30	-0,774	1,513	-1,259
87,80	-0,754	1,510	-1,260
88,32	-0,747	1,510	-1,242
88,82	-0,754	1,512	-1,231
89,33	-0,756	1,511	-1,207
89,83	-0,757	1,510	-1,207
90,33	-0,761	1,506	-1,227
90,84	-0,765	1,510	-1,234
91,34	-0,759	1,509	-1,233
91,86	-0,754	1,511	-1,235
92,36	-0,766	1,511	-1,230
92,87	-0,765	1,508	-1,225
93,37	-0,769	1,511	-1,228
93,87	-0,770	1,509	-1,227
94,37	-0,776	1,505	-1,231
94,89	-0,777	1,509	-1,229
95,39	-0,778	1,507	-1,232
95,90	-0,782	1,509	-1,232
96,40	-0,791	1,503	-1,233
96,91	-0,791	1,506	-1,250
97,43	-0,767	1,504	-1,240
97,94	-0,781	1,513	-1,239
98,44	-0,785	1,514	-1,218
98,95	-0,777	1,512	-1,218
99,47	-0,766	1,512	-1,246
99,97	-0,777	1,512	-1,278
100,48	-0,780	1,512	-1,290
101,00	-0,783	1,510	-1,285
101,50	-0,799	1,494	-1,295
102,01	-0,800	1,492	-1,292
102,51	-0,797	1,493	-1,292
103,01	-0,800	1,491	-1,302
103,52	-0,804	1,488	-1,318
104,04	-0,807	1,485	-1,323
104,54	-0,799	1,489	-1,321
105,05	-0,790	1,497	-1,293
105,55	-0,757	1,530	-1,268
106,05	-0,756	1,522	-1,271
106,55	-0,759	1,523	-1,316
107,07	-0,766	1,522	-1,328
107,58	-0,765	1,522	-1,328
108,08	-0,762	1,523	-1,328
108,59	-0,766	1,521	-1,329
109,09	-0,774	1,526	-1,329
109,59	-0,788	1,523	-1,329
110,09	-0,786	1,520	-1,314
110,60	-0,781	1,521	-1,305
111,10	-0,779	1,524	-1,306
111,60	-0,773	1,524	-1,315
112,10	-0,780	1,522	-1,326
112,61	-0,798	1,506	-1,279
113,13	-0,786	1,515	-1,256
113,64	-0,789	1,521	-1,266
114,14	-0,794	1,517	-1,282
114,65	-0,776	1,514	-1,298
115,16	-0,762	1,513	-1,304
115,67	-0,763	1,512	-1,303
116,18	-0,766	1,512	-1,305
116,68	-0,761	1,514	-1,301
117,19	-0,758	1,515	-1,299
117,69	-0,778	1,522	-1,276
118,19	-0,773	1,514	-1,282
118,70	-0,782	1,512	-1,272
119,22	-0,805	1,505	-1,221
119,72	-0,779	1,513	-1,258
120,23	-0,765	1,518	-1,252
120,75	-0,723	1,518	-1,200
121,25	-0,667	1,522	-1,235
121,75	-0,673	1,519	-1,216
122,26	-0,723	1,511	-1,218
122,76	-0,773	1,514	-1,235
123,27	-0,799	1,514	-1,234
123,77	-0,789	1,517	-1,249
124,27	-0,795	1,512	-1,254
124,79	-0,799	1,500	-1,247
125,29	-0,801	1,494	-1,242
125,80	-0,803	1,493	-1,245
126,31	-0,806	1,494	-1,246
126,83	-0,807	1,495	-1,248
127,33	-0,806	1,497	-1,246
127,84	-0,809	1,495	-1,244
128,36	-0,810	1,495	-1,251
128,86	-0,812	1,501	-1,257
129,37	-0,800	1,514	-1,249
129,87	-0,796	1,522	-1,256
130,37	-0,799	1,520	-1,245
130,88	-0,794	1,518	-1,232
131,38	-0,812	1,517	-1,238
131,89	-0,824	1,516	-1,246
132,40	-0,819	1,518	-1,250
132,91	-0,815	1,519	-1,250
133,43	-0,828	1,518	-1,263
133,93	-0,813	1,519	-1,266
134,43	-0,805	1,519	-1,264
134,94	-0,819	1,516	-1,260
135,44	-0,823	1,512	-1,250
135,95	-0,811	1,513	-1,246
136,47	-0,796	1,513	-1,244
136,97	-0,799	1,513	-1,246
137,48	-0,799	1,513	-1,251
137,98	-0,797	1,517	-1,249
138,50	-0,812	1,516	-1,256
139,01	-0,810	1,513	-1,245
139,51	-0,819	1,515	-1,254
140,01	-0,808	1,508	-1,239
140,52	-0,807	1,499	-1,239
141,04	-0,812	1,505	-1,243
141,54	-0,816	1,503	-1,244
142,05	-0,823	1,501	-1,251
142,56	-0,807	1,503	-1,246
143,08	-0,809	1,506	-1,249
143,59	-0,818	1,508	-1,253
144,11	-0,823	1,506	-1,261
144,61	-0,823	1,506	-1,254
145,12	-0,811	1,505	-1,248
145,62	-0,809	1,507	-1,254
146,13	-0,811	1,507	-1,260
146,65	-0,806	1,512	-1,263
147,15	-0,802	1,511	-1,277
147,65	-0,783	1,509	-1,283
148,15	-0,784	1,511	-1,295
148,66	-0,783	1,511	-1,289
149,16	-0,779	1,511	-1,291
149,67	-0,776	1,512	-1,291
150,18	-0,774	1,516	-1,289
150,68	-0,764	1,517	-1,289
151,18	-0,771	1,516	-1,301
151,68	-0,794	1,514	-1,310
152,20	-0,799	1,513	-1,297
152,71	-0,798	1,510	-1,280
153,22	-0,814	1,517	-1,270
153,72	-0,802	1,518	-1,253
154,24	-0,777	1,519	-1,256
154,74	-0,769	1,520	-1,256
155,26	-0,787	1,516	-1,257
155,77	-0,809	1,513	-1,232
156,27	-0,798	1,513	-1,234
156,77	-0,790	1,511	-1,231
157,29	-0,774	1,514	-1,241
157,79	-0,754	1,513	-1,233
158,30	-0,738	1,514	-1,225
158,81	-0,758	1,513	-1,228
159,31	-0,790	1,511	-1,249
159,83	-0,794	1,512	-1,256
160,34	-0,789	1,515	-1,266
160,86	-0,795	1,517	-1,279
161,36	-0,790	1,521	-1,282
161,87	-0,789	1,519	-1,271
162,37	-0,792	1,518	-1,262
162,87	-0,789	1,520	-1,258
163,38	-0,788	1,519	-1,268
163,88	-0,789	1,521	-1,279
164,40	-0,793	1,520	-1,271
164,90	-0,797	1,517	-1,253
165,41	-0,801	1,518	-1,255
165,91	-0,804	1,514	-1,256
166,41	-0,794	1,512	-1,236
166,93	-0,795	1,512	-1,226
167,43	-0,818	1,511	-1,239
167,93	-0,796	1,512	-1,231
168,43	-0,795	1,513	-1,230
168,93	-0,803	1,511	-1,232
169,43	-0,798	1,511	-1,233
169,93	-0,795	1,511	-1,229
170,44	-0,807	1,510	-1,228
170,95	-0,789	1,509	-1,225
171,45	-0,800	1,511	-1,229
171,97	-0,784	1,511	-1,229
172,48	-0,791	1,511	-1,230
172,98	-0,777	1,513	-1,221
173,50	-0,783	1,510	-1,220
174,00	-0,787	1,511	-1,228
174,50	-0,801	1,511	-1,235
175,01	-0,790	1,507	-1,235
175,51	-0,779	1,503	-1,241
176,02	-0,799	1,491	-1,268
176,52	-0,817	1,459	-1,300
177,02	-0,821	1,454	-1,336
177,54	-0,818	1,468	-1,300
178,04	-0,802	1,488	-1,233
178,55	-0,803	1,512	-1,228
179,05	-0,792	1,517	-1,249
179,55	-0,782	1,528	-1,271
180,07	-0,780	1,533	-1,282
180,58	-0,793	1,536	-1,269
181,08	-0,801	1,522	-1,248
181,59	-0,797	1,522	-1,242
182,09	-0,800	1,519	-1,248
182,59	-0,799	1,515	-1,245
183,11	-0,814	1,521	-1,251
183,62	-0,825	1,514	-1,240
184,13	-0,816	1,514	-1,233
184,65	-0,804	1,516	-1,226
185,15	-0,809	1,513	-1,222
185,66	-0,810	1,513	-1,221
186,18	-0,812	1,514	-1,220
186,68	-0,802	1,513	-1,237
187,19	-0,789	1,515	-1,242
187,70	-0,779	1,515	-1,247
188,22	-0,781	1,516	-1,251
188,72	-0,783	1,516	-1,255
189,23	-0,790	1,515	-1,260
189,75	-0,792	1,515	-1,264
190,26	-0,794	1,515	-1,264
190,77	-0,794	1,515	-1,261
191,27	-0,798	1,514	-1,262
191,77	-0,801	1,514	-1,265
192,29	-0,799	1,515	-1,267
192,79	-0,799	1,516	-1,272
193,29	-0,801	1,516	-1,273
193,80	-0,799	1,516	-1,277
194,31	-0,802	1,515	-1,280
194,81	-0,803	1,513	-1,277
195,33	-0,801	1,514	-1,272
195,84	-0,796	1,514	-1,263
196,34	-0,788	1,515	-1,261
196,84	-0,784	1,511	-1,283
197,36	-0,794	1,510	-1,305
197,87	-0,791	1,512	-1,306
198,38	-0,789	1,513	-1,309
198,88	-0,785	1,514	-1,311
199,39	-0,787	1,514	-1,310
199,89	-0,788	1,515	-1,301
200,40	-0,802	1,515	-1,297
200,91	-0,814	1,512	-1,298
201,42	-0,817	1,514	-1,301
201,93	-0,815	1,514	-1,304
202,45	-0,809	1,515	-1,307
202,96	-0,819	1,516	-1,314
203,46	-0,817	1,510	-1,268
203,98	-0,790	1,512	-1,252
204,49	-0,782	1,515	-1,250
205,00	-0,776	1,517	-1,244
205,52	-0,778	1,519	-1,259
206,02	-0,777	1,522	-1,277
206,52	-0,771	1,523	-1,284
207,04	-0,765	1,523	-1,278
207,54	-0,767	1,522	-1,278
208,04	-0,769	1,522	-1,281
208,54	-0,770	1,523	-1,289
209,04	-0,767	1,525	-1,293
209,54	-0,772	1,523	-1,278
210,05	-0,788	1,511	-1,247
210,56	-0,792	1,510	-1,241
211,07	-0,786	1,518	-1,235
211,58	-0,782	1,518	-1,232
212,09	-0,793	1,512	-1,221
212,59	-0,794	1,519	-1,217
213,11	-0,791	1,531	-1,227
213,62	-0,780	1,544	-1,255
214,12	-0,775	1,545	-1,249
214,63	-0,778	1,542	-1,224
215,13	-0,781	1,545	-1,227
215,63	-0,788	1,547	-1,226
216,13	-0,778	1,548	-1,230
216,63	-0,771	1,548	-1,224
217,15	-0,779	1,537	-1,184
217,65	-0,779	1,534	-1,190
218,16	-0,787	1,526	-1,189
218,68	-0,781	1,525	-1,178
219,18	-0,763	1,522	-1,171
219,69	-0,768	1,521	-1,168
220,19	-0,781	1,521	-1,190
220,69	-0,805	1,516	-1,221
221,20	-0,844	1,495	-1,291
221,72	-0,863	1,487	-1,322
222,23	-0,874	1,486	-1,322
222,75	-0,870	1,490	-1,319
223,25	-0,869	1,490	-1,325
223,75	-0,870	1,490	-1,328
224,26	-0,869	1,491	-1,318
224,77	-0,868	1,492	-1,319
225,27	-0,868	1,491	-1,314
225,79	-0,845	1,493	-1,270
226,29	-0,750	1,512	-1,206
226,80	-0,639	1,523	-1,195
227,31	-0,591	1,526	-1,226
227,81	-0,579	1,528	-1,245
228,31	-0,651	1,524	-1,195
228,81	-0,798	1,514	-1,207
229,33	-0,805	1,518	-1,214
229,83	-0,810	1,511	-1,202
230,33	-0,835	1,494	-1,239
230,84	-0,837	1,496	-1,257
231,34	-0,839	1,497	-1,257
231,86	-0,838	1,496	-1,252
232,37	-0,835	1,497	-1,253
232,87	-0,832	1,498	-1,257
233,37	-0,831	1,499	-1,260
233,87	-0,830	1,498	-1,260
234,38	-0,830	1,498	-1,265
234,88	-0,833	1,497	-1,268
235,40	-0,834	1,497	-1,266
235,91	-0,836	1,496	-1,266
236,41	-0,841	1,490	-1,274
236,91	-0,850	1,481	-1,284
237,43	-0,850	1,483	-1,285
237,94	-0,853	1,484	-1,286
238,44	-0,855	1,483	-1,285
238,95	-0,852	1,477	-1,275
239,45	-0,840	1,474	-1,299
239,97	-0,853	1,472	-1,285
240,48	-0,872	1,467	-1,301
240,99	-0,861	1,473	-1,288
241,51	-0,859	1,473	-1,296
242,02	-0,858	1,473	-1,294
242,54	-0,862	1,474	-1,292
243,04	-0,862	1,475	-1,290
243,55	-0,814	1,491	-1,227
244,05	-0,786	1,501	-1,246
244,55	-0,792	1,506	-1,251
245,06	-0,785	1,509	-1,252
245,56	-0,780	1,514	-1,256
246,07	-0,779	1,515	-1,256
246,58	-0,779	1,515	-1,258
247,08	-0,806	1,515	-1,267
247,59	-0,808	1,510	-1,264
248,10	-0,810	1,514	-1,258
248,61	-0,805	1,517	-1,267
249,13	-0,806	1,516	-1,276
249,64	-0,803	1,516	-1,288
250,14	-0,803	1,516	-1,301
250,66	-0,809	1,515	-1,309
251,17	-0,812	1,514	-1,316
251,67	-0,811	1,514	-1,309
252,18	-0,811	1,514	-1,303
252,70	-0,810	1,513	-1,297
253,20	-0,818	1,512	-1,301
253,71	-0,823	1,509	-1,310
254,21	-0,821	1,508	-1,317
254,72	-0,825	1,502	-1,304
255,22	-0,833	1,497	-1,304
255,74	-0,834	1,503	-1,306
256,25	-0,830	1,506	-1,307
256,75	-0,832	1,509	-1,303
257,25	-0,831	1,513	-1,320
257,76	-0,843	1,512	-1,325
258,26	-0,843	1,510	-1,320
258,80	-0,850	1,505	-1,305
259,31	-0,860	1,483	-1,290
259,82	-0,851	1,479	-1,293
260,32	-0,845	1,485	-1,324
260,84	-0,823	1,506	-1,325
261,35	-0,820	1,508	-1,314
261,86	-0,822	1,509	-1,309
262,36	-0,822	1,508	-1,324
262,86	-0,830	1,507	-1,342
263,38	-0,832	1,507	-1,348
263,89	-0,834	1,506	-1,342
264,39	-0,832	1,508	-1,318
264,90	-0,833	1,508	-1,303
265,42	-0,835	1,508	-1,294
265,92	-0,842	1,506	-1,294
266,43	-0,841	1,507	-1,289
266,95	-0,843	1,507	-1,279
267,46	-0,838	1,509	-1,267
267,97	-0,835	1,512	-1,281
268,48	-0,835	1,514	-1,304
268,99	-0,821	1,519	-1,297
269,50	-0,821	1,519	-1,292
270,02	-0,815	1,518	-1,265
270,55	-0,814	1,518	-1,268
271,05	-0,818	1,518	-1,267
271,57	-0,819	1,518	-1,270
272,08	-0,822	1,519	-1,273
272,59	-0,820	1,519	-1,275
273,09	-0,819	1,519	-1,276
273,61	-0,817	1,519	-1,273
274,12	-0,807	1,519	-1,272
274,62	-0,813	1,512	-1,294
275,12	-0,801	1,518	-1,294
275,63	-0,775	1,516	-1,288
276,15	-0,767	1,516	-1,269
276,66	-0,764	1,516	-1,259
277,16	-0,764	1,517	-1,262
277,68	-0,763	1,518	-1,268
278,19	-0,777	1,507	-1,265
278,69	-0,793	1,494	-1,264
279,20	-0,796	1,485	-1,268
279,72	-0,795	1,487	-1,266
280,23	-0,794	1,493	-1,268
280,73	-0,793	1,495	-1,264
281,25	-0,790	1,496	-1,260
281,76	-0,781	1,496	-1,255
282,26	-0,754	1,502	-1,257
282,77	-0,738	1,516	-1,259
283,27	-0,726	1,520	-1,253
283,77	-0,731	1,519	-1,260
284,29	-0,735	1,519	-1,267
284,80	-0,755	1,508	-1,293
285,30	-0,756	1,509	-1,306
285,81	-0,751	1,512	-1,311
286,32	-0,752	1,512	-1,314
286,83	-0,757	1,512	-1,320
287,34	-0,761	1,517	-1,308
287,85	-0,762	1,515	-1,315
288,35	-0,753	1,518	-1,302
288,85	-0,752	1,517	-1,294
289,36	-0,750	1,518	-1,295
289,88	-0,765	1,517	-1,304
290,38	-0,784	1,514	-1,305
290,89	-0,781	1,511	-1,309
291,39	-0,794	1,517	-1,328
291,91	-0,792	1,523	-1,306
292,42	-0,771	1,527	-1,289
292,92	-0,768	1,528	-1,286
293,43	-0,771	1,526	-1,277
293,93	-0,769	1,526	-1,274
294,44	-0,771	1,526	-1,278
294,94	-0,774	1,526	-1,285
295,44	-0,776	1,526	-1,289
295,94	-0,777	1,526	-1,294
296,44	-0,775	1,527	-1,297
296,94	-0,777	1,526	-1,296
297,44	-0,778	1,525	-1,288
297,94	-0,777	1,525	-1,284
298,45	-0,780	1,525	-1,286
298,95	-0,780	1,526	-1,290
299,47	-0,779	1,525	-1,296
299,98	-0,778	1,527	-1,299
300,50	-0,778	1,526	-1,288
301,01	-0,777	1,523	-1,270
301,51	-0,770	1,521	-1,254
302,02	-0,765	1,521	-1,248
302,54	-0,764	1,522	-1,251
303,05	-0,763	1,521	-1,253
303,55	-0,768	1,521	-1,260
304,06	-0,770	1,521	-1,269
304,58	-0,766	1,522	-1,278
305,08	-0,769	1,522	-1,284
305,59	-0,767	1,524	-1,294
306,09	-0,765	1,525	-1,292
306,59	-0,771	1,522	-1,286
307,11	-0,776	1,520	-1,279
307,62	-0,775	1,519	-1,279
308,12	-0,769	1,520	-1,277
308,63	-0,767	1,520	-1,274
309,15	-0,763	1,520	-1,275
309,66	-0,762	1,521	-1,277
310,17	-0,766	1,517	-1,289
310,68	-0,763	1,516	-1,294
311,19	-0,760	1,516	-1,295
311,70	-0,761	1,516	-1,296
312,21	-0,763	1,517	-1,306
312,71	-0,760	1,521	-1,305
313,22	-0,757	1,522	-1,297
313,74	-0,765	1,520	-1,289
314,24	-0,778	1,518	-1,291
314,74	-0,778	1,517	-1,289
315,24	-0,767	1,524	-1,275
315,75	-0,773	1,520	-1,261
316,27	-0,775	1,521	-1,253
316,78	-0,775	1,520	-1,255
317,28	-0,777	1,520	-1,263
317,79	-0,776	1,520	-1,275
318,30	-0,775	1,522	-1,288
318,81	-0,777	1,522	-1,296
319,32	-0,778	1,522	-1,300
319,83	-0,779	1,522	-1,305
320,33	-0,811	1,506	-1,320
320,83	-0,825	1,494	-1,329
321,33	-0,818	1,492	-1,332
321,83	-0,815	1,492	-1,327
322,34	-0,817	1,493	-1,327
322,84	-0,821	1,493	-1,328
323,36	-0,804	1,498	-1,303
323,87	-0,742	1,500	-1,246
324,37	-0,742	1,509	-1,224
324,88	-0,750	1,506	-1,223
325,40	-0,765	1,508	-1,240
325,91	-0,763	1,507	-1,252
326,43	-0,764	1,507	-1,256
326,94	-0,767	1,507	-1,260
327,45	-0,767	1,507	-1,267
327,97	-0,764	1,508	-1,271
328,47	-0,763	1,506	-1,272
328,97	-0,766	1,506	-1,274
329,48	-0,769	1,508	-1,279
330,00	-0,773	1,508	-1,305
330,51	-0,771	1,510	-1,301
331,02	-0,771	1,511	-1,298
331,52	-0,770	1,511	-1,300
332,02	-0,774	1,511	-1,300
332,54	-0,777	1,508	-1,304
333,05	-0,773	1,511	-1,303
333,55	-0,774	1,511	-1,301
334,06	-0,773	1,510	-1,299
334,57	-0,771	1,511	-1,307
335,07	-0,774	1,511	-1,299
335,59	-0,760	1,511	-1,278
336,11	-0,774	1,515	-1,274
336,63	-0,800	1,505	-1,278
337,16	-0,809	1,501	-1,279
337,67	-0,803	1,500	-1,284
338,20	-0,804	1,498	-1,289
338,70	-0,832	1,489	-1,299
339,20	-0,827	1,484	-1,291
339,71	-0,821	1,483	-1,299
340,23	-0,829	1,485	-1,299
340,74	-0,835	1,485	-1,307
341,24	-0,840	1,489	-1,299
341,76	-0,778	1,509	-1,258
342,26	-0,726	1,509	-1,236
342,77	-0,726	1,511	-1,226
343,29	-0,731	1,525	-1,225
343,80	-0,715	1,550	-1,303
344,31	-0,700	1,550	-1,293
344,83	-0,713	1,549	-1,288
345,34	-0,752	1,537	-1,268
345,84	-0,752	1,538	-1,266
346,34	-0,748	1,538	-1,271
346,84	-0,753	1,531	-1,272
347,36	-0,759	1,531	-1,278
347,86	-0,762	1,527	-1,274
348,36	-0,758	1,509	-1,267
348,87	-0,761	1,510	-1,272
349,38	-0,760	1,518	-1,284
349,90	-0,762	1,521	-1,289
350,40	-0,763	1,518	-1,288
350,92	-0,759	1,518	-1,283
351,43	-0,764	1,517	-1,286
351,93	-0,789	1,518	-1,290
352,45	-0,789	1,512	-1,247
352,96	-0,769	1,520	-1,253
353,47	-0,770	1,521	-1,247
353,98	-0,771	1,521	-1,250
354,49	-0,775	1,521	-1,257
354,99	-0,775	1,521	-1,262
355,51	-0,771	1,518	-1,265
356,01	-0,741	1,501	-1,266
356,52	-0,732	1,502	-1,266
357,04	-0,741	1,504	-1,267
357,54	-0,748	1,504	-1,266
358,05	-0,746	1,503	-1,262
358,55	-0,752	1,503	-1,254
359,06	-0,749	1,504	-1,252
359,58	-0,746	1,503	-1,251
360,08	-0,748	1,503	-1,253
360,59	-0,747	1,503	-1,252
361,09	-0,748	1,504	-1,253
361,59	-0,755	1,502	-1,257
362,11	-0,753	1,496	-1,247
362,61	-0,726	1,482	-1,214
363,12	-0,681	1,472	-1,202
363,62	-0,665	1,471	-1,207
364,12	-0,659	1,478	-1,202
364,63	-0,669	1,482	-1,205
365,13	-0,706	1,473	-1,189
365,63	-0,826	1,460	-1,194
366,15	-0,855	1,462	-1,250
366,65	-0,846	1,469	-1,237
367,16	-0,777	1,505	-1,205
367,67	-0,870	1,480	-1,268
368,19	-1,182	1,474	-1,392
368,69	-1,447	1,463	-1,293
369,19	-1,681	1,472	-1,230
369,69	-1,968	1,439	-1,256
370,20	-2,152	1,263	-1,168
370,70	-2,178	1,193	-1,132
371,21	-2,107	1,334	-1,167
371,72	-1,740	1,482	-1,289
372,22	-1,499	1,453	-1,274
372,73	-1,439	1,453	-1,150
373,25	-1,391	1,472	-1,188
373,75	-1,394	1,469	-1,198
374,26	-1,356	1,460	-1,182
374,77	-1,215	1,392	-1,099
375,27	-1,233	1,319	-0,831
375,79	-1,174	1,021	-0,553
376,29	-1,146	0,611	-0,454
376,80	-1,148	0,517	-0,426
377,31	-1,159	0,523	-0,441
377,83	-1,157	0,545	-0,455
378,33	-1,166	0,993	-0,540
378,84	-1,120	1,450	-0,825
379,34	-0,952	1,482	-1,071
379,84	-1,018	1,482	-1,173
380,34	-1,214	1,465	-1,254
380,86	-1,211	1,463	-1,297
381,36	-1,215	1,462	-1,303
381,86	-1,219	1,461	-1,304
382,37	-1,212	1,453	-1,294
382,88	-1,545	1,371	-1,353
383,38	-1,738	1,294	-1,344
383,89	-1,703	1,332	-1,337
384,40	-1,774	1,290	-1,351
384,91	-1,761	1,337	-1,382
385,41	-1,559	1,466	-1,376
385,91	-1,420	1,472	-1,322
386,41	-1,363	1,474	-1,337
386,93	-1,359	1,460	-1,356
387,43	-1,402	1,447	-1,362
387,94	-1,503	1,422	-1,358
388,45	-1,631	1,382	-1,339
388,97	-1,677	1,368	-1,337
389,48	-1,729	1,366	-1,324
389,99	-1,867	1,361	-1,234
390,51	-2,199	1,101	-1,097
391,01	-2,245	1,068	-1,066
391,51	-1,993	1,333	-1,132
392,02	-1,535	1,450	-1,240
392,54	-1,157	1,469	-1,281
393,05	-0,782	1,455	-1,236
393,55	-0,576	1,510	-1,108
394,05	-0,242	1,475	-0,995
394,56	0,023	1,405	-0,748
395,06	0,152	1,213	-0,516
395,58	0,252	1,060	-0,426
396,08	0,215	1,099	-0,426
